,date,location,location_name,value
1095,2020-06-29,GM07,North Rhine-Westphalia State,48
1096,2020-06-29,GM08,Rhineland-Palatinate State,4
1097,2020-06-29,GM09,Saarland State,1
1098,2020-06-29,GM10,Schleswig-Holstein State,0
1099,2020-06-29,GM11,Brandenburg State,2
1100,2020-06-29,GM12,Mecklenburg-Western Pomerania State,1
1101,2020-06-29,GM13,Free State of Saxony,10
1102,2020-06-29,GM14,Sachsen-Anhalt State,2
1103,2020-06-29,GM15,Free State of Thüringia,2
1104,2020-06-29,GM16,Berlin State,23
1105,2020-06-30,GM,Germany,174
1106,2020-06-30,GM01,Baden-Württemberg State,16
1107,2020-06-30,GM02,Free State of Bavaria,26
1108,2020-06-30,GM03,Free Hanseatic City of Bremen,4
1109,2020-06-30,GM04,Free Hanseatic City of Hamburg,7
1110,2020-06-30,GM05,Hesse State,17
1111,2020-06-30,GM06,Lower Saxony State,14
1112,2020-06-30,GM07,North Rhine-Westphalia State,46
1113,2020-06-30,GM08,Rhineland-Palatinate State,4
1114,2020-06-30,GM09,Saarland State,2
1115,2020-06-30,GM10,Schleswig-Holstein State,0
1116,2020-06-30,GM11,Brandenburg State,3
1117,2020-06-30,GM12,Mecklenburg-Western Pomerania State,1
1118,2020-06-30,GM13,Free State of Saxony,7
1119,2020-06-30,GM14,Sachsen-Anhalt State,2
1120,2020-06-30,GM15,Free State of Thüringia,1
1121,2020-06-30,GM16,Berlin State,24
1122,2020-07-01,GM,Germany,170
1123,2020-07-01,GM01,Baden-Württemberg State,16
1124,2020-07-01,GM02,Free State of Bavaria,27
1125,2020-07-01,GM03,Free Hanseatic City of Bremen,4
1126,2020-07-01,GM04,Free Hanseatic City of Hamburg,6
1127,2020-07-01,GM05,Hesse State,16
1128,2020-07-01,GM06,Lower Saxony State,11
1129,2020-07-01,GM07,North Rhine-Westphalia State,45
1130,2020-07-01,GM08,Rhineland-Palatinate State,4
1131,2020-07-01,GM09,Saarland State,2
1132,2020-07-01,GM10,Schleswig-Holstein State,0
1133,2020-07-01,GM11,Brandenburg State,3
1134,2020-07-01,GM12,Mecklenburg-Western Pomerania State,1
1135,2020-07-01,GM13,Free State of Saxony,8
1136,2020-07-01,GM14,Sachsen-Anhalt State,2
1137,2020-07-01,GM15,Free State of Thüringia,1
1138,2020-07-01,GM16,Berlin State,24
