"target","location","model","inverse_wis_weight"
"cum case","PL","MOCOS-agent1",0.136040022286028
"cum case","PL","MIMUW-StochSEIR",0.109738373473028
"cum case","PL","ITWW-county_repro",0.355711802504351
"cum case","PL","epiforecasts-EpiExpert",0.140460488046816
"cum case","PL","epiforecasts-EpiNow2",0.0972200883598221
"inc death","PL72","USC-SIkJalpha",0.32299220719517
"inc death","PL72","ITWW-county_repro",0.155739572490676
"inc death","PL72","epiforecasts-EpiNow2",0.324575688806912
"inc death","PL72","KIT-time_series_baseline",0.196692531507242
"inc death","PL73","USC-SIkJalpha",0.42477051331497
"inc death","PL73","ITWW-county_repro",0.27394409538649
"inc death","PL73","epiforecasts-EpiNow2",0.213476518052901
"inc death","PL73","KIT-time_series_baseline",0.087808873245639
"inc death","PL74","USC-SIkJalpha",0.459410997674915
"inc death","PL74","ITWW-county_repro",0.173827156938722
"inc death","PL74","epiforecasts-EpiNow2",0.231153521740568
"inc death","PL74","KIT-time_series_baseline",0.135608323645795
"inc death","PL75","USC-SIkJalpha",0.193661197487472
"inc death","PL75","ITWW-county_repro",0.136884534246638
"inc death","PL75","epiforecasts-EpiNow2",0.308544563003587
"inc death","PL75","KIT-time_series_baseline",0.360909705262302
"inc death","PL76","USC-SIkJalpha",0.422495657210099
"inc death","PL76","ITWW-county_repro",0.106074640632543
"inc death","PL76","epiforecasts-EpiNow2",0.193694938388672
"inc death","PL76","KIT-time_series_baseline",0.277734763768686
"inc death","PL77","USC-SIkJalpha",0.468586723873417
"inc death","PL77","ITWW-county_repro",0.182863429613918
"inc death","PL77","epiforecasts-EpiNow2",0.208076165959192
"inc death","PL77","KIT-time_series_baseline",0.140473680553474
"inc death","PL78","USC-SIkJalpha",0.282593446956348
"inc death","PL78","ITWW-county_repro",0.330294060524266
"inc death","PL78","epiforecasts-EpiNow2",0.21479861338135
"inc death","PL78","KIT-time_series_baseline",0.172313879138036
"inc death","PL79","USC-SIkJalpha",0.356060568682483
"inc death","PL79","ITWW-county_repro",0.331304478860348
"inc death","PL79","epiforecasts-EpiNow2",0.142151450899772
"inc death","PL79","KIT-time_series_baseline",0.170483501557398
"inc death","PL80","USC-SIkJalpha",0.30717344684554
"inc death","PL80","ITWW-county_repro",0.186516354110872
"inc death","PL80","epiforecasts-EpiNow2",0.385285924589922
"inc death","PL80","KIT-time_series_baseline",0.121024274453666
"inc death","PL81","USC-SIkJalpha",0.349869428168357
"inc death","PL81","ITWW-county_repro",0.171006839933829
"inc death","PL81","epiforecasts-EpiNow2",0.321573332882626
"inc death","PL81","KIT-time_series_baseline",0.157550399015187
"inc death","PL82","USC-SIkJalpha",0.407014930528897
"inc death","PL82","ITWW-county_repro",0.0828192621111411
"inc death","PL82","epiforecasts-EpiNow2",0.162582961050931
"inc death","PL82","KIT-time_series_baseline",0.347582846309032
"inc death","PL83","USC-SIkJalpha",0.471116314869372
"inc death","PL83","ITWW-county_repro",0.101336171246366
"inc death","PL83","epiforecasts-EpiNow2",0.226029631608789
"inc death","PL83","KIT-time_series_baseline",0.201517882275473
"inc death","PL84","USC-SIkJalpha",0.311446830404854
"inc death","PL84","ITWW-county_repro",0.215545756771153
"inc death","PL84","epiforecasts-EpiNow2",0.156858896941071
"inc death","PL84","KIT-time_series_baseline",0.316148515882922
"inc death","PL85","USC-SIkJalpha",0.410876517925989
"inc death","PL85","ITWW-county_repro",0.10052088960759
"inc death","PL85","epiforecasts-EpiNow2",0.240482215006335
"inc death","PL85","KIT-time_series_baseline",0.248120377460086
"inc death","PL86","USC-SIkJalpha",0.274423133990372
"inc death","PL86","ITWW-county_repro",0.1715151225065
"inc death","PL86","epiforecasts-EpiNow2",0.406516720277346
"inc death","PL86","KIT-time_series_baseline",0.147545023225781
"inc death","PL87","USC-SIkJalpha",0.285854030528468
"inc death","PL87","ITWW-county_repro",0.171844559888501
"inc death","PL87","epiforecasts-EpiNow2",0.280557779187615
"inc death","PL87","KIT-time_series_baseline",0.261743630395416
"inc death","PL","LANL-GrowthRate",0.138818595679023
"inc death","PL","MIT_CovidAnalytics-DELPHI",0.079673490478731
"inc death","PL","USC-SIkJalpha",0.115705987442039
"inc death","PL","MOCOS-agent1",0.14002509910002
"inc death","PL","epiforecasts-EpiExpert",0.100152675977095
"inc death","PL","epiforecasts-EpiNow2",0.156188829471342
"inc death","PL","KIT-time_series_baseline",0.26943532185175
"cum death","PL72","USC-SIkJalpha",0.509543654393996
"cum death","PL72","ITWW-county_repro",0.119706568645128
"cum death","PL72","epiforecasts-EpiNow2",0.143155406227535
"cum death","PL72","KIT-time_series_baseline",0.227594370733341
"cum death","PL73","USC-SIkJalpha",0.509545313211565
"cum death","PL73","ITWW-county_repro",0.259399269709573
"cum death","PL73","epiforecasts-EpiNow2",0.14986399834835
"cum death","PL73","KIT-time_series_baseline",0.0811914187305118
"cum death","PL74","USC-SIkJalpha",0.674284895478936
"cum death","PL74","ITWW-county_repro",0.113637656778414
"cum death","PL74","epiforecasts-EpiNow2",0.107217758064425
"cum death","PL74","KIT-time_series_baseline",0.104859689678225
"cum death","PL75","USC-SIkJalpha",0.249808147673733
"cum death","PL75","ITWW-county_repro",0.106675666029135
"cum death","PL75","epiforecasts-EpiNow2",0.192882755215741
"cum death","PL75","KIT-time_series_baseline",0.450633431081391
"cum death","PL76","USC-SIkJalpha",0.540009619922823
"cum death","PL76","ITWW-county_repro",0.0991012645775696
"cum death","PL76","epiforecasts-EpiNow2",0.0876550665887425
"cum death","PL76","KIT-time_series_baseline",0.273234048910865
"cum death","PL77","USC-SIkJalpha",0.538564398776233
"cum death","PL77","ITWW-county_repro",0.178738543178248
"cum death","PL77","epiforecasts-EpiNow2",0.129876049699916
"cum death","PL77","KIT-time_series_baseline",0.152821008345604
"cum death","PL78","USC-SIkJalpha",0.254548255392854
"cum death","PL78","ITWW-county_repro",0.350596386160433
"cum death","PL78","epiforecasts-EpiNow2",0.201254516418585
"cum death","PL78","KIT-time_series_baseline",0.193600842028128
"cum death","PL79","USC-SIkJalpha",0.332349402454028
"cum death","PL79","ITWW-county_repro",0.300948671280003
"cum death","PL79","epiforecasts-EpiNow2",0.214063688241914
"cum death","PL79","KIT-time_series_baseline",0.152638238024055
"cum death","PL80","USC-SIkJalpha",0.448243493104158
"cum death","PL80","ITWW-county_repro",0.186513716392261
"cum death","PL80","epiforecasts-EpiNow2",0.219228720421302
"cum death","PL80","KIT-time_series_baseline",0.146014070082279
"cum death","PL81","USC-SIkJalpha",0.387250325198457
"cum death","PL81","ITWW-county_repro",0.209006984697449
"cum death","PL81","epiforecasts-EpiNow2",0.192536722593205
"cum death","PL81","KIT-time_series_baseline",0.211205967510888
"cum death","PL82","USC-SIkJalpha",0.454627157959801
"cum death","PL82","ITWW-county_repro",0.0730710489342213
"cum death","PL82","epiforecasts-EpiNow2",0.138534088383784
"cum death","PL82","KIT-time_series_baseline",0.333767704722193
"cum death","PL83","USC-SIkJalpha",0.615896312266504
"cum death","PL83","ITWW-county_repro",0.0760125198808258
"cum death","PL83","epiforecasts-EpiNow2",0.0958483421722394
"cum death","PL83","KIT-time_series_baseline",0.212242825680431
"cum death","PL84","USC-SIkJalpha",0.368588833208245
"cum death","PL84","ITWW-county_repro",0.165015194426728
"cum death","PL84","epiforecasts-EpiNow2",0.153757130921838
"cum death","PL84","KIT-time_series_baseline",0.312638841443188
"cum death","PL85","USC-SIkJalpha",0.551448134751556
"cum death","PL85","ITWW-county_repro",0.10513945335764
"cum death","PL85","epiforecasts-EpiNow2",0.134415351793148
"cum death","PL85","KIT-time_series_baseline",0.208997060097656
"cum death","PL86","USC-SIkJalpha",0.403482004620413
"cum death","PL86","ITWW-county_repro",0.171862290432746
"cum death","PL86","epiforecasts-EpiNow2",0.248839634021091
"cum death","PL86","KIT-time_series_baseline",0.17581607092575
"cum death","PL87","USC-SIkJalpha",0.429236850020388
"cum death","PL87","ITWW-county_repro",0.156885097712997
"cum death","PL87","epiforecasts-EpiNow2",0.215884791748053
"cum death","PL87","KIT-time_series_baseline",0.197993260518562
"cum death","PL","LANL-GrowthRate",0.140988484984612
"cum death","PL","MIT_CovidAnalytics-DELPHI",0.083791345533405
"cum death","PL","USC-SIkJalpha",0.0982734798366669
"cum death","PL","MOCOS-agent1",0.134759771938257
"cum death","PL","epiforecasts-EpiExpert",0.0978013556556864
"cum death","PL","epiforecasts-EpiNow2",0.0541690291596248
"cum death","PL","KIT-time_series_baseline",0.390216532891749
