"target","location","model","inverse_wis_weight"
"cum case","PL86","KIT-time_series_baseline",0.427644507514527
"cum case","PL87","USC-SIkJalpha",0.12061136381971
"cum case","PL87","ITWW-county_repro",0.246388418742248
"cum case","PL87","epiforecasts-EpiNow2",0.530033127742722
"cum case","PL87","KIT-time_series_baseline",0.10296708969532
"cum case","PL","LANL-GrowthRate",0.10322968356506
"cum case","PL","USC-SIkJalpha",0.0604818358451137
"cum case","PL","MOCOS-agent1",0.156210146552114
"cum case","PL","ICM-agentModel",0.155512827274865
"cum case","PL","ITWW-county_repro",0.0940234632803035
"cum case","PL","epiforecasts-EpiExpert",0.0794643688661671
"cum case","PL","epiforecasts-EpiNow2",0.188700509657156
"cum case","PL","KIT-time_series_baseline",0.162377164959221
"inc death","PL72","USC-SIkJalpha",0.286972870324691
"inc death","PL72","ITWW-county_repro",0.27646144151726
"inc death","PL72","epiforecasts-EpiNow2",0.1825663802577
"inc death","PL72","KIT-time_series_baseline",0.253999307900349
"inc death","PL73","USC-SIkJalpha",0.287766791624705
"inc death","PL73","ITWW-county_repro",0.100727952588608
"inc death","PL73","epiforecasts-EpiNow2",0.319896760124386
"inc death","PL73","KIT-time_series_baseline",0.291608495662301
"inc death","PL74","USC-SIkJalpha",0.469590275190898
"inc death","PL74","ITWW-county_repro",0.139093272922722
"inc death","PL74","epiforecasts-EpiNow2",0.204101057710786
"inc death","PL74","KIT-time_series_baseline",0.187215394175594
"inc death","PL75","USC-SIkJalpha",0.295346515140942
"inc death","PL75","ITWW-county_repro",0.0751912343658419
"inc death","PL75","epiforecasts-EpiNow2",0.253458379634961
"inc death","PL75","KIT-time_series_baseline",0.376003870858255
"inc death","PL76","USC-SIkJalpha",0.321040316292837
"inc death","PL76","ITWW-county_repro",0.213864419864454
"inc death","PL76","epiforecasts-EpiNow2",0.105719835394138
"inc death","PL76","KIT-time_series_baseline",0.359375428448571
"inc death","PL77","USC-SIkJalpha",0.420289011820383
"inc death","PL77","ITWW-county_repro",0.15010109441306
"inc death","PL77","epiforecasts-EpiNow2",0.127484860619097
"inc death","PL77","KIT-time_series_baseline",0.302125033147459
"inc death","PL78","USC-SIkJalpha",0.288407016658331
"inc death","PL78","ITWW-county_repro",0.114232147053112
"inc death","PL78","epiforecasts-EpiNow2",0.398370047043361
"inc death","PL78","KIT-time_series_baseline",0.198990789245196
"inc death","PL79","USC-SIkJalpha",0.274415217753547
"inc death","PL79","ITWW-county_repro",0.170476435804523
"inc death","PL79","epiforecasts-EpiNow2",0.260532625023739
"inc death","PL79","KIT-time_series_baseline",0.294575721418191
"inc death","PL80","USC-SIkJalpha",0.216775339950768
"inc death","PL80","ITWW-county_repro",0.182740054630325
"inc death","PL80","epiforecasts-EpiNow2",0.171458668043531
"inc death","PL80","KIT-time_series_baseline",0.429025937375376
"inc death","PL81","USC-SIkJalpha",0.293043323452284
"inc death","PL81","ITWW-county_repro",0.232086732035624
"inc death","PL81","epiforecasts-EpiNow2",0.224321611340693
"inc death","PL81","KIT-time_series_baseline",0.2505483331714
"inc death","PL82","USC-SIkJalpha",0.276866182490794
"inc death","PL82","ITWW-county_repro",0.227962848458012
"inc death","PL82","epiforecasts-EpiNow2",0.202410865836547
"inc death","PL82","KIT-time_series_baseline",0.292760103214647
"inc death","PL83","USC-SIkJalpha",0.329489818536854
"inc death","PL83","ITWW-county_repro",0.0681153653533544
"inc death","PL83","epiforecasts-EpiNow2",0.263538248661691
"inc death","PL83","KIT-time_series_baseline",0.3388565674481
"inc death","PL84","USC-SIkJalpha",0.352693604198594
"inc death","PL84","ITWW-county_repro",0.094649768737917
"inc death","PL84","epiforecasts-EpiNow2",0.103845471232547
"inc death","PL84","KIT-time_series_baseline",0.448811155830942
"inc death","PL85","USC-SIkJalpha",0.317560400595984
"inc death","PL85","ITWW-county_repro",0.237704081540677
"inc death","PL85","epiforecasts-EpiNow2",0.27667701600822
"inc death","PL85","KIT-time_series_baseline",0.168058501855119
"inc death","PL86","USC-SIkJalpha",0.359443699453599
"inc death","PL86","ITWW-county_repro",0.21261793566036
"inc death","PL86","epiforecasts-EpiNow2",0.205377390735465
"inc death","PL86","KIT-time_series_baseline",0.222560974150576
"inc death","PL87","USC-SIkJalpha",0.34811574163743
"inc death","PL87","ITWW-county_repro",0.262197258229961
"inc death","PL87","epiforecasts-EpiNow2",0.153907686313371
"inc death","PL87","KIT-time_series_baseline",0.235779313819238
"inc death","PL","LANL-GrowthRate",0.0736105618162576
"inc death","PL","MIT_CovidAnalytics-DELPHI",0.0668318846689265
"inc death","PL","USC-SIkJalpha",0.146304244794811
"inc death","PL","MOCOS-agent1",0.146090162977346
"inc death","PL","ICM-agentModel",0.123637595741254
"inc death","PL","epiforecasts-EpiExpert",0.23024643486206
"inc death","PL","epiforecasts-EpiNow2",0.0673400219745511
"inc death","PL","KIT-time_series_baseline",0.145939093164794
"cum death","PL72","USC-SIkJalpha",0.274340940835877
"cum death","PL72","ITWW-county_repro",0.313783093671272
"cum death","PL72","epiforecasts-EpiNow2",0.179957196699169
"cum death","PL72","KIT-time_series_baseline",0.231918768793682
"cum death","PL73","USC-SIkJalpha",0.291106949002977
"cum death","PL73","ITWW-county_repro",0.10485471900103
"cum death","PL73","epiforecasts-EpiNow2",0.338739054718735
"cum death","PL73","KIT-time_series_baseline",0.265299277277258
"cum death","PL74","USC-SIkJalpha",0.422755019600627
"cum death","PL74","ITWW-county_repro",0.138551350349568
"cum death","PL74","epiforecasts-EpiNow2",0.235704794695856
"cum death","PL74","KIT-time_series_baseline",0.202988835353949
"cum death","PL75","USC-SIkJalpha",0.266235895335261
"cum death","PL75","ITWW-county_repro",0.0610225924533378
"cum death","PL75","epiforecasts-EpiNow2",0.253980683836957
"cum death","PL75","KIT-time_series_baseline",0.418760828374444
"cum death","PL76","USC-SIkJalpha",0.339931642192927
"cum death","PL76","ITWW-county_repro",0.136685155051868
"cum death","PL76","epiforecasts-EpiNow2",0.115229569270447
"cum death","PL76","KIT-time_series_baseline",0.408153633484759
"cum death","PL77","USC-SIkJalpha",0.447285424180993
"cum death","PL77","ITWW-county_repro",0.12601439321872
"cum death","PL77","epiforecasts-EpiNow2",0.14032689968337
"cum death","PL77","KIT-time_series_baseline",0.286373282916917
"cum death","PL78","USC-SIkJalpha",0.347599621496225
"cum death","PL78","ITWW-county_repro",0.0992814447289685
"cum death","PL78","epiforecasts-EpiNow2",0.350317238153886
"cum death","PL78","KIT-time_series_baseline",0.202801695620921
"cum death","PL79","USC-SIkJalpha",0.349607856141617
"cum death","PL79","ITWW-county_repro",0.120075142394558
"cum death","PL79","epiforecasts-EpiNow2",0.24943190173282
"cum death","PL79","KIT-time_series_baseline",0.280885099731005
"cum death","PL80","USC-SIkJalpha",0.16518314192999
"cum death","PL80","ITWW-county_repro",0.173211406441479
"cum death","PL80","epiforecasts-EpiNow2",0.175396335362311
"cum death","PL80","KIT-time_series_baseline",0.48620911626622
"cum death","PL81","USC-SIkJalpha",0.271559095916582
"cum death","PL81","ITWW-county_repro",0.273281283537419
"cum death","PL81","epiforecasts-EpiNow2",0.222116895485564
"cum death","PL81","KIT-time_series_baseline",0.233042725060436
"cum death","PL82","USC-SIkJalpha",0.274982295964653
"cum death","PL82","ITWW-county_repro",0.266794902299288
"cum death","PL82","epiforecasts-EpiNow2",0.195297630340699
"cum death","PL82","KIT-time_series_baseline",0.26292517139536
"cum death","PL83","USC-SIkJalpha",0.298517512934698
"cum death","PL83","ITWW-county_repro",0.0575202399354546
"cum death","PL83","epiforecasts-EpiNow2",0.29002210586629
"cum death","PL83","KIT-time_series_baseline",0.353940141263558
"cum death","PL84","USC-SIkJalpha",0.350000492210419
"cum death","PL84","ITWW-county_repro",0.0723751024883118
"cum death","PL84","epiforecasts-EpiNow2",0.0850080071142356
"cum death","PL84","KIT-time_series_baseline",0.492616398187034
"cum death","PL85","USC-SIkJalpha",0.37262301911151
"cum death","PL85","ITWW-county_repro",0.147197523582884
"cum death","PL85","epiforecasts-EpiNow2",0.308862832502663
"cum death","PL85","KIT-time_series_baseline",0.171316624802943
"cum death","PL86","USC-SIkJalpha",0.342497479930104
"cum death","PL86","ITWW-county_repro",0.179304808535836
"cum death","PL86","epiforecasts-EpiNow2",0.239761590290831
"cum death","PL86","KIT-time_series_baseline",0.238436121243229
"cum death","PL87","USC-SIkJalpha",0.274555011400798
"cum death","PL87","ITWW-county_repro",0.328638741473124
"cum death","PL87","epiforecasts-EpiNow2",0.164647597830019
"cum death","PL87","KIT-time_series_baseline",0.232158649296059
"cum death","PL","LANL-GrowthRate",0.0724313870787115
"cum death","PL","MIT_CovidAnalytics-DELPHI",0.0688528899822908
"cum death","PL","USC-SIkJalpha",0.135507534624538
"cum death","PL","MOCOS-agent1",0.138982661468727
"cum death","PL","ICM-agentModel",0.132416487373712
"cum death","PL","epiforecasts-EpiExpert",0.23819091756337
"cum death","PL","epiforecasts-EpiNow2",0.0675266967432638
"cum death","PL","KIT-time_series_baseline",0.146091425165388
