"target","location","model","inverse_wis_weight"
"cum case","PL86","KIT-time_series_baseline",0.463835994208293
"cum case","PL87","USC-SIkJalpha",0.429500906990404
"cum case","PL87","ITWW-county_repro",0.333164251310102
"cum case","PL87","epiforecasts-EpiNow2",0.12037992815059
"cum case","PL87","KIT-time_series_baseline",0.116954913548904
"cum case","PL","LANL-GrowthRate",0.0803406603831459
"cum case","PL","USC-SIkJalpha",0.11722530359393
"cum case","PL","MOCOS-agent1",0.1434379523776
"cum case","PL","ICM-agentModel",0.0671445146009451
"cum case","PL","MIMUW-StochSEIR",0.0915193778867344
"cum case","PL","ITWW-county_repro",0.303042175149288
"cum case","PL","epiforecasts-EpiExpert",0.141763118730254
"cum case","PL","epiforecasts-EpiNow2",0.0555268972781027
"inc death","PL72","USC-SIkJalpha",0.230779562117993
"inc death","PL72","ITWW-county_repro",0.120306186001382
"inc death","PL72","epiforecasts-EpiNow2",0.23946029794389
"inc death","PL72","KIT-time_series_baseline",0.409453953936735
"inc death","PL73","USC-SIkJalpha",0.444401413173632
"inc death","PL73","ITWW-county_repro",0.168473207980518
"inc death","PL73","epiforecasts-EpiNow2",0.261297481627374
"inc death","PL73","KIT-time_series_baseline",0.125827897218476
"inc death","PL74","USC-SIkJalpha",0.544460917689269
"inc death","PL74","ITWW-county_repro",0.121643496081282
"inc death","PL74","epiforecasts-EpiNow2",0.201573913982803
"inc death","PL74","KIT-time_series_baseline",0.132321672246645
"inc death","PL75","USC-SIkJalpha",0.267312956570126
"inc death","PL75","ITWW-county_repro",0.103504072379769
"inc death","PL75","epiforecasts-EpiNow2",0.261705487783532
"inc death","PL75","KIT-time_series_baseline",0.367477483266573
"inc death","PL76","USC-SIkJalpha",0.281686544246718
"inc death","PL76","ITWW-county_repro",0.203656525792552
"inc death","PL76","epiforecasts-EpiNow2",0.238149193845442
"inc death","PL76","KIT-time_series_baseline",0.276507736115289
"inc death","PL77","USC-SIkJalpha",0.379499346169997
"inc death","PL77","ITWW-county_repro",0.16235149633582
"inc death","PL77","epiforecasts-EpiNow2",0.25151266841947
"inc death","PL77","KIT-time_series_baseline",0.206636489074713
"inc death","PL78","USC-SIkJalpha",0.352200676971168
"inc death","PL78","ITWW-county_repro",0.234087445050468
"inc death","PL78","epiforecasts-EpiNow2",0.184896317641049
"inc death","PL78","KIT-time_series_baseline",0.228815560337315
"inc death","PL79","USC-SIkJalpha",0.319575259228649
"inc death","PL79","ITWW-county_repro",0.286038981914234
"inc death","PL79","epiforecasts-EpiNow2",0.224395111209284
"inc death","PL79","KIT-time_series_baseline",0.169990647647833
"inc death","PL80","USC-SIkJalpha",0.310941920811415
"inc death","PL80","ITWW-county_repro",0.161465260133319
"inc death","PL80","epiforecasts-EpiNow2",0.310971175116656
"inc death","PL80","KIT-time_series_baseline",0.21662164393861
"inc death","PL81","USC-SIkJalpha",0.314492138303529
"inc death","PL81","ITWW-county_repro",0.205904898685013
"inc death","PL81","epiforecasts-EpiNow2",0.264991263886633
"inc death","PL81","KIT-time_series_baseline",0.214611699124824
"inc death","PL82","USC-SIkJalpha",0.28288592916414
"inc death","PL82","ITWW-county_repro",0.15599014645166
"inc death","PL82","epiforecasts-EpiNow2",0.150246988538615
"inc death","PL82","KIT-time_series_baseline",0.410876935845585
"inc death","PL83","USC-SIkJalpha",0.353299692585505
"inc death","PL83","ITWW-county_repro",0.0463059748832865
"inc death","PL83","epiforecasts-EpiNow2",0.252165959991011
"inc death","PL83","KIT-time_series_baseline",0.348228372540198
"inc death","PL84","USC-SIkJalpha",0.29658607946712
"inc death","PL84","ITWW-county_repro",0.140058441120565
"inc death","PL84","epiforecasts-EpiNow2",0.227412690007821
"inc death","PL84","KIT-time_series_baseline",0.335942789404494
"inc death","PL85","USC-SIkJalpha",0.346057497276901
"inc death","PL85","ITWW-county_repro",0.165897314072872
"inc death","PL85","epiforecasts-EpiNow2",0.369395765104577
"inc death","PL85","KIT-time_series_baseline",0.11864942354565
"inc death","PL86","USC-SIkJalpha",0.28132950547141
"inc death","PL86","ITWW-county_repro",0.136504429862321
"inc death","PL86","epiforecasts-EpiNow2",0.450551426361352
"inc death","PL86","KIT-time_series_baseline",0.131614638304918
"inc death","PL87","USC-SIkJalpha",0.379430531115881
"inc death","PL87","ITWW-county_repro",0.158624053456878
"inc death","PL87","epiforecasts-EpiNow2",0.293129848516929
"inc death","PL87","KIT-time_series_baseline",0.168815566910313
"inc death","PL","LANL-GrowthRate",0.102897978105375
"inc death","PL","MIT_CovidAnalytics-DELPHI",0.0879737357164549
"inc death","PL","USC-SIkJalpha",0.107606010482758
"inc death","PL","MOCOS-agent1",0.114545391649655
"inc death","PL","ICM-agentModel",0.0951908060414596
"inc death","PL","MIMUW-StochSEIR",0.0784180725184227
"inc death","PL","epiforecasts-EpiExpert",0.110296107041625
"inc death","PL","epiforecasts-EpiNow2",0.108416503487255
"inc death","PL","KIT-time_series_baseline",0.194655394956994
"cum death","PL72","USC-SIkJalpha",0.246747753394324
"cum death","PL72","ITWW-county_repro",0.160254325711398
"cum death","PL72","epiforecasts-EpiNow2",0.136095789337585
"cum death","PL72","KIT-time_series_baseline",0.456902131556692
"cum death","PL73","USC-SIkJalpha",0.420558779597248
"cum death","PL73","ITWW-county_repro",0.145367352516145
"cum death","PL73","epiforecasts-EpiNow2",0.246752471521857
"cum death","PL73","KIT-time_series_baseline",0.187321396364749
"cum death","PL74","USC-SIkJalpha",0.673606128066984
"cum death","PL74","ITWW-county_repro",0.082328126959187
"cum death","PL74","epiforecasts-EpiNow2",0.119989844516904
"cum death","PL74","KIT-time_series_baseline",0.124075900456926
"cum death","PL75","USC-SIkJalpha",0.344111419363432
"cum death","PL75","ITWW-county_repro",0.0700262093260743
"cum death","PL75","epiforecasts-EpiNow2",0.160159553487774
"cum death","PL75","KIT-time_series_baseline",0.42570281782272
"cum death","PL76","USC-SIkJalpha",0.306513259658893
"cum death","PL76","ITWW-county_repro",0.237121317035612
"cum death","PL76","epiforecasts-EpiNow2",0.180763300398946
"cum death","PL76","KIT-time_series_baseline",0.27560212290655
"cum death","PL77","USC-SIkJalpha",0.379387938747957
"cum death","PL77","ITWW-county_repro",0.172200384043259
"cum death","PL77","epiforecasts-EpiNow2",0.211521706237732
"cum death","PL77","KIT-time_series_baseline",0.236889970971052
"cum death","PL78","USC-SIkJalpha",0.335394369092544
"cum death","PL78","ITWW-county_repro",0.193859825886687
"cum death","PL78","epiforecasts-EpiNow2",0.25500006900049
"cum death","PL78","KIT-time_series_baseline",0.215745736020278
"cum death","PL79","USC-SIkJalpha",0.321033096845243
"cum death","PL79","ITWW-county_repro",0.304248542019915
"cum death","PL79","epiforecasts-EpiNow2",0.203886101401122
"cum death","PL79","KIT-time_series_baseline",0.17083225973372
"cum death","PL80","USC-SIkJalpha",0.382021374504128
"cum death","PL80","ITWW-county_repro",0.146569971304241
"cum death","PL80","epiforecasts-EpiNow2",0.224031447426697
"cum death","PL80","KIT-time_series_baseline",0.247377206764934
"cum death","PL81","USC-SIkJalpha",0.322365625541426
"cum death","PL81","ITWW-county_repro",0.267051415239282
"cum death","PL81","epiforecasts-EpiNow2",0.186749078031085
"cum death","PL81","KIT-time_series_baseline",0.223833881188207
"cum death","PL82","USC-SIkJalpha",0.24850146686634
"cum death","PL82","ITWW-county_repro",0.172252704683105
"cum death","PL82","epiforecasts-EpiNow2",0.146197849312077
"cum death","PL82","KIT-time_series_baseline",0.433047979138478
"cum death","PL83","USC-SIkJalpha",0.489484223585583
"cum death","PL83","ITWW-county_repro",0.0343116575482059
"cum death","PL83","epiforecasts-EpiNow2",0.101210502540551
"cum death","PL83","KIT-time_series_baseline",0.37499361632566
"cum death","PL84","USC-SIkJalpha",0.342525841952983
"cum death","PL84","ITWW-county_repro",0.111574292679186
"cum death","PL84","epiforecasts-EpiNow2",0.241320650534862
"cum death","PL84","KIT-time_series_baseline",0.304579214832969
"cum death","PL85","USC-SIkJalpha",0.442059439796709
"cum death","PL85","ITWW-county_repro",0.234957286008817
"cum death","PL85","epiforecasts-EpiNow2",0.22044482919179
"cum death","PL85","KIT-time_series_baseline",0.102538445002684
"cum death","PL86","USC-SIkJalpha",0.510066402163062
"cum death","PL86","ITWW-county_repro",0.110752502916804
"cum death","PL86","epiforecasts-EpiNow2",0.251670846969503
"cum death","PL86","KIT-time_series_baseline",0.127510247950631
"cum death","PL87","USC-SIkJalpha",0.411689298564124
"cum death","PL87","ITWW-county_repro",0.104694603975619
"cum death","PL87","epiforecasts-EpiNow2",0.291511827452943
"cum death","PL87","KIT-time_series_baseline",0.192104270007315
"cum death","PL","LANL-GrowthRate",0.0912214579366154
"cum death","PL","MIT_CovidAnalytics-DELPHI",0.0947153722307546
"cum death","PL","USC-SIkJalpha",0.11598774686966
"cum death","PL","MOCOS-agent1",0.0998667276736305
"cum death","PL","ICM-agentModel",0.103686437187725
"cum death","PL","MIMUW-StochSEIR",0.0834321748650686
"cum death","PL","epiforecasts-EpiExpert",0.124770299133091
"cum death","PL","epiforecasts-EpiNow2",0.0528950140590108
"cum death","PL","KIT-time_series_baseline",0.233424770044444
