"target","location","model","inverse_wis_weight"
"cum case","PL87","ITWW-county_repro",0.486355235807341
"cum case","PL87","epiforecasts-EpiNow2",0.340476115396497
"cum case","PL87","KIT-time_series_baseline",0.0598901744892705
"cum case","PL","LANL-GrowthRate",0.0638942927226822
"cum case","PL","MOCOS-agent1",0.267180604865905
"cum case","PL","ICM-agentModel",0.0688404918508822
"cum case","PL","ITWW-county_repro",0.189525916861987
"cum case","PL","epiforecasts-EpiExpert",0.181336018301778
"cum case","PL","epiforecasts-EpiNow2",0.0874269541254857
"cum case","PL","KIT-time_series_baseline",0.141795721271281
"inc death","PL72","USC-SIkJalpha",0.260123334502898
"inc death","PL72","ITWW-county_repro",0.309146937094129
"inc death","PL72","epiforecasts-EpiNow2",0.141649373770105
"inc death","PL72","KIT-time_series_baseline",0.289080354632867
"inc death","PL73","USC-SIkJalpha",0.416403688958029
"inc death","PL73","ITWW-county_repro",0.121761659568964
"inc death","PL73","epiforecasts-EpiNow2",0.310375929891001
"inc death","PL73","KIT-time_series_baseline",0.151458721582006
"inc death","PL74","USC-SIkJalpha",0.461851603475676
"inc death","PL74","ITWW-county_repro",0.105705586417609
"inc death","PL74","epiforecasts-EpiNow2",0.267959973672192
"inc death","PL74","KIT-time_series_baseline",0.164482836434524
"inc death","PL75","USC-SIkJalpha",0.337316609421844
"inc death","PL75","ITWW-county_repro",0.0700783690071227
"inc death","PL75","epiforecasts-EpiNow2",0.234496255951729
"inc death","PL75","KIT-time_series_baseline",0.358108765619304
"inc death","PL76","USC-SIkJalpha",0.245054983392598
"inc death","PL76","ITWW-county_repro",0.241663492086873
"inc death","PL76","epiforecasts-EpiNow2",0.20260432202983
"inc death","PL76","KIT-time_series_baseline",0.310677202490699
"inc death","PL77","USC-SIkJalpha",0.457615761389378
"inc death","PL77","ITWW-county_repro",0.128008444382758
"inc death","PL77","epiforecasts-EpiNow2",0.213796103632491
"inc death","PL77","KIT-time_series_baseline",0.200579690595373
"inc death","PL78","USC-SIkJalpha",0.330349585642955
"inc death","PL78","ITWW-county_repro",0.136016127028577
"inc death","PL78","epiforecasts-EpiNow2",0.314479365041597
"inc death","PL78","KIT-time_series_baseline",0.219154922286871
"inc death","PL79","USC-SIkJalpha",0.338480224255585
"inc death","PL79","ITWW-county_repro",0.258720681717676
"inc death","PL79","epiforecasts-EpiNow2",0.225652695902504
"inc death","PL79","KIT-time_series_baseline",0.177146398124235
"inc death","PL80","USC-SIkJalpha",0.276278862279825
"inc death","PL80","ITWW-county_repro",0.122185879566134
"inc death","PL80","epiforecasts-EpiNow2",0.251308063406577
"inc death","PL80","KIT-time_series_baseline",0.350227194747463
"inc death","PL81","USC-SIkJalpha",0.234146196172216
"inc death","PL81","ITWW-county_repro",0.269977285307613
"inc death","PL81","epiforecasts-EpiNow2",0.236689004649444
"inc death","PL81","KIT-time_series_baseline",0.259187513870727
"inc death","PL82","USC-SIkJalpha",0.264588578625213
"inc death","PL82","ITWW-county_repro",0.168662150737985
"inc death","PL82","epiforecasts-EpiNow2",0.189302914811914
"inc death","PL82","KIT-time_series_baseline",0.377446355824888
"inc death","PL83","USC-SIkJalpha",0.325139138573889
"inc death","PL83","ITWW-county_repro",0.0412091033562173
"inc death","PL83","epiforecasts-EpiNow2",0.244569984991703
"inc death","PL83","KIT-time_series_baseline",0.389081773078191
"inc death","PL84","USC-SIkJalpha",0.427365767276943
"inc death","PL84","ITWW-county_repro",0.120461880283943
"inc death","PL84","epiforecasts-EpiNow2",0.136364788076259
"inc death","PL84","KIT-time_series_baseline",0.315807564362855
"inc death","PL85","USC-SIkJalpha",0.303159870329214
"inc death","PL85","ITWW-county_repro",0.24783174106573
"inc death","PL85","epiforecasts-EpiNow2",0.285758414635833
"inc death","PL85","KIT-time_series_baseline",0.163249973969222
"inc death","PL86","USC-SIkJalpha",0.343952129077059
"inc death","PL86","ITWW-county_repro",0.098088923395246
"inc death","PL86","epiforecasts-EpiNow2",0.401859452550417
"inc death","PL86","KIT-time_series_baseline",0.156099494977278
"inc death","PL87","USC-SIkJalpha",0.390051070719461
"inc death","PL87","ITWW-county_repro",0.0910070001146569
"inc death","PL87","epiforecasts-EpiNow2",0.313062647734761
"inc death","PL87","KIT-time_series_baseline",0.20587928143112
"inc death","PL","LANL-GrowthRate",0.0650609237437233
"inc death","PL","MIT_CovidAnalytics-DELPHI",0.110096189980954
"inc death","PL","USC-SIkJalpha",0.121620431879925
"inc death","PL","MOCOS-agent1",0.114649757274884
"inc death","PL","ICM-agentModel",0.10492682493968
"inc death","PL","epiforecasts-EpiExpert",0.183910079826626
"inc death","PL","epiforecasts-EpiNow2",0.114575265319163
"inc death","PL","KIT-time_series_baseline",0.185160527035046
"cum death","PL72","USC-SIkJalpha",0.244995658235842
"cum death","PL72","ITWW-county_repro",0.330411592013858
"cum death","PL72","epiforecasts-EpiNow2",0.122418692455196
"cum death","PL72","KIT-time_series_baseline",0.302174057295104
"cum death","PL73","USC-SIkJalpha",0.424847936013621
"cum death","PL73","ITWW-county_repro",0.0832418534235927
"cum death","PL73","epiforecasts-EpiNow2",0.351214763629869
"cum death","PL73","KIT-time_series_baseline",0.140695446932917
"cum death","PL74","USC-SIkJalpha",0.383164182706001
"cum death","PL74","ITWW-county_repro",0.109235462892371
"cum death","PL74","epiforecasts-EpiNow2",0.325299071242021
"cum death","PL74","KIT-time_series_baseline",0.182301283159608
"cum death","PL75","USC-SIkJalpha",0.298033375838076
"cum death","PL75","ITWW-county_repro",0.0578465992191199
"cum death","PL75","epiforecasts-EpiNow2",0.209760732761329
"cum death","PL75","KIT-time_series_baseline",0.434359292181476
"cum death","PL76","USC-SIkJalpha",0.198632392840127
"cum death","PL76","ITWW-county_repro",0.199929761229565
"cum death","PL76","epiforecasts-EpiNow2",0.221491456609899
"cum death","PL76","KIT-time_series_baseline",0.379946389320409
"cum death","PL77","USC-SIkJalpha",0.508770750730637
"cum death","PL77","ITWW-county_repro",0.1021665019208
"cum death","PL77","epiforecasts-EpiNow2",0.219349233492396
"cum death","PL77","KIT-time_series_baseline",0.169713513856167
"cum death","PL78","USC-SIkJalpha",0.286297231234457
"cum death","PL78","ITWW-county_repro",0.105612649993977
"cum death","PL78","epiforecasts-EpiNow2",0.436350693944689
"cum death","PL78","KIT-time_series_baseline",0.171739424826877
"cum death","PL79","USC-SIkJalpha",0.327036202513084
"cum death","PL79","ITWW-county_repro",0.313172285383757
"cum death","PL79","epiforecasts-EpiNow2",0.207231096141314
"cum death","PL79","KIT-time_series_baseline",0.152560415961844
"cum death","PL80","USC-SIkJalpha",0.217217955269684
"cum death","PL80","ITWW-county_repro",0.1093241241384
"cum death","PL80","epiforecasts-EpiNow2",0.283196301167887
"cum death","PL80","KIT-time_series_baseline",0.39026161942403
"cum death","PL81","USC-SIkJalpha",0.224132312772061
"cum death","PL81","ITWW-county_repro",0.262640442388113
"cum death","PL81","epiforecasts-EpiNow2",0.27415858618374
"cum death","PL81","KIT-time_series_baseline",0.239068658656086
"cum death","PL82","USC-SIkJalpha",0.316052324419495
"cum death","PL82","ITWW-county_repro",0.159051465322426
"cum death","PL82","epiforecasts-EpiNow2",0.175587377739472
"cum death","PL82","KIT-time_series_baseline",0.349308832518608
"cum death","PL83","USC-SIkJalpha",0.280101329070699
"cum death","PL83","ITWW-county_repro",0.0338343681588595
"cum death","PL83","epiforecasts-EpiNow2",0.235769307904536
"cum death","PL83","KIT-time_series_baseline",0.450294994865906
"cum death","PL84","USC-SIkJalpha",0.466658461390843
"cum death","PL84","ITWW-county_repro",0.0966972636403139
"cum death","PL84","epiforecasts-EpiNow2",0.110624973865076
"cum death","PL84","KIT-time_series_baseline",0.326019301103767
"cum death","PL85","USC-SIkJalpha",0.252202451587578
"cum death","PL85","ITWW-county_repro",0.222763637289859
"cum death","PL85","epiforecasts-EpiNow2",0.359896382199145
"cum death","PL85","KIT-time_series_baseline",0.165137528923418
"cum death","PL86","USC-SIkJalpha",0.438626996285579
"cum death","PL86","ITWW-county_repro",0.0870327206166958
"cum death","PL86","epiforecasts-EpiNow2",0.35170026599737
"cum death","PL86","KIT-time_series_baseline",0.122640017100355
"cum death","PL87","USC-SIkJalpha",0.500782955668234
"cum death","PL87","ITWW-county_repro",0.0763460993352658
"cum death","PL87","epiforecasts-EpiNow2",0.252807466296642
"cum death","PL87","KIT-time_series_baseline",0.170063478699858
"cum death","PL","LANL-GrowthRate",0.0624928073652914
"cum death","PL","MIT_CovidAnalytics-DELPHI",0.154427918101895
"cum death","PL","MOCOS-agent1",0.114113285350033
"cum death","PL","ICM-agentModel",0.11981700055008
"cum death","PL","epiforecasts-EpiExpert",0.20405279788102
"cum death","PL","epiforecasts-EpiNow2",0.120816493123202
"cum death","PL","KIT-time_series_baseline",0.224279697628479
