forecast_date,target,target_end_date,location_name,type,quantile,value,location
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.025,7093.65856106747,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.05,7298.46845843991,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.1,7577.34287193321,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.15,7773.1503903825,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.2,7968.50727858094,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.25,8161.73851386245,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.3,8344.55776069734,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.35,8522.87194714484,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.4,8688.91160120011,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.45,8869.89424773575,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.5,9054.96529331094,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.55,9230.84587752891,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.6,9445.52020941288,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.65,9668.58787800828,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.7,9940.15415660915,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.75,10218.2630207331,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.8,10608.2767729277,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.85,11120.6805144829,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.9,11648.5121328394,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.95,12648.0818667625,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.975,13954.1433198583,GM
2020-04-26,29 day ahead cum death,2020-05-25,Germany,quantile,0.99,15444.2909660154,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.01,6177.07109849128,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.025,6211.97457927577,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.05,6253.06205205121,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.1,6301.77385554894,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.15,6338.95139803483,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.2,6365.40702572865,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.25,6392.42336176107,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.3,6412.05019171705,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.35,6433.20961453575,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.4,6454.25964974495,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.45,6472.96487112808,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.5,6493.4590538137,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.55,6511.95400868994,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.6,6532.05616674775,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.65,6554.14759632878,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.7,6577.44796676552,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.75,6600.6685879588,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.8,6627.55993826781,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.85,6662.47707445552,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.9,6713.78807541465,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.95,6789.42213100935,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.975,6864.58745821247,GM
2020-04-26,3 day ahead cum death,2020-04-29,Germany,quantile,0.99,6936.30878694837,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.01,6763.86109995173,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.025,6927.72162426063,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.05,7124.0077473635,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.1,7348.56829989179,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.15,7502.34472578071,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.2,7673.65130762412,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.25,7832.29995834816,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.3,7972.82549847221,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.35,8106.1968630332,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.4,8216.76962008641,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.45,8348.15432780785,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.5,8478.00979949171,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.55,8613.11133965272,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.6,8768.18962781462,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.65,8919.73597801824,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.7,9134.37647680171,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.75,9329.64552042683,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.8,9572.22117211355,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.85,9890.49179018333,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.9,10255.759289649,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.95,10952.0271127121,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.975,11597.3987544291,GM
2020-04-26,3 wk ahead cum death,2020-05-16,Germany,quantile,0.99,12501.7791610342,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.01,6848.60906886017,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.025,7108.43431519553,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.05,7310.20545019568,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.1,7599.01013972407,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.15,7799.06045235751,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.2,7989.59449289696,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.25,8187.5473683552,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.3,8372.59768972718,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.35,8557.11222231134,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.4,8730.45083140668,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.45,8912.76765493516,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.5,9101.47415297266,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.55,9285.98723378326,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.6,9507.97903093889,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.65,9745.17042094049,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.7,10012.9179368607,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.75,10292.357834319,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.8,10721.480573384,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.85,11215.9283530855,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.9,11780.7853381259,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.95,12811.5940581126,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.975,14197.9465461261,GM
2020-04-26,30 day ahead cum death,2020-05-26,Germany,quantile,0.99,15790.0100644142,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.01,6853.8888155431,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.025,7119.61335437891,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.05,7322.63486201063,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.1,7614.74711723325,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.15,7822.34645615512,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.2,8016.63085137445,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.25,8214.17148055,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.3,8396.62120448198,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.35,8592.23016817096,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.4,8763.47583835262,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.45,8956.6214950654,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.5,9143.51605148623,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.55,9336.30740849603,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.6,9558.5853128849,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.65,9815.61706093445,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.7,10082.2849966099,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.75,10370.9392085427,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.8,10801.6795478024,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.85,11328.4267125868,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.9,11926.9288499071,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.95,12988.8952039851,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.975,14386.3657261792,GM
2020-04-26,31 day ahead cum death,2020-05-27,Germany,quantile,0.99,16162.1107865586,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.01,6855.22289341907,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.025,7134.7124489627,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.05,7332.11906864782,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.1,7629.9799261617,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.15,7837.35703306262,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.2,8035.37687555088,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.25,8234.9047058105,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.3,8428.65808932924,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.35,8624.10094821139,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.4,8798.4740847197,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.45,8997.46212842143,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.5,9191.27757849263,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.55,9386.2501912756,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.6,9603.32026870503,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.65,9876.06272592251,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.7,10158.1064576698,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.75,10456.5815544844,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.8,10882.3862589356,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.85,11431.8341755659,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.9,12048.4672050269,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.95,13160.3954006038,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.975,14593.6917987898,GM
2020-04-26,32 day ahead cum death,2020-05-28,Germany,quantile,0.99,16385.9515463142,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.01,6868.14862130827,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.025,7141.54466300793,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.05,7343.32543456721,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.1,7646.27456705473,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.15,7853.54440218995,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.2,8058.33273156861,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.25,8261.97087871781,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.3,8452.7477448032,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.35,8654.86959181236,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.4,8832.602477172,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.45,9028.35477147775,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.5,9237.40340049322,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.55,9438.64137203789,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.6,9666.64340219759,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.65,9930.36408161951,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.7,10222.1041787068,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.75,10533.939215724,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.8,10978.1815207537,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.85,11523.3482417746,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.9,12147.7588117923,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.95,13361.1069653621,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.975,14788.1500238556,GM
2020-04-26,33 day ahead cum death,2020-05-29,Germany,quantile,0.99,16660.7389518479,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.01,6871.80525238115,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.025,7149.45281359767,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.05,7353.01400172335,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.1,7655.27185341927,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.15,7869.42607576456,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.2,8080.17009551562,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.25,8281.20058666999,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.3,8476.282917354,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.35,8682.62157683829,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.4,8862.41544469558,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.45,9061.68760534796,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.5,9277.81389281797,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.55,9479.39812117289,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.6,9707.26861082829,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.65,9986.69192348771,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.7,10288.190796227,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.75,10595.4510320744,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.8,11054.3754654069,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.85,11616.1469793856,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.9,12256.2899739133,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.95,13525.9915217209,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.975,15012.5556059244,GM
2020-04-26,34 day ahead cum death,2020-05-30,Germany,quantile,0.99,17023.8990272532,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.01,6875.33914900355,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.025,7154.46852880107,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.05,7363.54788707318,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.1,7669.99656582373,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.15,7887.60219485489,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.2,8105.44888957333,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.25,8299.8608782662,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.3,8500.8842366697,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.35,8709.25287450111,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.4,8890.53221073814,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.45,9099.99553081977,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.5,9323.94987575899,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.55,9517.80523548738,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.6,9773.27652316493,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.65,10038.8109729477,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.7,10345.8408813495,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.75,10655.7794693942,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.8,11119.8898934845,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.85,11694.1005882315,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.9,12382.4927563451,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.95,13722.1102530599,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.975,15183.8332107015,GM
2020-04-26,35 day ahead cum death,2020-05-31,Germany,quantile,0.99,17269.6661994596,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.01,6884.51479992711,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.025,7163.98135769315,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.05,7369.12007647406,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.1,7680.70863235262,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.15,7909.59018351842,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.2,8123.54657159336,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.25,8315.49568624476,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.3,8524.53765674809,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.35,8730.00571405229,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.4,8927.82987333823,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.45,9135.39839128823,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.5,9356.84738165064,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.55,9561.04298040431,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.6,9809.5180324626,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.65,10091.8973923144,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.7,10398.0834311456,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.75,10729.9761190963,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.8,11188.0759197964,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.85,11763.7160745111,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.9,12509.2023589425,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.95,13870.4247796318,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.975,15347.3508043305,GM
2020-04-26,36 day ahead cum death,2020-06-01,Germany,quantile,0.99,17509.8788363371,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.01,6887.1415405154,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.025,7169.85655307412,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.05,7377.2975673467,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.1,7692.61356953429,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.15,7920.3523632835,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.2,8139.61403725505,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.25,8343.78895868265,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.3,8552.9102384115,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.35,8749.76647439716,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.4,8952.1041096945,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.45,9168.46287473282,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.5,9392.8531404442,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.55,9601.45145443105,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.6,9864.26097251078,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.65,10124.6259641847,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.7,10456.0005357153,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.75,10798.074988555,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.8,11268.3041566049,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.85,11860.0006461289,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.9,12633.7374260362,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.95,14000.3074531752,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.975,15505.0578527746,GM
2020-04-26,37 day ahead cum death,2020-06-02,Germany,quantile,0.99,17702.8769198682,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.01,6889.39829220439,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.025,7178.71217771111,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.05,7383.77967995308,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.1,7703.4384864615,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.15,7933.56193032728,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.2,8160.34515490151,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.25,8361.86896748279,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.3,8574.37522440551,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.35,8766.84047644345,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.4,8976.48290508966,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.45,9199.69006675586,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.5,9431.96287920184,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.55,9642.36334552285,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.6,9908.63495646823,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.65,10174.5721374139,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.7,10503.3215888543,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.75,10856.1255172195,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.8,11335.3311330564,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.85,11920.2999050842,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.9,12736.8683712293,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.95,14102.9911177125,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.975,15646.8497943865,GM
2020-04-26,38 day ahead cum death,2020-06-03,Germany,quantile,0.99,17979.6157159676,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.01,6915.91044582856,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.025,7183.72900098645,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.05,7395.78074008239,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.1,7717.97167758212,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.15,7943.85869146002,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.2,8176.67793719095,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.25,8380.07971306132,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.3,8591.37796799051,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.35,8797.66537308055,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.4,8997.81528173197,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.45,9226.52921957172,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.5,9457.98243052308,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.55,9688.76375517283,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.6,9941.04671742032,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.65,10218.804444383,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.7,10552.6848176653,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.75,10907.538768464,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.8,11396.1959425319,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.85,11998.7727507735,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.9,12830.6672878852,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.95,14223.4053792501,GM
2020-04-26,39 day ahead cum death,2020-06-04,Germany,quantile,0.975,15788.8514157617,GM
