forecast_date,target,target_end_date,location_name,type,quantile,value,location
2020-04-29,28 day ahead cum death,2020-05-27,Germany,quantile,0.6,9756.45565234762,GM
2020-04-29,28 day ahead cum death,2020-05-27,Germany,quantile,0.65,9958.98053528506,GM
2020-04-29,28 day ahead cum death,2020-05-27,Germany,quantile,0.7,10187.4245658459,GM
2020-04-29,28 day ahead cum death,2020-05-27,Germany,quantile,0.75,10443.6335963097,GM
2020-04-29,28 day ahead cum death,2020-05-27,Germany,quantile,0.8,10726.5493084802,GM
2020-04-29,28 day ahead cum death,2020-05-27,Germany,quantile,0.85,11084.7993037595,GM
2020-04-29,28 day ahead cum death,2020-05-27,Germany,quantile,0.9,11587.9300881734,GM
2020-04-29,28 day ahead cum death,2020-05-27,Germany,quantile,0.95,12502.8099939209,GM
2020-04-29,28 day ahead cum death,2020-05-27,Germany,quantile,0.975,13251.0729637766,GM
2020-04-29,28 day ahead cum death,2020-05-27,Germany,quantile,0.99,14408.5916808703,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.01,7336.30283302374,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.025,7585.66077363258,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.05,7809.14011413543,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.1,8073.62191945497,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.15,8274.72819268398,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.2,8452.29003292304,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.25,8629.52785815578,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.3,8812.14767381983,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.35,8975.51198438421,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.4,9159.60015650095,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.45,9303.85525498312,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.5,9476.3475362024,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.55,9632.77358051125,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.6,9828.03558771386,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.65,10043.8405939497,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.7,10274.5492112875,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.75,10535.5578342885,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.8,10828.4032846765,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.85,11219.6073436037,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.9,11747.5965776944,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.95,12703.6668657917,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.975,13502.4875162965,GM
2020-04-29,29 day ahead cum death,2020-05-28,Germany,quantile,0.99,14660.3355093,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.01,6633.04903784554,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.025,6669.22313365195,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.05,6705.61893081751,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.1,6750.21274940393,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.15,6777.97805163988,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.2,6799.96255980979,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.25,6820.96969571435,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.3,6841.08965091207,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.35,6860.29193111882,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.4,6879.01390109176,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.45,6896.05095281328,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.5,6912.05268472082,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.55,6928.48664820846,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.6,6945.89057304865,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.65,6965.61705599752,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.7,6986.38020164107,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.75,7008.16488668389,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.8,7034.89177952861,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.85,7063.35222567104,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.9,7110.69716960893,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.95,7177.34942390098,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.975,7234.52798388321,GM
2020-04-29,3 day ahead cum death,2020-05-02,Germany,quantile,0.99,7318.76098664293,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.01,7264.80215691696,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.025,7513.41473779517,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.05,7690.72982080343,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.1,7933.9660778835,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.15,8117.49961297401,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.2,8280.09310264187,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.25,8430.03816520034,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.3,8580.77829169554,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.35,8730.40246661889,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.4,8871.6351177124,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.45,9001.38015592249,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.5,9132.47305433009,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.55,9275.59517499608,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.6,9431.35053123582,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.65,9618.8747004678,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.7,9809.54632767874,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.75,10016.665254752,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.8,10259.8003111289,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.85,10582.1145594594,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.9,10976.9840707156,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.95,11666.7677128906,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.975,12324.1443151092,GM
2020-04-29,3 wk ahead cum death,2020-05-23,Germany,quantile,0.99,13253.6878303908,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.01,7338.31008239031,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.025,7593.78160998371,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.05,7818.19740441161,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.1,8104.11723680736,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.15,8308.01329730557,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.2,8484.08251484225,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.25,8666.2006823149,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.3,8851.54109524468,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.35,9017.10179143294,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.4,9200.63329627765,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.45,9358.01035363423,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.5,9532.37628604771,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.55,9698.87301024926,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.6,9894.89938180906,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.65,10117.0060145278,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.7,10369.1878818171,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.75,10615.2271135626,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.8,10927.1810198756,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.85,11346.667893491,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.9,11904.6963788276,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.95,12921.6836691027,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.975,13736.2270633216,GM
2020-04-29,30 day ahead cum death,2020-05-29,Germany,quantile,0.99,14989.9780866529,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.01,7360.89619601423,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.025,7618.43696170269,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.05,7838.95683967044,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.1,8120.93882896439,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.15,8341.39460686403,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.2,8514.88498520947,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.25,8704.54733109875,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.3,8886.48603873772,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.35,9056.68466889538,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.4,9248.31587214376,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.45,9404.96997235458,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.5,9590.67084950279,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.55,9759.30463808946,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.6,9960.80505310712,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.65,10192.321548793,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.7,10444.0392824592,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.75,10708.5715847557,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.8,11034.1516384194,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.85,11463.1788511873,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.9,12041.3755759817,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.95,13089.2489138283,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.975,13942.7568587482,GM
2020-04-29,31 day ahead cum death,2020-05-30,Germany,quantile,0.99,15272.275341988,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.01,7374.86184473953,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.025,7635.58663175362,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.05,7858.81096281197,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.1,8151.14853245157,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.15,8372.37215752568,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.2,8544.72334228364,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.25,8733.89509544881,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.3,8928.87774169385,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.35,9102.1606434549,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.4,9283.92645547862,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.45,9453.49949722197,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.5,9645.42221182096,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.55,9828.84958894784,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.6,10037.5818133052,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.65,10255.026450743,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.7,10521.22586198,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.75,10793.7814849453,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.8,11159.5738579873,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.85,11571.805692988,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.9,12179.6649011274,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.95,13279.0169955115,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.975,14147.8185781931,GM
2020-04-29,32 day ahead cum death,2020-05-31,Germany,quantile,0.99,15596.9335873995,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.01,7375.68165602166,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.025,7640.64904718374,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.05,7870.08530513194,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.1,8162.86768921546,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.15,8395.97852218952,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.2,8574.30225915009,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.25,8762.52267585835,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.3,8965.93398611157,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.35,9144.0816356244,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.4,9332.9131376957,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.45,9499.71510970575,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.5,9692.35268223614,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.55,9895.99366777426,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.6,10091.2871426662,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.65,10328.8793012871,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.7,10614.0170138406,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.75,10882.0774665472,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.8,11244.1617890169,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.85,11691.3563721943,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.9,12333.543227305,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.95,13447.9056932632,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.975,14368.2002280139,GM
2020-04-29,33 day ahead cum death,2020-06-01,Germany,quantile,0.99,15898.3983880085,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.01,7377.28396471403,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.025,7653.5699991130105,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.05,7891.40705657631,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.1,8177.16667015134,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.15,8414.05527812663,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.2,8599.1780403866,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.25,8797.45287454406,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.3,9002.34770232497,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.35,9199.57837349637,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.4,9372.40046964477,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.45,9547.64703038349,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.5,9740.31193578061,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.55,9948.06854478678,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.6,10159.0558890067,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.65,10384.3302284513,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.7,10678.0080333745,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.75,10973.0350971093,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.8,11356.9914786289,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.85,11803.7015505963,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.9,12466.1662560405,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.95,13615.1241148258,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.975,14545.7213194281,GM
2020-04-29,34 day ahead cum death,2020-06-02,Germany,quantile,0.99,16104.7332938608,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.01,7397.00921207134,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.025,7668.34933490383,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.05,7902.73915942983,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.1,8195.53894947747,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.15,8436.66699778824,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.2,8626.47483706624,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.25,8826.6196938237,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.3,9038.29418511571,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.35,9232.54455098141,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.4,9413.24596908779,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.45,9592.10466559846,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.5,9781.76690381373,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.55,9994.9356204725,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.6,10219.239662936,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.65,10448.7126517249,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.7,10754.9825005214,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.75,11066.3798942884,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.8,11447.8222096222,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.85,11922.1046052498,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.9,12573.2562441135,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.95,13764.4351177912,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.975,14828.744125983,GM
2020-04-29,35 day ahead cum death,2020-06-03,Germany,quantile,0.99,16471.3562139416,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.01,7399.96640358434,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.025,7672.18798639385,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.05,7913.70330378118,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.1,8213.89380131128,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.15,8460.03403783621,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.2,8654.32138151681,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.25,8853.56804923063,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.3,9064.31724830901,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.35,9259.45291294035,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.4,9449.46888763333,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.45,9642.77224111659,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.5,9826.33434059692,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.55,10050.5010814414,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.6,10274.8955175721,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.65,10513.4277377019,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.7,10836.8723773446,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.75,11154.6955491076,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.8,11542.8515858895,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.85,12020.7646768615,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.9,12676.5854108644,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.95,13926.96763686,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.975,15053.9728135465,GM
2020-04-29,36 day ahead cum death,2020-06-04,Germany,quantile,0.99,16757.3047754572,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.01,7413.35868942511,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.025,7685.67977164267,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.05,7921.9000120746005,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.1,8232.81664429063,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.15,8479.11695966776,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.2,8680.00376003807,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.25,8872.19131677414,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.3,9091.41796027502,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.35,9295.06893103499,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.4,9492.84921532869,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.45,9681.20424741015,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.5,9881.49230936762,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.55,10099.3602753831,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.6,10325.291037232,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.65,10582.945428413,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.7,10901.1142171158,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.75,11221.1857401774,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.8,11634.7609063924,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.85,12133.9578234197,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.9,12813.0906134997,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.95,14081.298152007,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.975,15259.9631825099,GM
2020-04-29,37 day ahead cum death,2020-06-05,Germany,quantile,0.99,17033.7661606511,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.01,7435.03678987092,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.025,7686.57545919204,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.05,7931.99747749525,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.1,8242.96454808888,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.15,8496.0992277016,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.2,8701.38292441907,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.25,8891.79253350055,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.3,9122.81169745088,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.35,9323.08133923411,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.4,9528.92192447541,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.45,9712.28430857703,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.5,9924.43576914509,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.55,10144.5206794618,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.6,10379.1244381776,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.65,10639.4123169559,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.7,10972.9458860618,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.75,11295.8040984107,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.8,11729.9985922389,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.85,12237.9918901716,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.9,12948.0146301751,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.95,14257.3517690647,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.975,15434.9026701616,GM
2020-04-29,38 day ahead cum death,2020-06-06,Germany,quantile,0.99,17329.4641627409,GM
2020-04-29,39 day ahead cum death,2020-06-07,Germany,quantile,0.01,7445.26205625117,GM
2020-04-29,39 day ahead cum death,2020-06-07,Germany,quantile,0.025,7692.85772121794,GM
2020-04-29,39 day ahead cum death,2020-06-07,Germany,quantile,0.05,7942.74758873134,GM
2020-04-29,39 day ahead cum death,2020-06-07,Germany,quantile,0.1,8255.05925189465,GM
2020-04-29,39 day ahead cum death,2020-06-07,Germany,quantile,0.15,8519.90764351236,GM
2020-04-29,39 day ahead cum death,2020-06-07,Germany,quantile,0.2,8721.70958991213,GM
2020-04-29,39 day ahead cum death,2020-06-07,Germany,quantile,0.25,8921.27263403203,GM
2020-04-29,39 day ahead cum death,2020-06-07,Germany,quantile,0.3,9149.58597437487,GM
2020-04-29,39 day ahead cum death,2020-06-07,Germany,quantile,0.35,9347.75625709679,GM
2020-04-29,39 day ahead cum death,2020-06-07,Germany,quantile,0.4,9556.6702355254,GM
2020-04-29,39 day ahead cum death,2020-06-07,Germany,quantile,0.45,9748.7210070275,GM
