fcst_hub_epiweek,key,q.01,q.025,q.05,q.10,q.15,q.20,q.25,q.30,q.35,q.40,q.45,q.50,q.55,q.60,q.65,q.70,q.75,q.80,q.85,q.90,q.95,q.975,q.99,truth_deaths,obs,week_ahead,fcst_date,name,big_group,start_date,end_date
30,malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Malta,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,mauritania,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,,2020-11-01,Mauritania,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,mexico,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,4158,1,,2020-11-01,Mexico,LATIN AMERICA AND THE CARIBBEAN,2020-07-12,2020-07-18
30,moldova,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1,,2020-11-01,Moldova,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,montenegro,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,,2020-11-01,Montenegro,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,morocco,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1,,2020-11-01,Morocco,NORTHERN AFRICA AND WESTERN ASIA,2020-07-12,2020-07-18
30,mozambique,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,Mozambique,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,namibia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,Namibia,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,nepal,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2020-11-01,Nepal,CENTRAL AND SOUTHERN ASIA,2020-07-12,2020-07-18
30,netherlands,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,,2020-11-01,Netherlands,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,newzealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,New Zealand,AUSTRALIA/NEW ZEALAND,2020-07-12,2020-07-18
30,nicaragua,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,,2020-11-01,Nicaragua,LATIN AMERICA AND THE CARIBBEAN,2020-07-12,2020-07-18
30,niger,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,Niger,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,nigeria,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1,,2020-11-01,Nigeria,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,northmacedonia,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1,,2020-11-01,North Macedonia,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,norway,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,2020-11-01,Norway,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,oman,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1,,2020-11-01,Oman,NORTHERN AFRICA AND WESTERN ASIA,2020-07-12,2020-07-18
30,pakistan,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1,,2020-11-01,Pakistan,CENTRAL AND SOUTHERN ASIA,2020-07-12,2020-07-18
30,panama,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1,,2020-11-01,Panama,LATIN AMERICA AND THE CARIBBEAN,2020-07-12,2020-07-18
30,paraguay,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,,2020-11-01,Paraguay,LATIN AMERICA AND THE CARIBBEAN,2020-07-12,2020-07-18
30,peru,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1,,2020-11-01,Peru,LATIN AMERICA AND THE CARIBBEAN,2020-07-12,2020-07-18
30,philippines,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1,,2020-11-01,Philippines,EASTERN AND SOUTH-EASTERN ASIA,2020-07-12,2020-07-18
30,poland,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1,,2020-11-01,Poland,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,portugal,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1,,2020-11-01,Portugal,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,qatar,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,,2020-11-01,Qatar,NORTHERN AFRICA AND WESTERN ASIA,2020-07-12,2020-07-18
30,romania,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1,,2020-11-01,Romania,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,russia,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1,,2020-11-01,Russia,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,rwanda,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,Rwanda,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,sanmarino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,San Marino,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,saudiarabia,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1,,2020-11-01,Saudi Arabia,NORTHERN AFRICA AND WESTERN ASIA,2020-07-12,2020-07-18
30,senegal,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,,2020-11-01,Senegal,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,serbia,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1,,2020-11-01,Serbia,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,sierraleone,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2020-11-01,Sierra Leone,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,singapore,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,Singapore,EASTERN AND SOUTH-EASTERN ASIA,2020-07-12,2020-07-18
30,slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Slovakia,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Slovenia,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,somalia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,Somalia,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,southafrica,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,1,,2020-11-01,South Africa,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,southkorea,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,,2020-11-01,South Korea,EASTERN AND SOUTH-EASTERN ASIA,2020-07-12,2020-07-18
30,southsudan,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,2020-11-01,South Sudan,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,spain,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1,,2020-11-01,Spain,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,srilanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Sri Lanka,CENTRAL AND SOUTHERN ASIA,2020-07-12,2020-07-18
30,sudan,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1,,2020-11-01,Sudan,NORTHERN AFRICA AND WESTERN ASIA,2020-07-12,2020-07-18
30,suriname,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2020-11-01,Suriname,LATIN AMERICA AND THE CARIBBEAN,2020-07-12,2020-07-18
30,sweden,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,,2020-11-01,Sweden,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,switzerland,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,Switzerland,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,syria,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,,2020-11-01,Syria,NORTHERN AFRICA AND WESTERN ASIA,2020-07-12,2020-07-18
30,tajikistan,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2020-11-01,Tajikistan,CENTRAL AND SOUTHERN ASIA,2020-07-12,2020-07-18
30,tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Tanzania,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Thailand,EASTERN AND SOUTH-EASTERN ASIA,2020-07-12,2020-07-18
30,togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Togo,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,trinidadandtobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Trinidad and Tobago,LATIN AMERICA AND THE CARIBBEAN,2020-07-12,2020-07-18
30,tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Tunisia,NORTHERN AFRICA AND WESTERN ASIA,2020-07-12,2020-07-18
30,turkey,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1,,2020-11-01,Turkey,NORTHERN AFRICA AND WESTERN ASIA,2020-07-12,2020-07-18
30,uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Uganda,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,ukraine,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,1,,2020-11-01,Ukraine,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,unitedarabemirates,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,,2020-11-01,United Arab Emirates,NORTHERN AFRICA AND WESTERN ASIA,2020-07-12,2020-07-18
30,unitedkingdom,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1,,2020-11-01,United Kingdom,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,uruguay,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,2020-11-01,Uruguay,LATIN AMERICA AND THE CARIBBEAN,2020-07-12,2020-07-18
30,us,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,5451,1,,2020-11-01,US,EUROPE AND NORTHERN AMERICA,2020-07-12,2020-07-18
30,uzbekistan,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,,2020-11-01,Uzbekistan,CENTRAL AND SOUTHERN ASIA,2020-07-12,2020-07-18
30,venezuela,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,,2020-11-01,Venezuela,LATIN AMERICA AND THE CARIBBEAN,2020-07-12,2020-07-18
30,vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Vietnam,EASTERN AND SOUTH-EASTERN ASIA,2020-07-12,2020-07-18
30,westbankandgaza,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,,2020-11-01,West Bank and Gaza,NORTHERN AFRICA AND WESTERN ASIA,2020-07-12,2020-07-18
30,yemen,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1,,2020-11-01,Yemen,NORTHERN AFRICA AND WESTERN ASIA,2020-07-12,2020-07-18
30,zambia,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1,,2020-11-01,Zambia,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
30,zimbabwe,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,,2020-11-01,Zimbabwe,SUB-SAHARAN AFRICA,2020-07-12,2020-07-18
31,afghanistan,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1,,2020-11-01,Afghanistan,CENTRAL AND SOUTHERN ASIA,2020-07-19,2020-07-25
31,albania,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1,,2020-11-01,Albania,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,algeria,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1,,2020-11-01,Algeria,NORTHERN AFRICA AND WESTERN ASIA,2020-07-19,2020-07-25
31,andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Andorra,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,angola,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,,2020-11-01,Angola,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,argentina,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,1,,2020-11-01,Argentina,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,armenia,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1,,2020-11-01,Armenia,NORTHERN AFRICA AND WESTERN ASIA,2020-07-19,2020-07-25
31,australia,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1,,2020-11-01,Australia,AUSTRALIA/NEW ZEALAND,2020-07-19,2020-07-25
31,austria,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,Austria,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,azerbaijan,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1,,2020-11-01,Azerbaijan,NORTHERN AFRICA AND WESTERN ASIA,2020-07-19,2020-07-25
31,bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Bahamas,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,bahrain,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1,,2020-11-01,Bahrain,NORTHERN AFRICA AND WESTERN ASIA,2020-07-19,2020-07-25
31,bangladesh,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1,,2020-11-01,Bangladesh,CENTRAL AND SOUTHERN ASIA,2020-07-19,2020-07-25
31,belarus,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,1,,2020-11-01,Belarus,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,belgium,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,,2020-11-01,Belgium,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Belize,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,benin,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,2020-11-01,Benin,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,bolivia,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1,,2020-11-01,Bolivia,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,bosniaandherzegovina,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1,,2020-11-01,Bosnia and Herzegovina,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Botswana,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,brazil,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,7677,1,,2020-11-01,Brazil,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,bulgaria,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1,,2020-11-01,Bulgaria,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,burkinafaso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Burkina Faso,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,burma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Burma,EASTERN AND SOUTH-EASTERN ASIA,2020-07-19,2020-07-25
31,caboverde,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,Cabo Verde,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,cameroon,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,,2020-11-01,Cameroon,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,canada,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1,,2020-11-01,Canada,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,centralafricanrepublic,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,,2020-11-01,Central African Republic,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Chad,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,chile,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,1,,2020-11-01,Chile,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,china,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,,2020-11-01,China,EASTERN AND SOUTH-EASTERN ASIA,2020-07-19,2020-07-25
31,colombia,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1,,2020-11-01,Colombia,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,congo,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2020-11-01,Republic of Congo,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,costarica,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1,,2020-11-01,Costa Rica,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,cotedivoire,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,2020-11-01,Cote d'Ivoire,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,croatia,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1,,2020-11-01,Croatia,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Cuba,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Cyprus,NORTHERN AFRICA AND WESTERN ASIA,2020-07-19,2020-07-25
31,czechia,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,,2020-11-01,Czechia,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,democraticcongo,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,,2020-11-01,Democratic Republic of the Congo,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,denmark,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2020-11-01,Denmark,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,djibouti,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2020-11-01,Djibouti,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,dominicanrepublic,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1,,2020-11-01,Dominican Republic,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,ecuador,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1,,2020-11-01,Ecuador,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,egypt,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1,,2020-11-01,Egypt,NORTHERN AFRICA AND WESTERN ASIA,2020-07-19,2020-07-25
31,elsalvador,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,,2020-11-01,El Salvador,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,equatorialguinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Equatorial Guinea,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Estonia,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,eswatini,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,,2020-11-01,Eswatini,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,ethiopia,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1,,2020-11-01,Ethiopia,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,finland,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,Finland,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,france,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1,,2020-11-01,France,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,gabon,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,2020-11-01,Gabon,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,gambia,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2020-11-01,Gambia,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,georgia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,Georgia,NORTHERN AFRICA AND WESTERN ASIA,2020-07-19,2020-07-25
31,germany,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1,,2020-11-01,Germany,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,ghana,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,,2020-11-01,Ghana,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,greece,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,,2020-11-01,Greece,EUROPE AND NORTHERN AMERICA,2020-07-19,2020-07-25
31,guatemala,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1,,2020-11-01,Guatemala,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,guinea,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,2020-11-01,Guinea,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,guineabissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Guinea-Bissau,SUB-SAHARAN AFRICA,2020-07-19,2020-07-25
31,guyana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,Guyana,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,haiti,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,,2020-11-01,Haiti,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
31,honduras,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1,,2020-11-01,Honduras,LATIN AMERICA AND THE CARIBBEAN,2020-07-19,2020-07-25
