"location_name" "location" "date" "value"
"1130" "Dolnoslaskie" "PL72" "22.05" 71
"1131" "Dolnoslaskie" "PL72" "23.05" 33
"1132" "Dolnoslaskie" "PL72" "24.05" 19
"1133" "Dolnoslaskie" "PL72" "25.05" 37
"1134" "Dolnoslaskie" "PL72" "26.05" 16
"1135" "Dolnoslaskie" "PL72" "27.05" 41
"1136" "Dolnoslaskie" "PL72" "28.05" 18
"1137" "Dolnoslaskie" "PL72" "29.05" 26
"1138" "Dolnoslaskie" "PL72" "30.05" 25
"1139" "Dolnoslaskie" "PL72" "31.05" 13
"1140" "Dolnoslaskie" "PL72" "01.06" 36
"1141" "Dolnoslaskie" "PL72" "02.06" 9
"1142" "Dolnoslaskie" "PL72" "03.06" 10
"1143" "Dolnoslaskie" "PL72" "04.06" 11
"1144" "Dolnoslaskie" "PL72" "05.06" 20
"1145" "Dolnoslaskie" "PL72" "06.06" 20
"1146" "Dolnoslaskie" "PL72" "07.06" 8
"1147" "Dolnoslaskie" "PL72" "08.06" 16
"1148" "Dolnoslaskie" "PL72" "09.06" 12
"1149" "Dolnoslaskie" "PL72" "10.06" 3
"1150" "Dolnoslaskie" "PL72" "11.06" 10
"1151" "Dolnoslaskie" "PL72" "12.06" 1
"1152" "Dolnoslaskie" "PL72" "13.06" 17
"1153" "Dolnoslaskie" "PL72" "14.06" 0
"1154" "Dolnoslaskie" "PL72" "15.06" 0
"1155" "Dolnoslaskie" "PL72" "16.06" 11
"1156" "Dolnoslaskie" "PL72" "17.06" 36
"1157" "Dolnoslaskie" "PL72" "18.06" 11
"1158" "Dolnoslaskie" "PL72" "19.06" 13
"1159" "Dolnoslaskie" "PL72" "20.06" 13
"1160" "Dolnoslaskie" "PL72" "21.06" 2
"1161" "Dolnoslaskie" "PL72" "22.06" 4
"1162" "Dolnoslaskie" "PL72" "23.06" 10
"1163" "Dolnoslaskie" "PL72" "24.06" 11
"1164" "Dolnoslaskie" "PL72" "25.06" 6
"1165" "Dolnoslaskie" "PL72" "26.06" 18
"1166" "Dolnoslaskie" "PL72" "27.06" 6
"1167" "Dolnoslaskie" "PL72" "28.06" 2
"1168" "Dolnoslaskie" "PL72" "29.06" 3
"1169" "Dolnoslaskie" "PL72" "30.06" 6
"1170" "Dolnoslaskie" "PL72" "01.07" 5
"1171" "Dolnoslaskie" "PL72" "02.07" 6
"1172" "Dolnoslaskie" "PL72" "03.07" 3
"1173" "Dolnoslaskie" "PL72" "04.07" 3
"1174" "Dolnoslaskie" "PL72" "05.07" 0
"1175" "Dolnoslaskie" "PL72" "06.07" 5
"1176" "Dolnoslaskie" "PL72" "07.07" 9
"1177" "Dolnoslaskie" "PL72" "08.07" 2
"1178" "Dolnoslaskie" "PL72" "09.07" 5
"1179" "Dolnoslaskie" "PL72" "10.07" 13
"1180" "Dolnoslaskie" "PL72" "11.07" 2
"1181" "Dolnoslaskie" "PL72" "12.07" 2
"1182" "Dolnoslaskie" "PL72" "13.07" 1
"1183" "Dolnoslaskie" "PL72" "14.07" 8
"1184" "Dolnoslaskie" "PL72" "15.07" 8
"1185" "Dolnoslaskie" "PL72" "16.07" 26
"1186" "Dolnoslaskie" "PL72" "17.07" 8
"1187" "Dolnoslaskie" "PL72" "18.07" 17
"1188" "Dolnoslaskie" "PL72" "19.07" 9
"1189" "Dolnoslaskie" "PL72" "20.07" 22
"1190" "Dolnoslaskie" "PL72" "21.07" 3
"1191" "Dolnoslaskie" "PL72" "22.07" 18
"1192" "Dolnoslaskie" "PL72" "23.07" 7
"1193" "Dolnoslaskie" "PL72" "24.07" 29
"1194" "Dolnoslaskie" "PL72" "25.07" 21
"1195" "Dolnoslaskie" "PL72" "26.07" 10
"1196" "Dolnoslaskie" "PL72" "27.07" 9
"1197" "Dolnoslaskie" "PL72" "28.07" 31
"1198" "Dolnoslaskie" "PL72" "29.07" 17
"1199" "Dolnoslaskie" "PL72" "30.07" 5
"1200" "Dolnoslaskie" "PL72" "31.07" 35
"1201" "Dolnoslaskie" "PL72" "01.08" 15
"1202" "Dolnoslaskie" "PL72" "02.08" 16
"1203" "Dolnoslaskie" "PL72" "03.08" 17
"1204" "Dolnoslaskie" "PL72" "04.08" 47
"1205" "Dolnoslaskie" "PL72" "05.08" 22
"1206" "Dolnoslaskie" "PL72" "06.08" 39
"1207" "Dolnoslaskie" "PL72" "07.08" 22
"1208" "Dolnoslaskie" "PL72" "08.08" 35
"1209" "Dolnoslaskie" "PL72" "09.08" 12
"1210" "Dolnoslaskie" "PL72" "10.08" 18
"1211" "Dolnoslaskie" "PL72" "11.08" 27
"1212" "Dolnoslaskie" "PL72" "12.08" 31
"1213" "Dolnoslaskie" "PL72" "13.08" 23
"1214" "Dolnoslaskie" "PL72" "14.08" 21
"1215" "Dolnoslaskie" "PL72" "15.08" 57
"1216" "Dolnoslaskie" "PL72" "16.08" 11
"1217" "Dolnoslaskie" "PL72" "17.08" 17
"1218" "Dolnoslaskie" "PL72" "18.08" 33
"1219" "Dolnoslaskie" "PL72" "19.08" 31
"1220" "Dolnoslaskie" "PL72" "20.08" 21
"1221" "Dolnoslaskie" "PL72" "21.08" 30
"1222" "Dolnoslaskie" "PL72" "22.08" 31
"1223" "Dolnoslaskie" "PL72" "23.08" 24
"1224" "Dolnoslaskie" "PL72" "24.08" 20
"1225" "Dolnoslaskie" "PL72" "25.08" 44
"1226" "Dolnoslaskie" "PL72" "26.08" 15
"1227" "Dolnoslaskie" "PL72" "27.08" 28
"1228" "Dolnoslaskie" "PL72" "28.08" 30
"1229" "Dolnoslaskie" "PL72" "29.08" 44
"1230" "Dolnoslaskie" "PL72" "30.08" 10
"1231" "Dolnoslaskie" "PL72" "31.08" 10
"1232" "Dolnoslaskie" "PL72" "01.09" 35
"1233" "Dolnoslaskie" "PL72" "02.09" 13
"1234" "Dolnoslaskie" "PL72" "03.09" 24
"1235" "Dolnoslaskie" "PL72" "04.09" 27
"1236" "Dolnoslaskie" "PL72" "05.09" 23
"1237" "Dolnoslaskie" "PL72" "06.09" 8
"1238" "Dolnoslaskie" "PL72" "07.09" 6
"1239" "Dolnoslaskie" "PL72" "08.09" 49
"1240" "Dolnoslaskie" "PL72" "09.09" 34
"1241" "Dolnoslaskie" "PL72" "10.09" 20
"1242" "Dolnoslaskie" "PL72" "11.09" 47
"1243" "Dolnoslaskie" "PL72" "12.09" 11
"1244" "Dolnoslaskie" "PL72" "13.09" 16
"1245" "Dolnoslaskie" "PL72" "14.09" 9
"1246" "Dolnoslaskie" "PL72" "15.09" 60
"1247" "Dolnoslaskie" "PL72" "16.09" 47
"1248" "Dolnoslaskie" "PL72" "17.09" 25
"1249" "Dolnoslaskie" "PL72" "18.09" 37
"1250" "Dolnoslaskie" "PL72" "19.09" 83
"1251" "Dolnoslaskie" "PL72" "20.09" 45
"1252" "Dolnoslaskie" "PL72" "21.09" 9
"1253" "Dolnoslaskie" "PL72" "22.09" 47
"1254" "Dolnoslaskie" "PL72" "23.09" 46
"1255" "Dolnoslaskie" "PL72" "24.09" 58
"1256" "Dolnoslaskie" "PL72" "25.09" 52
"1257" "Dolnoslaskie" "PL72" "26.09" 63
"1258" "Dolnoslaskie" "PL72" "27.09" 49
"1259" "Dolnoslaskie" "PL72" "28.09" 28
"1260" "Dolnoslaskie" "PL72" "29.09" 64
"1261" "Pomorskie" "PL82" "04.03" 0
"1262" "Pomorskie" "PL82" "05.03" 0
"1263" "Pomorskie" "PL82" "06.03" 0
"1264" "Pomorskie" "PL82" "07.03" 0
"1265" "Pomorskie" "PL82" "08.03" 0
"1266" "Pomorskie" "PL82" "09.03" 0
"1267" "Pomorskie" "PL82" "10.03" 0
"1268" "Pomorskie" "PL82" "11.03" 0
"1269" "Pomorskie" "PL82" "12.03" 0
"1270" "Pomorskie" "PL82" "13.03" 0
"1271" "Pomorskie" "PL82" "14.03" 2
"1272" "Pomorskie" "PL82" "15.03" 0
"1273" "Pomorskie" "PL82" "16.03" 0
"1274" "Pomorskie" "PL82" "17.03" 6
"1275" "Pomorskie" "PL82" "18.03" 1
"1276" "Pomorskie" "PL82" "19.03" 0
"1277" "Pomorskie" "PL82" "20.03" 1
"1278" "Pomorskie" "PL82" "21.03" 4
"1279" "Pomorskie" "PL82" "22.03" 3
"1280" "Pomorskie" "PL82" "23.03" 4
"1281" "Pomorskie" "PL82" "24.03" 1
"1282" "Pomorskie" "PL82" "25.03" 0
"1283" "Pomorskie" "PL82" "26.03" 6
"1284" "Pomorskie" "PL82" "27.03" 4
"1285" "Pomorskie" "PL82" "28.03" 4
"1286" "Pomorskie" "PL82" "29.03" 9
"1287" "Pomorskie" "PL82" "30.03" 3
"1288" "Pomorskie" "PL82" "31.03" 6
"1289" "Pomorskie" "PL82" "01.04" 6
"1290" "Pomorskie" "PL82" "02.04" 10
"1291" "Pomorskie" "PL82" "03.04" 12
"1292" "Pomorskie" "PL82" "04.04" 22
"1293" "Pomorskie" "PL82" "05.04" 13
"1294" "Pomorskie" "PL82" "06.04" 8
"1295" "Pomorskie" "PL82" "07.04" 10
"1296" "Pomorskie" "PL82" "08.04" 8
"1297" "Pomorskie" "PL82" "09.04" 10
"1298" "Pomorskie" "PL82" "10.04" 4
"1299" "Pomorskie" "PL82" "11.04" 6
"1300" "Pomorskie" "PL82" "12.04" 8
"1301" "Pomorskie" "PL82" "13.04" 4
"1302" "Pomorskie" "PL82" "14.04" 0
"1303" "Pomorskie" "PL82" "15.04" 4
"1304" "Pomorskie" "PL82" "16.04" 2
"1305" "Pomorskie" "PL82" "17.04" 4
"1306" "Pomorskie" "PL82" "18.04" 22
"1307" "Pomorskie" "PL82" "19.04" 2
"1308" "Pomorskie" "PL82" "20.04" 6
"1309" "Pomorskie" "PL82" "21.04" 4
"1310" "Pomorskie" "PL82" "22.04" 12
"1311" "Pomorskie" "PL82" "23.04" 12
"1312" "Pomorskie" "PL82" "24.04" 14
"1313" "Pomorskie" "PL82" "25.04" 39
"1314" "Pomorskie" "PL82" "26.04" 50
"1315" "Pomorskie" "PL82" "27.04" 11
"1316" "Pomorskie" "PL82" "28.04" 37
"1317" "Pomorskie" "PL82" "29.04" 30
"1318" "Pomorskie" "PL82" "30.04" 4
"1319" "Pomorskie" "PL82" "01.05" 6
"1320" "Pomorskie" "PL82" "02.05" 6
"1321" "Pomorskie" "PL82" "03.05" 4
"1322" "Pomorskie" "PL82" "04.05" 0
"1323" "Pomorskie" "PL82" "05.05" 7
"1324" "Pomorskie" "PL82" "06.05" 9
"1325" "Pomorskie" "PL82" "07.05" 8
"1326" "Pomorskie" "PL82" "08.05" 9
"1327" "Pomorskie" "PL82" "09.05" 1
"1328" "Pomorskie" "PL82" "10.05" 3
"1329" "Pomorskie" "PL82" "11.05" 4
"1330" "Pomorskie" "PL82" "12.05" 4
"1331" "Pomorskie" "PL82" "13.05" 2
"1332" "Pomorskie" "PL82" "14.05" 1
"1333" "Pomorskie" "PL82" "15.05" 1
"1334" "Pomorskie" "PL82" "16.05" 7
"1335" "Pomorskie" "PL82" "17.05" 2
"1336" "Pomorskie" "PL82" "18.05" 0
"1337" "Pomorskie" "PL82" "19.05" 1
"1338" "Pomorskie" "PL82" "20.05" 5
"1339" "Pomorskie" "PL82" "21.05" 5
"1340" "Pomorskie" "PL82" "22.05" 4
"1341" "Pomorskie" "PL82" "23.05" 10
"1342" "Pomorskie" "PL82" "24.05" 6
"1343" "Pomorskie" "PL82" "25.05" 7
"1344" "Pomorskie" "PL82" "26.05" 2
"1345" "Pomorskie" "PL82" "27.05" 4
"1346" "Pomorskie" "PL82" "28.05" 2
"1347" "Pomorskie" "PL82" "29.05" 4
"1348" "Pomorskie" "PL82" "30.05" 0
"1349" "Pomorskie" "PL82" "31.05" 1
"1350" "Pomorskie" "PL82" "01.06" 5
"1351" "Pomorskie" "PL82" "02.06" 1
"1352" "Pomorskie" "PL82" "03.06" 0
"1353" "Pomorskie" "PL82" "04.06" 1
"1354" "Pomorskie" "PL82" "05.06" 4
"1355" "Pomorskie" "PL82" "06.06" 4
"1356" "Pomorskie" "PL82" "07.06" 1
"1357" "Pomorskie" "PL82" "08.06" 0
"1358" "Pomorskie" "PL82" "09.06" 5
"1359" "Pomorskie" "PL82" "10.06" 5
"1360" "Pomorskie" "PL82" "11.06" 0
"1361" "Pomorskie" "PL82" "12.06" 2
"1362" "Pomorskie" "PL82" "13.06" 6
"1363" "Pomorskie" "PL82" "14.06" 1
"1364" "Pomorskie" "PL82" "15.06" 0
"1365" "Pomorskie" "PL82" "16.06" 2
"1366" "Pomorskie" "PL82" "17.06" 6
"1367" "Pomorskie" "PL82" "18.06" 3
"1368" "Pomorskie" "PL82" "19.06" 2
"1369" "Pomorskie" "PL82" "20.06" 2
"1370" "Pomorskie" "PL82" "21.06" 12
"1371" "Pomorskie" "PL82" "22.06" 2
"1372" "Pomorskie" "PL82" "23.06" 19
"1373" "Pomorskie" "PL82" "24.06" 7
"1374" "Pomorskie" "PL82" "25.06" 3
"1375" "Pomorskie" "PL82" "26.06" 3
"1376" "Pomorskie" "PL82" "27.06" 4
"1377" "Pomorskie" "PL82" "28.06" 4
"1378" "Pomorskie" "PL82" "29.06" 9
"1379" "Pomorskie" "PL82" "30.06" 1
"1380" "Pomorskie" "PL82" "01.07" 0
"1381" "Pomorskie" "PL82" "02.07" 10
"1382" "Pomorskie" "PL82" "03.07" 4
"1383" "Pomorskie" "PL82" "04.07" 4
"1384" "Pomorskie" "PL82" "05.07" 2
"1385" "Pomorskie" "PL82" "06.07" 1
"1386" "Pomorskie" "PL82" "07.07" 2
"1387" "Pomorskie" "PL82" "08.07" 3
"1388" "Pomorskie" "PL82" "09.07" 0
"1389" "Pomorskie" "PL82" "10.07" 9
"1390" "Pomorskie" "PL82" "11.07" 4
"1391" "Pomorskie" "PL82" "12.07" 5
"1392" "Pomorskie" "PL82" "13.07" 2
"1393" "Pomorskie" "PL82" "14.07" 2
"1394" "Pomorskie" "PL82" "15.07" 0
"1395" "Pomorskie" "PL82" "16.07" 3
"1396" "Pomorskie" "PL82" "17.07" 8
"1397" "Pomorskie" "PL82" "18.07" 15
"1398" "Pomorskie" "PL82" "19.07" 4
"1399" "Pomorskie" "PL82" "20.07" 1
"1400" "Pomorskie" "PL82" "21.07" 15
"1401" "Pomorskie" "PL82" "22.07" 13
"1402" "Pomorskie" "PL82" "23.07" 4
"1403" "Pomorskie" "PL82" "24.07" 9
"1404" "Pomorskie" "PL82" "25.07" 23
"1405" "Pomorskie" "PL82" "26.07" 19
"1406" "Pomorskie" "PL82" "27.07" 3
"1407" "Pomorskie" "PL82" "28.07" 15
"1408" "Pomorskie" "PL82" "29.07" 28
"1409" "Pomorskie" "PL82" "30.07" 12
"1410" "Pomorskie" "PL82" "31.07" 15
"1411" "Pomorskie" "PL82" "01.08" 17
"1412" "Pomorskie" "PL82" "02.08" 24
"1413" "Pomorskie" "PL82" "03.08" 20
"1414" "Pomorskie" "PL82" "04.08" 17
"1415" "Pomorskie" "PL82" "05.08" 17
"1416" "Pomorskie" "PL82" "06.08" 29
"1417" "Pomorskie" "PL82" "07.08" 41
"1418" "Pomorskie" "PL82" "08.08" 53
"1419" "Pomorskie" "PL82" "09.08" 40
"1420" "Pomorskie" "PL82" "10.08" 48
"1421" "Pomorskie" "PL82" "11.08" 30
"1422" "Pomorskie" "PL82" "12.08" 75
"1423" "Pomorskie" "PL82" "13.08" 61
"1424" "Pomorskie" "PL82" "14.08" 46
"1425" "Pomorskie" "PL82" "15.08" 69
"1426" "Pomorskie" "PL82" "16.08" 85
"1427" "Pomorskie" "PL82" "17.08" 52
"1428" "Pomorskie" "PL82" "18.08" 51
"1429" "Pomorskie" "PL82" "19.08" 60
"1430" "Pomorskie" "PL82" "20.08" 68
"1431" "Pomorskie" "PL82" "21.08" 89
"1432" "Pomorskie" "PL82" "22.08" 65
"1433" "Pomorskie" "PL82" "23.08" 86
"1434" "Pomorskie" "PL82" "24.08" 60
"1435" "Pomorskie" "PL82" "25.08" 93
"1436" "Pomorskie" "PL82" "26.08" 60
"1437" "Pomorskie" "PL82" "27.08" 71
"1438" "Pomorskie" "PL82" "28.08" 42
"1439" "Pomorskie" "PL82" "29.08" 45
"1440" "Pomorskie" "PL82" "30.08" 53
"1441" "Pomorskie" "PL82" "31.08" 75
"1442" "Pomorskie" "PL82" "01.09" 34
"1443" "Pomorskie" "PL82" "02.09" 42
"1444" "Pomorskie" "PL82" "03.09" 44
"1445" "Pomorskie" "PL82" "04.09" 41
"1446" "Pomorskie" "PL82" "05.09" 42
"1447" "Pomorskie" "PL82" "06.09" 45
"1448" "Pomorskie" "PL82" "07.09" 20
"1449" "Pomorskie" "PL82" "08.09" 26
"1450" "Pomorskie" "PL82" "09.09" 38
"1451" "Pomorskie" "PL82" "10.09" 32
"1452" "Pomorskie" "PL82" "11.09" 39
"1453" "Pomorskie" "PL82" "12.09" 79
"1454" "Pomorskie" "PL82" "13.09" 55
"1455" "Pomorskie" "PL82" "14.09" 46
"1456" "Pomorskie" "PL82" "15.09" 41
"1457" "Pomorskie" "PL82" "16.09" 53
"1458" "Pomorskie" "PL82" "17.09" 134
"1459" "Pomorskie" "PL82" "18.09" 73
"1460" "Pomorskie" "PL82" "19.09" 96
"1461" "Pomorskie" "PL82" "20.09" 55
"1462" "Pomorskie" "PL82" "21.09" 90
"1463" "Pomorskie" "PL82" "22.09" 83
"1464" "Pomorskie" "PL82" "23.09" 114
"1465" "Pomorskie" "PL82" "24.09" 143
"1466" "Pomorskie" "PL82" "25.09" 128
"1467" "Pomorskie" "PL82" "26.09" 151
"1468" "Pomorskie" "PL82" "27.09" 191
"1469" "Pomorskie" "PL82" "28.09" 150
"1470" "Pomorskie" "PL82" "29.09" 127
"1471" "Podkarpackie" "PL80" "04.03" 0
"1472" "Podkarpackie" "PL80" "05.03" 0
"1473" "Podkarpackie" "PL80" "06.03" 0
"1474" "Podkarpackie" "PL80" "07.03" 0
"1475" "Podkarpackie" "PL80" "08.03" 0
"1476" "Podkarpackie" "PL80" "09.03" 0
"1477" "Podkarpackie" "PL80" "10.03" 0
"1478" "Podkarpackie" "PL80" "11.03" 1
"1479" "Podkarpackie" "PL80" "12.03" 2
"1480" "Podkarpackie" "PL80" "13.03" 3
"1481" "Podkarpackie" "PL80" "14.03" 1
"1482" "Podkarpackie" "PL80" "15.03" 1
"1483" "Podkarpackie" "PL80" "16.03" 3
"1484" "Podkarpackie" "PL80" "17.03" 0
"1485" "Podkarpackie" "PL80" "18.03" 3
"1486" "Podkarpackie" "PL80" "19.03" 3
"1487" "Podkarpackie" "PL80" "20.03" 2
"1488" "Podkarpackie" "PL80" "21.03" 6
"1489" "Podkarpackie" "PL80" "22.03" 4
"1490" "Podkarpackie" "PL80" "23.03" 1
"1491" "Podkarpackie" "PL80" "24.03" 7
"1492" "Podkarpackie" "PL80" "25.03" 6
"1493" "Podkarpackie" "PL80" "26.03" 10
"1494" "Podkarpackie" "PL80" "27.03" 8
"1495" "Podkarpackie" "PL80" "28.03" 10
"1496" "Podkarpackie" "PL80" "29.03" 5
"1497" "Podkarpackie" "PL80" "30.03" 4
"1498" "Podkarpackie" "PL80" "31.03" 15
"1499" "Podkarpackie" "PL80" "01.04" 9
"1500" "Podkarpackie" "PL80" "02.04" 7
"1501" "Podkarpackie" "PL80" "03.04" 14
"1502" "Podkarpackie" "PL80" "04.04" 11
"1503" "Podkarpackie" "PL80" "05.04" 13
"1504" "Podkarpackie" "PL80" "06.04" 7
"1505" "Podkarpackie" "PL80" "07.04" 12
"1506" "Podkarpackie" "PL80" "08.04" 12
"1507" "Podkarpackie" "PL80" "09.04" 14
"1508" "Podkarpackie" "PL80" "10.04" 15
"1509" "Podkarpackie" "PL80" "11.04" 11
"1510" "Podkarpackie" "PL80" "12.04" 1
"1511" "Podkarpackie" "PL80" "13.04" 4
"1512" "Podkarpackie" "PL80" "14.04" 9
"1513" "Podkarpackie" "PL80" "15.04" 9
"1514" "Podkarpackie" "PL80" "16.04" 3
"1515" "Podkarpackie" "PL80" "17.04" 5
"1516" "Podkarpackie" "PL80" "18.04" 8
"1517" "Podkarpackie" "PL80" "19.04" 4
"1518" "Podkarpackie" "PL80" "20.04" 3
"1519" "Podkarpackie" "PL80" "21.04" 4
"1520" "Podkarpackie" "PL80" "22.04" 6
"1521" "Podkarpackie" "PL80" "23.04" 3
"1522" "Podkarpackie" "PL80" "24.04" 9
"1523" "Podkarpackie" "PL80" "25.04" 23
"1524" "Podkarpackie" "PL80" "26.04" 2
"1525" "Podkarpackie" "PL80" "27.04" 3
"1526" "Podkarpackie" "PL80" "28.04" 9
"1527" "Podkarpackie" "PL80" "29.04" 3
"1528" "Podkarpackie" "PL80" "30.04" 1
"1529" "Podkarpackie" "PL80" "01.05" 8
"1530" "Podkarpackie" "PL80" "02.05" 4
"1531" "Podkarpackie" "PL80" "03.05" 9
"1532" "Podkarpackie" "PL80" "04.05" 13
"1533" "Podkarpackie" "PL80" "05.05" 3
"1534" "Podkarpackie" "PL80" "06.05" 0
"1535" "Podkarpackie" "PL80" "07.05" 2
"1536" "Podkarpackie" "PL80" "08.05" 2
"1537" "Podkarpackie" "PL80" "09.05" 0
"1538" "Podkarpackie" "PL80" "10.05" 1
"1539" "Podkarpackie" "PL80" "11.05" 0
"1540" "Podkarpackie" "PL80" "12.05" 0
"1541" "Podkarpackie" "PL80" "13.05" 0
"1542" "Podkarpackie" "PL80" "14.05" 2
"1543" "Podkarpackie" "PL80" "15.05" 0
"1544" "Podkarpackie" "PL80" "16.05" 1
"1545" "Podkarpackie" "PL80" "17.05" 0
"1546" "Podkarpackie" "PL80" "18.05" 0
"1547" "Podkarpackie" "PL80" "19.05" 0
"1548" "Podkarpackie" "PL80" "20.05" 0
"1549" "Podkarpackie" "PL80" "21.05" 1
"1550" "Podkarpackie" "PL80" "22.05" 1
"1551" "Podkarpackie" "PL80" "23.05" 1
"1552" "Podkarpackie" "PL80" "24.05" 2
"1553" "Podkarpackie" "PL80" "25.05" 0
"1554" "Podkarpackie" "PL80" "26.05" 0
"1555" "Podkarpackie" "PL80" "27.05" 0
"1556" "Podkarpackie" "PL80" "28.05" 2
"1557" "Podkarpackie" "PL80" "29.05" 2
"1558" "Podkarpackie" "PL80" "30.05" 0
"1559" "Podkarpackie" "PL80" "31.05" 5
"1560" "Podkarpackie" "PL80" "01.06" 0
"1561" "Podkarpackie" "PL80" "02.06" 0
"1562" "Podkarpackie" "PL80" "03.06" 1
"1563" "Podkarpackie" "PL80" "04.06" 0
"1564" "Podkarpackie" "PL80" "05.06" 0
"1565" "Podkarpackie" "PL80" "06.06" 1
"1566" "Podkarpackie" "PL80" "07.06" 2
"1567" "Podkarpackie" "PL80" "08.06" 5
"1568" "Podkarpackie" "PL80" "09.06" 11
"1569" "Podkarpackie" "PL80" "10.06" 5
"1570" "Podkarpackie" "PL80" "11.06" 2
"1571" "Podkarpackie" "PL80" "12.06" 8
"1572" "Podkarpackie" "PL80" "13.06" 16
"1573" "Podkarpackie" "PL80" "14.06" 20
"1574" "Podkarpackie" "PL80" "15.06" 14
"1575" "Podkarpackie" "PL80" "16.06" 13
"1576" "Podkarpackie" "PL80" "17.06" 19
"1577" "Podkarpackie" "PL80" "18.06" 12
"1578" "Podkarpackie" "PL80" "19.06" 13
"1579" "Podkarpackie" "PL80" "20.06" 7
"1580" "Podkarpackie" "PL80" "21.06" 13
"1581" "Podkarpackie" "PL80" "22.06" 8
"1582" "Podkarpackie" "PL80" "23.06" 8
"1583" "Podkarpackie" "PL80" "24.06" 12
"1584" "Podkarpackie" "PL80" "25.06" 12
"1585" "Podkarpackie" "PL80" "26.06" 14
"1586" "Podkarpackie" "PL80" "27.06" 18
"1587" "Podkarpackie" "PL80" "28.06" 14
"1588" "Podkarpackie" "PL80" "29.06" 12
"1589" "Podkarpackie" "PL80" "30.06" 2
"1590" "Podkarpackie" "PL80" "01.07" 20
"1591" "Podkarpackie" "PL80" "02.07" 13
"1592" "Podkarpackie" "PL80" "03.07" 12
"1593" "Podkarpackie" "PL80" "04.07" 40
"1594" "Podkarpackie" "PL80" "05.07" 27
"1595" "Podkarpackie" "PL80" "06.07" 13
"1596" "Podkarpackie" "PL80" "07.07" 17
"1597" "Podkarpackie" "PL80" "08.07" 27
"1598" "Podkarpackie" "PL80" "09.07" 7
"1599" "Podkarpackie" "PL80" "10.07" 16
"1600" "Podkarpackie" "PL80" "11.07" 9
"1601" "Podkarpackie" "PL80" "12.07" 46
"1602" "Podkarpackie" "PL80" "13.07" 62
"1603" "Podkarpackie" "PL80" "14.07" 12
"1604" "Podkarpackie" "PL80" "15.07" 9
"1605" "Podkarpackie" "PL80" "16.07" 36
"1606" "Podkarpackie" "PL80" "17.07" 18
"1607" "Podkarpackie" "PL80" "18.07" 25
"1608" "Podkarpackie" "PL80" "19.07" 17
"1609" "Podkarpackie" "PL80" "20.07" 22
"1610" "Podkarpackie" "PL80" "21.07" 8
"1611" "Podkarpackie" "PL80" "22.07" 17
"1612" "Podkarpackie" "PL80" "23.07" 20
"1613" "Podkarpackie" "PL80" "24.07" 7
"1614" "Podkarpackie" "PL80" "25.07" 21
"1615" "Podkarpackie" "PL80" "26.07" 12
"1616" "Podkarpackie" "PL80" "27.07" 6
"1617" "Podkarpackie" "PL80" "28.07" 19
"1618" "Podkarpackie" "PL80" "29.07" 23
"1619" "Podkarpackie" "PL80" "30.07" 45
"1620" "Podkarpackie" "PL80" "31.07" 28
"1621" "Podkarpackie" "PL80" "01.08" 26
"1622" "Podkarpackie" "PL80" "02.08" 23
"1623" "Podkarpackie" "PL80" "03.08" 42
"1624" "Podkarpackie" "PL80" "04.08" 41
"1625" "Podkarpackie" "PL80" "05.08" 32
"1626" "Podkarpackie" "PL80" "06.08" 33
"1627" "Podkarpackie" "PL80" "07.08" 35
"1628" "Podkarpackie" "PL80" "08.08" 44
"1629" "Podkarpackie" "PL80" "09.08" 28
"1630" "Podkarpackie" "PL80" "10.08" 37
"1631" "Podkarpackie" "PL80" "11.08" 16
"1632" "Podkarpackie" "PL80" "12.08" 22
"1633" "Podkarpackie" "PL80" "13.08" 46
"1634" "Podkarpackie" "PL80" "14.08" 39
"1635" "Podkarpackie" "PL80" "15.08" 36
"1636" "Podkarpackie" "PL80" "16.08" 38
"1637" "Podkarpackie" "PL80" "17.08" 37
"1638" "Podkarpackie" "PL80" "18.08" 39
"1639" "Podkarpackie" "PL80" "19.08" 33
"1640" "Podkarpackie" "PL80" "20.08" 26
"1641" "Podkarpackie" "PL80" "21.08" 46
"1642" "Podkarpackie" "PL80" "22.08" 32
"1643" "Podkarpackie" "PL80" "23.08" 45
"1644" "Podkarpackie" "PL80" "24.08" 21
"1645" "Podkarpackie" "PL80" "25.08" 59
"1646" "Podkarpackie" "PL80" "26.08" 49
"1647" "Podkarpackie" "PL80" "27.08" 33
"1648" "Podkarpackie" "PL80" "28.08" 70
"1649" "Podkarpackie" "PL80" "29.08" 42
"1650" "Podkarpackie" "PL80" "30.08" 30
"1651" "Podkarpackie" "PL80" "31.08" 32
"1652" "Podkarpackie" "PL80" "01.09" 26
"1653" "Podkarpackie" "PL80" "02.09" 46
"1654" "Podkarpackie" "PL80" "03.09" 32
"1655" "Podkarpackie" "PL80" "04.09" 92
"1656" "Podkarpackie" "PL80" "05.09" 58
"1657" "Podkarpackie" "PL80" "06.09" 33
"1658" "Podkarpackie" "PL80" "07.09" 23
"1659" "Podkarpackie" "PL80" "08.09" 16
"1660" "Podkarpackie" "PL80" "09.09" 22
"1661" "Podkarpackie" "PL80" "10.09" 17
"1662" "Podkarpackie" "PL80" "11.09" 46
"1663" "Podkarpackie" "PL80" "12.09" 39
"1664" "Podkarpackie" "PL80" "13.09" 33
