"Województwo" "location" "date" "value"
"1" "Slaskie" "PL83" "04.03" 0
"2" "Slaskie" "PL83" "05.03" 0
"3" "Slaskie" "PL83" "06.03" 0
"4" "Slaskie" "PL83" "07.03" 0
"5" "Slaskie" "PL83" "08.03" 2
"6" "Slaskie" "PL83" "09.03" 5
"7" "Slaskie" "PL83" "10.03" 7
"8" "Slaskie" "PL83" "11.03" 8
"9" "Slaskie" "PL83" "12.03" 11
"10" "Slaskie" "PL83" "13.03" 12
"11" "Slaskie" "PL83" "14.03" 12
"12" "Slaskie" "PL83" "15.03" 14
"13" "Slaskie" "PL83" "16.03" 18
"14" "Slaskie" "PL83" "17.03" 24
"15" "Slaskie" "PL83" "18.03" 30
"16" "Slaskie" "PL83" "19.03" 42
"17" "Slaskie" "PL83" "20.03" 46
"18" "Slaskie" "PL83" "21.03" 56
"19" "Slaskie" "PL83" "22.03" 66
"20" "Slaskie" "PL83" "23.03" 77
"21" "Slaskie" "PL83" "24.03" 87
"22" "Slaskie" "PL83" "25.03" 107
"23" "Slaskie" "PL83" "26.03" 127
"24" "Slaskie" "PL83" "27.03" 141
"25" "Slaskie" "PL83" "28.03" 165
"26" "Slaskie" "PL83" "29.03" 195
"27" "Slaskie" "PL83" "30.03" 209
"28" "Slaskie" "PL83" "31.03" 264
"29" "Slaskie" "PL83" "01.04" 272
"30" "Slaskie" "PL83" "02.04" 301
"31" "Slaskie" "PL83" "03.04" 431
"32" "Slaskie" "PL83" "04.04" 496
"33" "Slaskie" "PL83" "05.04" 537
"34" "Slaskie" "PL83" "06.04" 562
"35" "Slaskie" "PL83" "07.04" 601
"36" "Slaskie" "PL83" "08.04" 644
"37" "Slaskie" "PL83" "09.04" 695
"38" "Slaskie" "PL83" "10.04" 729
"39" "Slaskie" "PL83" "11.04" 781
"40" "Slaskie" "PL83" "12.04" 846
"41" "Slaskie" "PL83" "13.04" 879
"42" "Slaskie" "PL83" "14.04" 943
"43" "Slaskie" "PL83" "15.04" 988
"44" "Slaskie" "PL83" "16.04" 1070
"45" "Slaskie" "PL83" "17.04" 1215
"46" "Slaskie" "PL83" "18.04" 1240
"47" "Slaskie" "PL83" "19.04" 1380
"48" "Slaskie" "PL83" "20.04" 1451
"49" "Slaskie" "PL83" "21.04" 1505
"50" "Slaskie" "PL83" "22.04" 1551
"51" "Slaskie" "PL83" "23.04" 1586
"52" "Slaskie" "PL83" "24.04" 1683
"53" "Slaskie" "PL83" "25.04" 1750
"54" "Slaskie" "PL83" "26.04" 1824
"55" "Slaskie" "PL83" "27.04" 1866
"56" "Slaskie" "PL83" "28.04" 1960
"57" "Slaskie" "PL83" "29.04" 2119
"58" "Slaskie" "PL83" "30.04" 2239
"59" "Slaskie" "PL83" "01.05" 2380
"60" "Slaskie" "PL83" "02.05" 2446
"61" "Slaskie" "PL83" "03.05" 2576
"62" "Slaskie" "PL83" "04.05" 2656
"63" "Slaskie" "PL83" "05.05" 2790
"64" "Slaskie" "PL83" "06.05" 2947
"65" "Slaskie" "PL83" "07.05" 3063
"66" "Slaskie" "PL83" "08.05" 3242
"67" "Slaskie" "PL83" "09.05" 3398
"68" "Slaskie" "PL83" "10.05" 3569
"69" "Slaskie" "PL83" "11.05" 3782
"70" "Slaskie" "PL83" "12.05" 4235
"71" "Slaskie" "PL83" "13.05" 4402
"72" "Slaskie" "PL83" "14.05" 4704
"73" "Slaskie" "PL83" "15.05" 4997
"74" "Slaskie" "PL83" "16.05" 5162
"75" "Slaskie" "PL83" "17.05" 5342
"76" "Slaskie" "PL83" "18.05" 5547
"77" "Slaskie" "PL83" "19.05" 5810
"78" "Slaskie" "PL83" "20.05" 6085
"79" "Slaskie" "PL83" "21.05" 6336
"80" "Slaskie" "PL83" "22.05" 6621
"81" "Slaskie" "PL83" "23.05" 6800
"82" "Slaskie" "PL83" "24.05" 6985
"83" "Slaskie" "PL83" "25.05" 7143
"84" "Slaskie" "PL83" "26.05" 7417
"85" "Slaskie" "PL83" "27.05" 7593
"86" "Slaskie" "PL83" "28.05" 7731
"87" "Slaskie" "PL83" "29.05" 7922
"88" "Slaskie" "PL83" "30.05" 8150
"89" "Slaskie" "PL83" "31.05" 8255
"90" "Slaskie" "PL83" "01.06" 8451
"91" "Slaskie" "PL83" "02.06" 8560
"92" "Slaskie" "PL83" "03.06" 8669
"93" "Slaskie" "PL83" "04.06" 8789
"94" "Slaskie" "PL83" "05.06" 8966
"95" "Slaskie" "PL83" "06.06" 9317
"96" "Slaskie" "PL83" "07.06" 9642
"97" "Slaskie" "PL83" "08.06" 9968
"98" "Slaskie" "PL83" "09.06" 10105
"99" "Slaskie" "PL83" "10.06" 10181
"100" "Slaskie" "PL83" "11.06" 10338
"101" "Slaskie" "PL83" "12.06" 10476
"102" "Slaskie" "PL83" "13.06" 10685
"103" "Slaskie" "PL83" "14.06" 10845
"104" "Slaskie" "PL83" "15.06" 11033
"105" "Slaskie" "PL83" "16.06" 11249
"106" "Slaskie" "PL83" "17.06" 11407
"107" "Slaskie" "PL83" "18.06" 11495
"108" "Slaskie" "PL83" "19.06" 11586
"109" "Slaskie" "PL83" "20.06" 11700
"110" "Slaskie" "PL83" "21.06" 11828
"111" "Slaskie" "PL83" "22.06" 11958
"112" "Slaskie" "PL83" "23.06" 12087
"113" "Slaskie" "PL83" "24.06" 12195
"114" "Slaskie" "PL83" "25.06" 12320
"115" "Slaskie" "PL83" "26.06" 12416
"116" "Slaskie" "PL83" "27.06" 12497
"117" "Slaskie" "PL83" "28.06" 12527
"118" "Slaskie" "PL83" "29.06" 12605
"119" "Slaskie" "PL83" "30.06" 12689
"120" "Slaskie" "PL83" "01.07" 12858
"121" "Slaskie" "PL83" "02.07" 13006
"122" "Slaskie" "PL83" "03.07" 13086
"123" "Slaskie" "PL83" "04.07" 13179
"124" "Slaskie" "PL83" "05.07" 13266
"125" "Slaskie" "PL83" "06.07" 13315
"126" "Slaskie" "PL83" "07.07" 13406
"127" "Slaskie" "PL83" "08.07" 13502
"128" "Slaskie" "PL83" "09.07" 13586
"129" "Slaskie" "PL83" "10.07" 13674
"130" "Slaskie" "PL83" "11.07" 13751
"131" "Slaskie" "PL83" "12.07" 13808
"132" "Slaskie" "PL83" "13.07" 13873
"133" "Slaskie" "PL83" "14.07" 13945
"134" "Slaskie" "PL83" "15.07" 14035
"135" "Slaskie" "PL83" "16.07" 14124
"136" "Slaskie" "PL83" "17.07" 14210
"137" "Slaskie" "PL83" "18.07" 14311
"138" "Slaskie" "PL83" "19.07" 14366
"139" "Slaskie" "PL83" "20.07" 14421
"140" "Slaskie" "PL83" "21.07" 14561
"141" "Slaskie" "PL83" "22.07" 14674
"142" "Slaskie" "PL83" "23.07" 14784
"143" "Slaskie" "PL83" "24.07" 14968
"144" "Slaskie" "PL83" "25.07" 15156
"145" "Slaskie" "PL83" "26.07" 15289
"146" "Slaskie" "PL83" "27.07" 15439
"147" "Slaskie" "PL83" "28.07" 15600
"148" "Slaskie" "PL83" "29.07" 15783
"149" "Slaskie" "PL83" "30.07" 15943
"150" "Slaskie" "PL83" "31.07" 16170
"151" "Slaskie" "PL83" "01.08" 16384
"152" "Slaskie" "PL83" "02.08" 16575
"153" "Slaskie" "PL83" "03.08" 16721
"154" "Slaskie" "PL83" "04.08" 16943
"155" "Slaskie" "PL83" "05.08" 17095
"156" "Slaskie" "PL83" "06.08" 17232
"157" "Slaskie" "PL83" "07.08" 17491
"158" "Slaskie" "PL83" "08.08" 17699
"159" "Slaskie" "PL83" "09.08" 17848
"160" "Slaskie" "PL83" "10.08" 17946
"161" "Slaskie" "PL83" "11.08" 18074
"162" "Slaskie" "PL83" "12.08" 18219
"163" "Slaskie" "PL83" "13.08" 18400
"164" "Slaskie" "PL83" "14.08" 18560
"165" "Slaskie" "PL83" "15.08" 18693
"166" "Slaskie" "PL83" "16.08" 18801
"167" "Slaskie" "PL83" "17.08" 18877
"168" "Slaskie" "PL83" "18.08" 18962
"169" "Slaskie" "PL83" "19.08" 19122
"170" "Slaskie" "PL83" "20.08" 19298
"171" "Slaskie" "PL83" "21.08" 19466
"172" "Slaskie" "PL83" "22.08" 19619
"173" "Slaskie" "PL83" "23.08" 19716
"174" "Slaskie" "PL83" "24.08" 19814
"175" "Slaskie" "PL83" "25.08" 19903
"176" "Slaskie" "PL83" "26.08" 20017
"177" "Slaskie" "PL83" "27.08" 20135
"178" "Slaskie" "PL83" "28.08" 20239
"179" "Slaskie" "PL83" "29.08" 20334
"180" "Slaskie" "PL83" "30.08" 20420
"181" "Slaskie" "PL83" "31.08" 20497
"182" "Slaskie" "PL83" "01.09" 20550
"183" "Slaskie" "PL83" "02.09" 20613
"184" "Slaskie" "PL83" "03.09" 20684
"185" "Slaskie" "PL83" "04.09" 20738
"186" "Slaskie" "PL83" "05.09" 20786
"187" "Slaskie" "PL83" "06.09" 20821
"188" "Slaskie" "PL83" "07.09" 20852
"189" "Slaskie" "PL83" "08.09" 20904
"190" "Slaskie" "PL83" "09.09" 20961
"191" "Slaskie" "PL83" "10.09" 21012
"192" "Slaskie" "PL83" "11.09" 21057
"193" "Slaskie" "PL83" "12.09" 21129
"194" "Slaskie" "PL83" "13.09" 21182
"195" "Slaskie" "PL83" "14.09" 21227
"196" "Slaskie" "PL83" "15.09" 21289
"197" "Slaskie" "PL83" "16.09" 21351
"198" "Slaskie" "PL83" "17.09" 21415
"199" "Slaskie" "PL83" "18.09" 21480
"200" "Slaskie" "PL83" "19.09" 21544
"201" "Slaskie" "PL83" "20.09" 21618
"202" "Slaskie" "PL83" "21.09" 21663
"203" "Slaskie" "PL83" "22.09" 21735
"204" "Slaskie" "PL83" "23.09" 21817
"205" "Slaskie" "PL83" "24.09" 21927
"206" "Slaskie" "PL83" "25.09" 22053
"207" "Slaskie" "PL83" "26.09" 22194
"208" "Slaskie" "PL83" "27.09" 22287
"209" "Slaskie" "PL83" "28.09" 22370
"210" "Slaskie" "PL83" "29.09" 22494
"211" "Mazowieckie" "PL78" "04.03" 0
"212" "Mazowieckie" "PL78" "05.03" 0
"213" "Mazowieckie" "PL78" "06.03" 0
"214" "Mazowieckie" "PL78" "07.03" 0
"215" "Mazowieckie" "PL78" "08.03" 2
"216" "Mazowieckie" "PL78" "09.03" 2
"217" "Mazowieckie" "PL78" "10.03" 3
"218" "Mazowieckie" "PL78" "11.03" 4
"219" "Mazowieckie" "PL78" "12.03" 6
"220" "Mazowieckie" "PL78" "13.03" 11
"221" "Mazowieckie" "PL78" "14.03" 16
"222" "Mazowieckie" "PL78" "15.03" 22
"223" "Mazowieckie" "PL78" "16.03" 35
"224" "Mazowieckie" "PL78" "17.03" 38
"225" "Mazowieckie" "PL78" "18.03" 66
"226" "Mazowieckie" "PL78" "19.03" 82
"227" "Mazowieckie" "PL78" "20.03" 107
"228" "Mazowieckie" "PL78" "21.03" 127
"229" "Mazowieckie" "PL78" "22.03" 147
"230" "Mazowieckie" "PL78" "23.03" 175
"231" "Mazowieckie" "PL78" "24.03" 212
"232" "Mazowieckie" "PL78" "25.03" 251
"233" "Mazowieckie" "PL78" "26.03" 291
"234" "Mazowieckie" "PL78" "27.03" 318
"235" "Mazowieckie" "PL78" "28.03" 421
"236" "Mazowieckie" "PL78" "29.03" 461
"237" "Mazowieckie" "PL78" "30.03" 487
"238" "Mazowieckie" "PL78" "31.03" 544
"239" "Mazowieckie" "PL78" "01.04" 612
"240" "Mazowieckie" "PL78" "02.04" 754
"241" "Mazowieckie" "PL78" "03.04" 808
"242" "Mazowieckie" "PL78" "04.04" 808
"243" "Mazowieckie" "PL78" "05.04" 967
"244" "Mazowieckie" "PL78" "06.04" 1065
"245" "Mazowieckie" "PL78" "07.04" 1247
"246" "Mazowieckie" "PL78" "08.04" 1314
"247" "Mazowieckie" "PL78" "09.04" 1424
"248" "Mazowieckie" "PL78" "10.04" 1501
"249" "Mazowieckie" "PL78" "11.04" 1629
"250" "Mazowieckie" "PL78" "12.04" 1664
"251" "Mazowieckie" "PL78" "13.04" 1688
"252" "Mazowieckie" "PL78" "14.04" 1715
"253" "Mazowieckie" "PL78" "15.04" 1792
"254" "Mazowieckie" "PL78" "16.04" 1846
"255" "Mazowieckie" "PL78" "17.04" 1883
"256" "Mazowieckie" "PL78" "18.04" 1936
"257" "Mazowieckie" "PL78" "19.04" 1992
"258" "Mazowieckie" "PL78" "20.04" 2030
"259" "Mazowieckie" "PL78" "21.04" 2059
"260" "Mazowieckie" "PL78" "22.04" 2098
"261" "Mazowieckie" "PL78" "23.04" 2166
"262" "Mazowieckie" "PL78" "24.04" 2206
"263" "Mazowieckie" "PL78" "25.04" 2302
"264" "Mazowieckie" "PL78" "26.04" 2348
"265" "Mazowieckie" "PL78" "27.04" 2376
"266" "Mazowieckie" "PL78" "28.04" 2391
"267" "Mazowieckie" "PL78" "29.04" 2427
"268" "Mazowieckie" "PL78" "30.04" 2452
"269" "Mazowieckie" "PL78" "01.05" 2452
"270" "Mazowieckie" "PL78" "02.05" 2477
"271" "Mazowieckie" "PL78" "03.05" 2508
"272" "Mazowieckie" "PL78" "04.05" 2553
"273" "Mazowieckie" "PL78" "05.05" 2631
"274" "Mazowieckie" "PL78" "06.05" 2673
"275" "Mazowieckie" "PL78" "07.05" 2709
"276" "Mazowieckie" "PL78" "08.05" 2731
"277" "Mazowieckie" "PL78" "09.05" 2765
"278" "Mazowieckie" "PL78" "10.05" 2791
"279" "Mazowieckie" "PL78" "11.05" 2808
"280" "Mazowieckie" "PL78" "12.05" 2829
"281" "Mazowieckie" "PL78" "13.05" 2880
"282" "Mazowieckie" "PL78" "14.05" 2902
"283" "Mazowieckie" "PL78" "15.05" 2930
"284" "Mazowieckie" "PL78" "16.05" 2949
"285" "Mazowieckie" "PL78" "17.05" 2970
"286" "Mazowieckie" "PL78" "18.05" 3003
"287" "Mazowieckie" "PL78" "19.05" 3040
"288" "Mazowieckie" "PL78" "20.05" 3082
"289" "Mazowieckie" "PL78" "21.05" 3128
"290" "Mazowieckie" "PL78" "22.05" 3157
"291" "Mazowieckie" "PL78" "23.05" 3197
"292" "Mazowieckie" "PL78" "24.05" 3217
"293" "Mazowieckie" "PL78" "25.05" 3283
"294" "Mazowieckie" "PL78" "26.05" 3359
"295" "Mazowieckie" "PL78" "27.05" 3396
"296" "Mazowieckie" "PL78" "28.05" 3461
"297" "Mazowieckie" "PL78" "29.05" 3494
"298" "Mazowieckie" "PL78" "30.05" 3546
"299" "Mazowieckie" "PL78" "31.05" 3581
"300" "Mazowieckie" "PL78" "01.06" 3628
"301" "Mazowieckie" "PL78" "02.06" 3660
"302" "Mazowieckie" "PL78" "03.06" 3688
"303" "Mazowieckie" "PL78" "04.06" 3738
"304" "Mazowieckie" "PL78" "05.06" 3796
"305" "Mazowieckie" "PL78" "06.06" 3843
"306" "Mazowieckie" "PL78" "07.06" 3879
"307" "Mazowieckie" "PL78" "08.06" 3953
"308" "Mazowieckie" "PL78" "09.06" 4033
"309" "Mazowieckie" "PL78" "10.06" 4118
"310" "Mazowieckie" "PL78" "11.06" 4172
"311" "Mazowieckie" "PL78" "12.06" 4240
"312" "Mazowieckie" "PL78" "13.06" 4306
"313" "Mazowieckie" "PL78" "14.06" 4358
"314" "Mazowieckie" "PL78" "15.06" 4414
"315" "Mazowieckie" "PL78" "16.06" 4450
"316" "Mazowieckie" "PL78" "17.06" 4507
"317" "Mazowieckie" "PL78" "18.06" 4551
"318" "Mazowieckie" "PL78" "19.06" 4635
"319" "Mazowieckie" "PL78" "20.06" 4687
"320" "Mazowieckie" "PL78" "21.06" 4726
"321" "Mazowieckie" "PL78" "22.06" 4759
"322" "Mazowieckie" "PL78" "23.06" 4799
"323" "Mazowieckie" "PL78" "24.06" 4832
"324" "Mazowieckie" "PL78" "25.06" 4857
"325" "Mazowieckie" "PL78" "26.06" 4902
"326" "Mazowieckie" "PL78" "27.06" 4943
"327" "Mazowieckie" "PL78" "28.06" 4975
"328" "Mazowieckie" "PL78" "29.06" 5002
"329" "Mazowieckie" "PL78" "30.06" 5023
"330" "Mazowieckie" "PL78" "01.07" 5043
"331" "Mazowieckie" "PL78" "02.07" 5088
"332" "Mazowieckie" "PL78" "03.07" 5124
"333" "Mazowieckie" "PL78" "04.07" 5152
"334" "Mazowieckie" "PL78" "05.07" 5169
"335" "Mazowieckie" "PL78" "06.07" 5208
"336" "Mazowieckie" "PL78" "07.07" 5214
"337" "Mazowieckie" "PL78" "08.07" 5251
"338" "Mazowieckie" "PL78" "09.07" 5301
"339" "Mazowieckie" "PL78" "10.07" 5324
"340" "Mazowieckie" "PL78" "11.07" 5369
"341" "Mazowieckie" "PL78" "12.07" 5377
"342" "Mazowieckie" "PL78" "13.07" 5449
"343" "Mazowieckie" "PL78" "14.07" 5477
"344" "Mazowieckie" "PL78" "15.07" 5499
"345" "Mazowieckie" "PL78" "16.07" 5536
"346" "Mazowieckie" "PL78" "17.07" 5572
"347" "Mazowieckie" "PL78" "18.07" 5603
"348" "Mazowieckie" "PL78" "19.07" 5650
"349" "Mazowieckie" "PL78" "20.07" 5704
"350" "Mazowieckie" "PL78" "21.07" 5763
"351" "Mazowieckie" "PL78" "22.07" 5809
"352" "Mazowieckie" "PL78" "23.07" 5913
"353" "Mazowieckie" "PL78" "24.07" 5945
"354" "Mazowieckie" "PL78" "25.07" 6007
"355" "Mazowieckie" "PL78" "26.07" 6061
"356" "Mazowieckie" "PL78" "27.07" 6119
"357" "Mazowieckie" "PL78" "28.07" 6181
"358" "Mazowieckie" "PL78" "29.07" 6224
"359" "Mazowieckie" "PL78" "30.07" 6319
"360" "Mazowieckie" "PL78" "31.07" 6423
"361" "Mazowieckie" "PL78" "01.08" 6483
"362" "Mazowieckie" "PL78" "02.08" 6554
"363" "Mazowieckie" "PL78" "03.08" 6636
"364" "Mazowieckie" "PL78" "04.08" 6685
"365" "Mazowieckie" "PL78" "05.08" 6771
"366" "Mazowieckie" "PL78" "06.08" 6878
"367" "Mazowieckie" "PL78" "07.08" 6982
"368" "Mazowieckie" "PL78" "08.08" 7113
"369" "Mazowieckie" "PL78" "09.08" 7194
"370" "Mazowieckie" "PL78" "10.08" 7247
"371" "Mazowieckie" "PL78" "11.08" 7297
"372" "Mazowieckie" "PL78" "12.08" 7373
"373" "Mazowieckie" "PL78" "13.08" 7521
"374" "Mazowieckie" "PL78" "14.08" 7664
"375" "Mazowieckie" "PL78" "15.08" 7760
"376" "Mazowieckie" "PL78" "16.08" 7833
"377" "Mazowieckie" "PL78" "17.08" 7983
"378" "Mazowieckie" "PL78" "18.08" 8045
"379" "Mazowieckie" "PL78" "19.08" 8171
"380" "Mazowieckie" "PL78" "20.08" 8267
"381" "Mazowieckie" "PL78" "21.08" 8413
"382" "Mazowieckie" "PL78" "22.08" 8563
"383" "Mazowieckie" "PL78" "23.08" 8612
"384" "Mazowieckie" "PL78" "24.08" 8666
"385" "Mazowieckie" "PL78" "25.08" 8765
"386" "Mazowieckie" "PL78" "26.08" 8871
"387" "Mazowieckie" "PL78" "27.08" 8978
"388" "Mazowieckie" "PL78" "28.08" 9108
"389" "Mazowieckie" "PL78" "29.08" 9248
"390" "Mazowieckie" "PL78" "30.08" 9295
"391" "Mazowieckie" "PL78" "31.08" 9370
"392" "Mazowieckie" "PL78" "01.09" 9459
"393" "Mazowieckie" "PL78" "02.09" 9592
"394" "Mazowieckie" "PL78" "03.09" 9685
"395" "Mazowieckie" "PL78" "04.09" 9806
"396" "Mazowieckie" "PL78" "05.09" 9874
"397" "Mazowieckie" "PL78" "06.09" 9933
"398" "Mazowieckie" "PL78" "07.09" 9958
"399" "Mazowieckie" "PL78" "08.09" 10010
"400" "Mazowieckie" "PL78" "09.09" 10071
"401" "Mazowieckie" "PL78" "10.09" 10139
"402" "Mazowieckie" "PL78" "11.09" 10217
"403" "Mazowieckie" "PL78" "12.09" 10281
"404" "Mazowieckie" "PL78" "13.09" 10366
"405" "Mazowieckie" "PL78" "14.09" 10427
"406" "Mazowieckie" "PL78" "15.09" 10525
"407" "Mazowieckie" "PL78" "16.09" 10595
"408" "Mazowieckie" "PL78" "17.09" 10763
"409" "Mazowieckie" "PL78" "18.09" 10851
"410" "Mazowieckie" "PL78" "19.09" 10939
"411" "Mazowieckie" "PL78" "20.09" 11103
"412" "Mazowieckie" "PL78" "21.09" 11223
"413" "Mazowieckie" "PL78" "22.09" 11331
"414" "Mazowieckie" "PL78" "23.09" 11495
"415" "Mazowieckie" "PL78" "24.09" 11644
"416" "Mazowieckie" "PL78" "25.09" 11939
"417" "Mazowieckie" "PL78" "26.09" 12085
"418" "Mazowieckie" "PL78" "27.09" 12278
"419" "Mazowieckie" "PL78" "28.09" 12430
"420" "Mazowieckie" "PL78" "29.09" 12581
"421" "Malopolskie" "PL77" "04.03" 0
"422" "Malopolskie" "PL77" "05.03" 0
"423" "Malopolskie" "PL77" "06.03" 0
"424" "Malopolskie" "PL77" "07.03" 0
"425" "Malopolskie" "PL77" "08.03" 0
"426" "Malopolskie" "PL77" "09.03" 1
"427" "Malopolskie" "PL77" "10.03" 1
"428" "Malopolskie" "PL77" "11.03" 1
"429" "Malopolskie" "PL77" "12.03" 1
"430" "Malopolskie" "PL77" "13.03" 1
"431" "Malopolskie" "PL77" "14.03" 1
"432" "Malopolskie" "PL77" "15.03" 1
"433" "Malopolskie" "PL77" "16.03" 2
"434" "Malopolskie" "PL77" "17.03" 5
"435" "Malopolskie" "PL77" "18.03" 6
"436" "Malopolskie" "PL77" "19.03" 7
"437" "Malopolskie" "PL77" "20.03" 14
"438" "Malopolskie" "PL77" "21.03" 16
"439" "Malopolskie" "PL77" "22.03" 24
"440" "Malopolskie" "PL77" "23.03" 33
"441" "Malopolskie" "PL77" "24.03" 49
"442" "Malopolskie" "PL77" "25.03" 56
"443" "Malopolskie" "PL77" "26.03" 69
"444" "Malopolskie" "PL77" "27.03" 93
"445" "Malopolskie" "PL77" "28.03" 112
"446" "Malopolskie" "PL77" "29.03" 150
"447" "Malopolskie" "PL77" "30.03" 174
"448" "Malopolskie" "PL77" "31.03" 192
"449" "Malopolskie" "PL77" "01.04" 209
"450" "Malopolskie" "PL77" "02.04" 230
"451" "Malopolskie" "PL77" "03.04" 262
"452" "Malopolskie" "PL77" "04.04" 308
"453" "Malopolskie" "PL77" "05.04" 327
"454" "Malopolskie" "PL77" "06.04" 349
"455" "Malopolskie" "PL77" "07.04" 371
"456" "Malopolskie" "PL77" "08.04" 399
"457" "Malopolskie" "PL77" "09.04" 433
"458" "Malopolskie" "PL77" "10.04" 453
"459" "Malopolskie" "PL77" "11.04" 486
"460" "Malopolskie" "PL77" "12.04" 505
"461" "Malopolskie" "PL77" "13.04" 518
"462" "Malopolskie" "PL77" "14.04" 537
"463" "Malopolskie" "PL77" "15.04" 561
"464" "Malopolskie" "PL77" "16.04" 575
"465" "Malopolskie" "PL77" "17.04" 596
"466" "Malopolskie" "PL77" "18.04" 630
"467" "Malopolskie" "PL77" "19.04" 646
"468" "Malopolskie" "PL77" "20.04" 679
"469" "Malopolskie" "PL77" "21.04" 707
"470" "Malopolskie" "PL77" "22.04" 734
"471" "Malopolskie" "PL77" "23.04" 766
"472" "Malopolskie" "PL77" "24.04" 788
"473" "Malopolskie" "PL77" "25.04" 812
"474" "Malopolskie" "PL77" "26.04" 821
"475" "Malopolskie" "PL77" "27.04" 841
"476" "Malopolskie" "PL77" "28.04" 852
"477" "Malopolskie" "PL77" "29.04" 876
"478" "Malopolskie" "PL77" "30.04" 897
"479" "Malopolskie" "PL77" "01.05" 913
"480" "Malopolskie" "PL77" "02.05" 934
"481" "Malopolskie" "PL77" "03.05" 944
"482" "Malopolskie" "PL77" "04.05" 976
"483" "Malopolskie" "PL77" "05.05" 997
"484" "Malopolskie" "PL77" "06.05" 1009
"485" "Malopolskie" "PL77" "07.05" 1019
"486" "Malopolskie" "PL77" "08.05" 1033
"487" "Malopolskie" "PL77" "09.05" 1043
"488" "Malopolskie" "PL77" "10.05" 1047
"489" "Malopolskie" "PL77" "11.05" 1071
"490" "Malopolskie" "PL77" "12.05" 1074
"491" "Malopolskie" "PL77" "13.05" 1084
"492" "Malopolskie" "PL77" "14.05" 1108
"493" "Malopolskie" "PL77" "15.05" 1117
"494" "Malopolskie" "PL77" "16.05" 1124
"495" "Malopolskie" "PL77" "17.05" 1128
"496" "Malopolskie" "PL77" "18.05" 1133
"497" "Malopolskie" "PL77" "19.05" 1148
"498" "Malopolskie" "PL77" "20.05" 1150
"499" "Malopolskie" "PL77" "21.05" 1165
"500" "Malopolskie" "PL77" "22.05" 1167
"501" "Malopolskie" "PL77" "23.05" 1171
"502" "Malopolskie" "PL77" "24.05" 1176
"503" "Malopolskie" "PL77" "25.05" 1176
"504" "Malopolskie" "PL77" "26.05" 1179
"505" "Malopolskie" "PL77" "27.05" 1181
"506" "Malopolskie" "PL77" "28.05" 1190
"507" "Malopolskie" "PL77" "29.05" 1198
"508" "Malopolskie" "PL77" "30.05" 1214
"509" "Malopolskie" "PL77" "31.05" 1224
"510" "Malopolskie" "PL77" "01.06" 1231
"511" "Malopolskie" "PL77" "02.06" 1241
"512" "Malopolskie" "PL77" "03.06" 1257
"513" "Malopolskie" "PL77" "04.06" 1278
"514" "Malopolskie" "PL77" "05.06" 1305
"515" "Malopolskie" "PL77" "06.06" 1327
"516" "Malopolskie" "PL77" "07.06" 1359
"517" "Malopolskie" "PL77" "08.06" 1389
"518" "Malopolskie" "PL77" "09.06" 1432
"519" "Malopolskie" "PL77" "10.06" 1452
"520" "Malopolskie" "PL77" "11.06" 1461
"521" "Malopolskie" "PL77" "12.06" 1474
"522" "Malopolskie" "PL77" "13.06" 1492
"523" "Malopolskie" "PL77" "14.06" 1508
"524" "Malopolskie" "PL77" "15.06" 1517
"525" "Malopolskie" "PL77" "16.06" 1529
"526" "Malopolskie" "PL77" "17.06" 1552
"527" "Malopolskie" "PL77" "18.06" 1564
"528" "Malopolskie" "PL77" "19.06" 1577
"529" "Malopolskie" "PL77" "20.06" 1600
"530" "Malopolskie" "PL77" "21.06" 1616
"531" "Malopolskie" "PL77" "22.06" 1622
"532" "Malopolskie" "PL77" "23.06" 1624
"533" "Malopolskie" "PL77" "24.06" 1629
"534" "Malopolskie" "PL77" "25.06" 1640
"535" "Malopolskie" "PL77" "26.06" 1657
"536" "Malopolskie" "PL77" "27.06" 1667
"537" "Malopolskie" "PL77" "28.06" 1685
"538" "Malopolskie" "PL77" "29.06" 1701
"539" "Malopolskie" "PL77" "30.06" 1745
"540" "Malopolskie" "PL77" "01.07" 1763
"541" "Malopolskie" "PL77" "02.07" 1792
"542" "Malopolskie" "PL77" "03.07" 1805
"543" "Malopolskie" "PL77" "04.07" 1834
"544" "Malopolskie" "PL77" "05.07" 1851
"545" "Malopolskie" "PL77" "06.07" 1863
"546" "Malopolskie" "PL77" "07.07" 1884
"547" "Malopolskie" "PL77" "08.07" 1912
"548" "Malopolskie" "PL77" "09.07" 1947
"549" "Malopolskie" "PL77" "10.07" 1966
"550" "Malopolskie" "PL77" "11.07" 2019
"551" "Malopolskie" "PL77" "12.07" 2048
"552" "Malopolskie" "PL77" "13.07" 2086
"553" "Malopolskie" "PL77" "14.07" 2130
"554" "Malopolskie" "PL77" "15.07" 2173
"555" "Malopolskie" "PL77" "16.07" 2233
"556" "Malopolskie" "PL77" "17.07" 2303
"557" "Malopolskie" "PL77" "18.07" 2379
"558" "Malopolskie" "PL77" "19.07" 2494
"559" "Malopolskie" "PL77" "20.07" 2534
"560" "Malopolskie" "PL77" "21.07" 2596
"561" "Malopolskie" "PL77" "22.07" 2646
"562" "Malopolskie" "PL77" "23.07" 2721
"563" "Malopolskie" "PL77" "24.07" 2820
"564" "Malopolskie" "PL77" "25.07" 2962
