date,location,location_name,age_group,value
2021-01-27,GM07,North Rhine-Westphalia State,A80+,97
2021-01-27,GM07,North Rhine-Westphalia State,unbekannt,0
2021-01-27,GM08,Rhineland-Palatinate State,A00-A04,0
2021-01-27,GM08,Rhineland-Palatinate State,A15-A34,0
2021-01-27,GM08,Rhineland-Palatinate State,A35-A59,1
2021-01-27,GM08,Rhineland-Palatinate State,A60-A79,8
2021-01-27,GM08,Rhineland-Palatinate State,A80+,41
2021-01-27,GM08,Rhineland-Palatinate State,unbekannt,0
2021-01-27,GM09,Saarland State,A15-A34,0
2021-01-27,GM09,Saarland State,A35-A59,0
2021-01-27,GM09,Saarland State,A60-A79,2
2021-01-27,GM09,Saarland State,A80+,6
2021-01-27,GM10,Schleswig-Holstein State,A35-A59,0
2021-01-27,GM10,Schleswig-Holstein State,A60-A79,6
2021-01-27,GM10,Schleswig-Holstein State,A80+,19
2021-01-27,GM10,Schleswig-Holstein State,unbekannt,0
2021-01-27,GM11,Brandenburg State,A35-A59,2
2021-01-27,GM11,Brandenburg State,A60-A79,17
2021-01-27,GM11,Brandenburg State,A80+,59
2021-01-27,GM11,Brandenburg State,unbekannt,0
2021-01-27,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2021-01-27,GM12,Mecklenburg-Western Pomerania State,A60-A79,4
2021-01-27,GM12,Mecklenburg-Western Pomerania State,A80+,11
2021-01-27,GM13,Free State of Saxony,A15-A34,0
2021-01-27,GM13,Free State of Saxony,A35-A59,4
2021-01-27,GM13,Free State of Saxony,A60-A79,28
2021-01-27,GM13,Free State of Saxony,A80+,89
2021-01-27,GM14,Sachsen-Anhalt State,A35-A59,0
2021-01-27,GM14,Sachsen-Anhalt State,A60-A79,19
2021-01-27,GM14,Sachsen-Anhalt State,A80+,44
2021-01-27,GM15,Free State of Thüringia,A00-A04,0
2021-01-27,GM15,Free State of Thüringia,A15-A34,0
2021-01-27,GM15,Free State of Thüringia,A35-A59,0
2021-01-27,GM15,Free State of Thüringia,A60-A79,11
2021-01-27,GM15,Free State of Thüringia,A80+,25
2021-01-27,GM16,Berlin State,A15-A34,0
2021-01-27,GM16,Berlin State,A35-A59,1
2021-01-27,GM16,Berlin State,A60-A79,12
2021-01-27,GM16,Berlin State,A80+,31
2021-01-27,GM16,Berlin State,unbekannt,0
2021-01-28,GM,Germany,A00-A04,3
2021-01-28,GM,Germany,A05-A14,0
2021-01-28,GM,Germany,A15-A34,1
2021-01-28,GM,Germany,A35-A59,29
2021-01-28,GM,Germany,A60-A79,238
2021-01-28,GM,Germany,A80+,669
2021-01-28,GM,Germany,unbekannt,1
2021-01-28,GM01,Baden-Württemberg State,A00-A04,0
2021-01-28,GM01,Baden-Württemberg State,A15-A34,0
2021-01-28,GM01,Baden-Württemberg State,A35-A59,2
2021-01-28,GM01,Baden-Württemberg State,A60-A79,11
2021-01-28,GM01,Baden-Württemberg State,A80+,55
2021-01-28,GM01,Baden-Württemberg State,unbekannt,0
2021-01-28,GM02,Free State of Bavaria,A00-A04,0
2021-01-28,GM02,Free State of Bavaria,A05-A14,0
2021-01-28,GM02,Free State of Bavaria,A15-A34,1
2021-01-28,GM02,Free State of Bavaria,A35-A59,9
2021-01-28,GM02,Free State of Bavaria,A60-A79,42
2021-01-28,GM02,Free State of Bavaria,A80+,120
2021-01-28,GM02,Free State of Bavaria,unbekannt,0
2021-01-28,GM03,Free Hanseatic City of Bremen,A05-A14,0
2021-01-28,GM03,Free Hanseatic City of Bremen,A35-A59,0
2021-01-28,GM03,Free Hanseatic City of Bremen,A60-A79,1
2021-01-28,GM03,Free Hanseatic City of Bremen,A80+,1
2021-01-28,GM04,Free Hanseatic City of Hamburg,A15-A34,0
2021-01-28,GM04,Free Hanseatic City of Hamburg,A35-A59,1
2021-01-28,GM04,Free Hanseatic City of Hamburg,A60-A79,5
2021-01-28,GM04,Free Hanseatic City of Hamburg,A80+,20
2021-01-28,GM05,Hesse State,A00-A04,0
2021-01-28,GM05,Hesse State,A15-A34,0
2021-01-28,GM05,Hesse State,A35-A59,2
2021-01-28,GM05,Hesse State,A60-A79,22
2021-01-28,GM05,Hesse State,A80+,74
2021-01-28,GM05,Hesse State,unbekannt,0
2021-01-28,GM06,Lower Saxony State,A15-A34,0
2021-01-28,GM06,Lower Saxony State,A35-A59,1
2021-01-28,GM06,Lower Saxony State,A60-A79,24
2021-01-28,GM06,Lower Saxony State,A80+,39
2021-01-28,GM07,North Rhine-Westphalia State,A00-A04,1
2021-01-28,GM07,North Rhine-Westphalia State,A05-A14,0
2021-01-28,GM07,North Rhine-Westphalia State,A15-A34,0
2021-01-28,GM07,North Rhine-Westphalia State,A35-A59,3
2021-01-28,GM07,North Rhine-Westphalia State,A60-A79,38
2021-01-28,GM07,North Rhine-Westphalia State,A80+,113
2021-01-28,GM07,North Rhine-Westphalia State,unbekannt,1
2021-01-28,GM08,Rhineland-Palatinate State,A00-A04,0
2021-01-28,GM08,Rhineland-Palatinate State,A15-A34,0
2021-01-28,GM08,Rhineland-Palatinate State,A35-A59,0
2021-01-28,GM08,Rhineland-Palatinate State,A60-A79,9
2021-01-28,GM08,Rhineland-Palatinate State,A80+,28
2021-01-28,GM08,Rhineland-Palatinate State,unbekannt,0
2021-01-28,GM09,Saarland State,A15-A34,0
2021-01-28,GM09,Saarland State,A35-A59,1
2021-01-28,GM09,Saarland State,A60-A79,1
2021-01-28,GM09,Saarland State,A80+,5
2021-01-28,GM10,Schleswig-Holstein State,A35-A59,1
2021-01-28,GM10,Schleswig-Holstein State,A60-A79,4
2021-01-28,GM10,Schleswig-Holstein State,A80+,16
2021-01-28,GM10,Schleswig-Holstein State,unbekannt,0
2021-01-28,GM11,Brandenburg State,A00-A04,0
2021-01-28,GM11,Brandenburg State,A35-A59,0
2021-01-28,GM11,Brandenburg State,A60-A79,13
2021-01-28,GM11,Brandenburg State,A80+,41
2021-01-28,GM11,Brandenburg State,unbekannt,0
2021-01-28,GM12,Mecklenburg-Western Pomerania State,A35-A59,1
2021-01-28,GM12,Mecklenburg-Western Pomerania State,A60-A79,1
2021-01-28,GM12,Mecklenburg-Western Pomerania State,A80+,8
2021-01-28,GM13,Free State of Saxony,A15-A34,0
2021-01-28,GM13,Free State of Saxony,A35-A59,4
2021-01-28,GM13,Free State of Saxony,A60-A79,27
2021-01-28,GM13,Free State of Saxony,A80+,51
2021-01-28,GM14,Sachsen-Anhalt State,A35-A59,1
2021-01-28,GM14,Sachsen-Anhalt State,A60-A79,13
2021-01-28,GM14,Sachsen-Anhalt State,A80+,34
2021-01-28,GM15,Free State of Thuringia,A15-A34,0
2021-01-28,GM15,Free State of Thuringia,A35-A59,2
2021-01-28,GM15,Free State of Thuringia,A60-A79,7
2021-01-28,GM15,Free State of Thuringia,A80+,32
2021-01-28,GM16,Berlin State,A15-A34,0
2021-01-28,GM16,Berlin State,A35-A59,1
2021-01-28,GM16,Berlin State,A60-A79,20
2021-01-28,GM16,Berlin State,A80+,32
2021-01-28,GM16,Berlin State,unbekannt,0
2021-01-29,GM,Germany,A00-A04,-2
2021-01-29,GM,Germany,A05-A14,0
2021-01-29,GM,Germany,A15-A34,0
2021-01-29,GM,Germany,A35-A59,21
2021-01-29,GM,Germany,A60-A79,199
2021-01-29,GM,Germany,A80+,620
2021-01-29,GM,Germany,unbekannt,1
2021-01-29,GM01,Baden-Württemberg State,A00-A04,1
2021-01-29,GM01,Baden-Württemberg State,A15-A34,0
2021-01-29,GM01,Baden-Württemberg State,A35-A59,3
2021-01-29,GM01,Baden-Württemberg State,A60-A79,25
2021-01-29,GM01,Baden-Württemberg State,A80+,56
2021-01-29,GM01,Baden-Württemberg State,unbekannt,0
2021-01-29,GM02,Free State of Bavaria,A05-A14,0
2021-01-29,GM02,Free State of Bavaria,A15-A34,0
2021-01-29,GM02,Free State of Bavaria,A35-A59,2
2021-01-29,GM02,Free State of Bavaria,A60-A79,26
2021-01-29,GM02,Free State of Bavaria,A80+,86
2021-01-29,GM02,Free State of Bavaria,unbekannt,0
2021-01-29,GM03,Free Hanseatic City of Bremen,A05-A14,0
2021-01-29,GM03,Free Hanseatic City of Bremen,A35-A59,0
2021-01-29,GM03,Free Hanseatic City of Bremen,A60-A79,3
2021-01-29,GM03,Free Hanseatic City of Bremen,A80+,3
2021-01-29,GM04,Free Hanseatic City of Hamburg,A15-A34,0
2021-01-29,GM04,Free Hanseatic City of Hamburg,A35-A59,0
2021-01-29,GM04,Free Hanseatic City of Hamburg,A60-A79,3
2021-01-29,GM04,Free Hanseatic City of Hamburg,A80+,5
2021-01-29,GM05,Hesse State,A00-A04,0
2021-01-29,GM05,Hesse State,A15-A34,0
2021-01-29,GM05,Hesse State,A35-A59,3
2021-01-29,GM05,Hesse State,A60-A79,12
2021-01-29,GM05,Hesse State,A80+,42
2021-01-29,GM05,Hesse State,unbekannt,0
2021-01-29,GM06,Lower Saxony State,A15-A34,0
2021-01-29,GM06,Lower Saxony State,A35-A59,0
2021-01-29,GM06,Lower Saxony State,A60-A79,6
2021-01-29,GM06,Lower Saxony State,A80+,29
2021-01-29,GM07,North Rhine-Westphalia State,A00-A04,-1
2021-01-29,GM07,North Rhine-Westphalia State,A05-A14,0
2021-01-29,GM07,North Rhine-Westphalia State,A15-A34,0
2021-01-29,GM07,North Rhine-Westphalia State,A35-A59,7
2021-01-29,GM07,North Rhine-Westphalia State,A60-A79,36
2021-01-29,GM07,North Rhine-Westphalia State,A80+,98
2021-01-29,GM07,North Rhine-Westphalia State,unbekannt,0
2021-01-29,GM08,Rhineland-Palatinate State,A00-A04,0
2021-01-29,GM08,Rhineland-Palatinate State,A15-A34,0
2021-01-29,GM08,Rhineland-Palatinate State,A35-A59,0
2021-01-29,GM08,Rhineland-Palatinate State,A60-A79,4
2021-01-29,GM08,Rhineland-Palatinate State,A80+,29
2021-01-29,GM08,Rhineland-Palatinate State,unbekannt,0
2021-01-29,GM09,Saarland State,A15-A34,0
2021-01-29,GM09,Saarland State,A35-A59,0
2021-01-29,GM09,Saarland State,A60-A79,1
2021-01-29,GM09,Saarland State,A80+,8
2021-01-29,GM10,Schleswig-Holstein State,A35-A59,0
2021-01-29,GM10,Schleswig-Holstein State,A60-A79,3
2021-01-29,GM10,Schleswig-Holstein State,A80+,16
2021-01-29,GM10,Schleswig-Holstein State,unbekannt,0
2021-01-29,GM11,Brandenburg State,A35-A59,0
2021-01-29,GM11,Brandenburg State,A60-A79,12
2021-01-29,GM11,Brandenburg State,A80+,20
2021-01-29,GM11,Brandenburg State,unbekannt,1
2021-01-29,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2021-01-29,GM12,Mecklenburg-Western Pomerania State,A60-A79,3
2021-01-29,GM12,Mecklenburg-Western Pomerania State,A80+,11
2021-01-29,GM13,Free State of Saxony,A15-A34,0
2021-01-29,GM13,Free State of Saxony,A35-A59,3
2021-01-29,GM13,Free State of Saxony,A60-A79,41
2021-01-29,GM13,Free State of Saxony,A80+,107
2021-01-29,GM14,Sachsen-Anhalt State,A35-A59,0
2021-01-29,GM14,Sachsen-Anhalt State,A60-A79,9
2021-01-29,GM14,Sachsen-Anhalt State,A80+,40
2021-01-29,GM15,Free State of Thuringia,A15-A34,0
2021-01-29,GM15,Free State of Thuringia,A35-A59,0
2021-01-29,GM15,Free State of Thuringia,A60-A79,9
2021-01-29,GM15,Free State of Thuringia,A80+,45
2021-01-29,GM16,Berlin State,A15-A34,0
2021-01-29,GM16,Berlin State,A35-A59,3
2021-01-29,GM16,Berlin State,A60-A79,6
2021-01-29,GM16,Berlin State,A80+,25
2021-01-29,GM16,Berlin State,unbekannt,0
2021-01-30,GM,Germany,A00-A04,-2
2021-01-30,GM,Germany,A05-A14,1
2021-01-30,GM,Germany,A15-A34,4
2021-01-30,GM,Germany,A35-A59,16
2021-01-30,GM,Germany,A60-A79,216
2021-01-30,GM,Germany,A80+,559
2021-01-30,GM,Germany,unbekannt,0
2021-01-30,GM01,Baden-Württemberg State,A00-A04,-2
2021-01-30,GM01,Baden-Württemberg State,A15-A34,0
2021-01-30,GM01,Baden-Württemberg State,A35-A59,1
2021-01-30,GM01,Baden-Württemberg State,A60-A79,13
2021-01-30,GM01,Baden-Württemberg State,A80+,46
2021-01-30,GM02,Free State of Bavaria,A05-A14,1
2021-01-30,GM02,Free State of Bavaria,A15-A34,3
2021-01-30,GM02,Free State of Bavaria,A35-A59,2
2021-01-30,GM02,Free State of Bavaria,A60-A79,34
2021-01-30,GM02,Free State of Bavaria,A80+,75
2021-01-30,GM02,Free State of Bavaria,unbekannt,0
2021-01-30,GM03,Free Hanseatic City of Bremen,A05-A14,0
2021-01-30,GM03,Free Hanseatic City of Bremen,A35-A59,0
2021-01-30,GM03,Free Hanseatic City of Bremen,A60-A79,0
2021-01-30,GM03,Free Hanseatic City of Bremen,A80+,1
2021-01-30,GM04,Free Hanseatic City of Hamburg,A15-A34,0
2021-01-30,GM04,Free Hanseatic City of Hamburg,A35-A59,1
2021-01-30,GM04,Free Hanseatic City of Hamburg,A60-A79,2
2021-01-30,GM04,Free Hanseatic City of Hamburg,A80+,26
2021-01-30,GM05,Hesse State,A15-A34,0
2021-01-30,GM05,Hesse State,A35-A59,1
2021-01-30,GM05,Hesse State,A60-A79,18
2021-01-30,GM05,Hesse State,A80+,35
2021-01-30,GM05,Hesse State,unbekannt,0
2021-01-30,GM06,Lower Saxony State,A15-A34,1
2021-01-30,GM06,Lower Saxony State,A35-A59,1
2021-01-30,GM06,Lower Saxony State,A60-A79,12
2021-01-30,GM06,Lower Saxony State,A80+,50
2021-01-30,GM07,North Rhine-Westphalia State,A00-A04,1
2021-01-30,GM07,North Rhine-Westphalia State,A05-A14,0
2021-01-30,GM07,North Rhine-Westphalia State,A15-A34,0
2021-01-30,GM07,North Rhine-Westphalia State,A35-A59,3
2021-01-30,GM07,North Rhine-Westphalia State,A60-A79,39
2021-01-30,GM07,North Rhine-Westphalia State,A80+,77
2021-01-30,GM07,North Rhine-Westphalia State,unbekannt,0
2021-01-30,GM08,Rhineland-Palatinate State,A00-A04,0
2021-01-30,GM08,Rhineland-Palatinate State,A15-A34,0
2021-01-30,GM08,Rhineland-Palatinate State,A35-A59,0
2021-01-30,GM08,Rhineland-Palatinate State,A60-A79,0
2021-01-30,GM08,Rhineland-Palatinate State,A80+,0
2021-01-30,GM08,Rhineland-Palatinate State,unbekannt,0
2021-01-30,GM09,Saarland State,A15-A34,0
2021-01-30,GM09,Saarland State,A35-A59,0
2021-01-30,GM09,Saarland State,A60-A79,3
2021-01-30,GM09,Saarland State,A80+,8
2021-01-30,GM10,Schleswig-Holstein State,A35-A59,0
2021-01-30,GM10,Schleswig-Holstein State,A60-A79,2
2021-01-30,GM10,Schleswig-Holstein State,A80+,17
2021-01-30,GM10,Schleswig-Holstein State,unbekannt,0
2021-01-30,GM11,Brandenburg State,A35-A59,2
2021-01-30,GM11,Brandenburg State,A60-A79,22
2021-01-30,GM11,Brandenburg State,A80+,45
2021-01-30,GM11,Brandenburg State,unbekannt,1
2021-01-30,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2021-01-30,GM12,Mecklenburg-Western Pomerania State,A60-A79,7
2021-01-30,GM12,Mecklenburg-Western Pomerania State,A80+,13
2021-01-30,GM13,Free State of Saxony,A15-A34,0
2021-01-30,GM13,Free State of Saxony,A35-A59,1
2021-01-30,GM13,Free State of Saxony,A60-A79,27
2021-01-30,GM13,Free State of Saxony,A80+,73
2021-01-30,GM14,Sachsen-Anhalt State,A35-A59,1
2021-01-30,GM14,Sachsen-Anhalt State,A60-A79,14
2021-01-30,GM14,Sachsen-Anhalt State,A80+,37
2021-01-30,GM15,Free State of Thuringia,A15-A34,0
2021-01-30,GM15,Free State of Thuringia,A35-A59,0
2021-01-30,GM15,Free State of Thuringia,A60-A79,12
2021-01-30,GM15,Free State of Thuringia,A80+,30
2021-01-30,GM16,Berlin State,A15-A34,0
2021-01-30,GM16,Berlin State,A35-A59,3
2021-01-30,GM16,Berlin State,A60-A79,11
2021-01-30,GM16,Berlin State,A80+,26
2021-01-30,GM16,Berlin State,unbekannt,0
2021-01-31,GM,Germany,A00-A04,2
2021-01-31,GM,Germany,A05-A14,-1
2021-01-31,GM,Germany,A15-A34,0
2021-01-31,GM,Germany,A35-A59,6
2021-01-31,GM,Germany,A60-A79,120
2021-01-31,GM,Germany,A80+,271
2021-01-31,GM,Germany,unbekannt,1
2021-01-31,GM01,Baden-Württemberg State,A00-A04,0
2021-01-31,GM01,Baden-Württemberg State,A15-A34,0
2021-01-31,GM01,Baden-Württemberg State,A35-A59,1
2021-01-31,GM01,Baden-Württemberg State,A60-A79,9
2021-01-31,GM01,Baden-Württemberg State,A80+,16
2021-01-31,GM02,Free State of Bavaria,A00-A04,0
2021-01-31,GM02,Free State of Bavaria,A05-A14,-1
2021-01-31,GM02,Free State of Bavaria,A15-A34,-1
2021-01-31,GM02,Free State of Bavaria,A35-A59,0
2021-01-31,GM02,Free State of Bavaria,A60-A79,8
2021-01-31,GM02,Free State of Bavaria,A80+,28
2021-01-31,GM02,Free State of Bavaria,unbekannt,0
2021-01-31,GM03,Free Hanseatic City of Bremen,A05-A14,0
2021-01-31,GM03,Free Hanseatic City of Bremen,A35-A59,0
2021-01-31,GM03,Free Hanseatic City of Bremen,A60-A79,0
2021-01-31,GM03,Free Hanseatic City of Bremen,A80+,2
2021-01-31,GM04,Free Hanseatic City of Hamburg,A00-A04,0
2021-01-31,GM04,Free Hanseatic City of Hamburg,A15-A34,0
2021-01-31,GM04,Free Hanseatic City of Hamburg,A35-A59,0
2021-01-31,GM04,Free Hanseatic City of Hamburg,A60-A79,1
2021-01-31,GM04,Free Hanseatic City of Hamburg,A80+,3
2021-01-31,GM05,Hesse State,A15-A34,0
2021-01-31,GM05,Hesse State,A35-A59,0
2021-01-31,GM05,Hesse State,A60-A79,6
2021-01-31,GM05,Hesse State,A80+,20
2021-01-31,GM05,Hesse State,unbekannt,0
2021-01-31,GM06,Lower Saxony State,A15-A34,0
2021-01-31,GM06,Lower Saxony State,A35-A59,0
2021-01-31,GM06,Lower Saxony State,A60-A79,6
2021-01-31,GM06,Lower Saxony State,A80+,19
2021-01-31,GM07,North Rhine-Westphalia State,A00-A04,0
2021-01-31,GM07,North Rhine-Westphalia State,A05-A14,0
2021-01-31,GM07,North Rhine-Westphalia State,A15-A34,0
2021-01-31,GM07,North Rhine-Westphalia State,A35-A59,0
2021-01-31,GM07,North Rhine-Westphalia State,A60-A79,19
2021-01-31,GM07,North Rhine-Westphalia State,A80+,48
2021-01-31,GM07,North Rhine-Westphalia State,unbekannt,0
2021-01-31,GM08,Rhineland-Palatinate State,A00-A04,0
2021-01-31,GM08,Rhineland-Palatinate State,A15-A34,1
2021-01-31,GM08,Rhineland-Palatinate State,A35-A59,0
2021-01-31,GM08,Rhineland-Palatinate State,A60-A79,25
2021-01-31,GM08,Rhineland-Palatinate State,A80+,38
2021-01-31,GM08,Rhineland-Palatinate State,unbekannt,1
2021-01-31,GM09,Saarland State,A15-A34,0
2021-01-31,GM09,Saarland State,A35-A59,0
2021-01-31,GM09,Saarland State,A60-A79,2
2021-01-31,GM09,Saarland State,A80+,3
2021-01-31,GM10,Schleswig-Holstein State,A35-A59,2
2021-01-31,GM10,Schleswig-Holstein State,A60-A79,6
2021-01-31,GM10,Schleswig-Holstein State,A80+,16
2021-01-31,GM10,Schleswig-Holstein State,unbekannt,0
2021-01-31,GM11,Brandenburg State,A35-A59,0
2021-01-31,GM11,Brandenburg State,A60-A79,6
2021-01-31,GM11,Brandenburg State,A80+,13
2021-01-31,GM11,Brandenburg State,unbekannt,0
2021-01-31,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2021-01-31,GM12,Mecklenburg-Western Pomerania State,A60-A79,1
2021-01-31,GM12,Mecklenburg-Western Pomerania State,A80+,4
2021-01-31,GM13,Free State of Saxony,A15-A34,0
2021-01-31,GM13,Free State of Saxony,A35-A59,2
2021-01-31,GM13,Free State of Saxony,A60-A79,14
2021-01-31,GM13,Free State of Saxony,A80+,18
2021-01-31,GM14,Sachsen-Anhalt State,A35-A59,0
2021-01-31,GM14,Sachsen-Anhalt State,A60-A79,2
2021-01-31,GM14,Sachsen-Anhalt State,A80+,5
2021-01-31,GM15,Free State of Thuringia,A15-A34,0
2021-01-31,GM15,Free State of Thuringia,A35-A59,0
2021-01-31,GM15,Free State of Thuringia,A60-A79,4
2021-01-31,GM15,Free State of Thuringia,A80+,20
2021-01-31,GM16,Berlin State,A15-A34,0
2021-01-31,GM16,Berlin State,A35-A59,1
2021-01-31,GM16,Berlin State,A60-A79,11
2021-01-31,GM16,Berlin State,A80+,18
2021-01-31,GM16,Berlin State,unbekannt,0
2021-02-01,GM,Germany,A00-A04,1
2021-02-01,GM,Germany,A05-A14,0
2021-02-01,GM,Germany,A15-A34,-3
2021-02-01,GM,Germany,A35-A59,7
2021-02-01,GM,Germany,A60-A79,52
2021-02-01,GM,Germany,A80+,118
2021-02-01,GM,Germany,unbekannt,0
2021-02-01,GM01,Baden-Württemberg State,A00-A04,1
2021-02-01,GM01,Baden-Württemberg State,A15-A34,0
2021-02-01,GM01,Baden-Württemberg State,A35-A59,0
2021-02-01,GM01,Baden-Württemberg State,A60-A79,8
2021-02-01,GM01,Baden-Württemberg State,A80+,15
2021-02-01,GM02,Free State of Bavaria,A00-A04,0
2021-02-01,GM02,Free State of Bavaria,A05-A14,0
2021-02-01,GM02,Free State of Bavaria,A15-A34,-2
2021-02-01,GM02,Free State of Bavaria,A35-A59,3
2021-02-01,GM02,Free State of Bavaria,A60-A79,7
2021-02-01,GM02,Free State of Bavaria,A80+,7
2021-02-01,GM02,Free State of Bavaria,unbekannt,0
2021-02-01,GM03,Free Hanseatic City of Bremen,A05-A14,0
2021-02-01,GM03,Free Hanseatic City of Bremen,A35-A59,0
2021-02-01,GM03,Free Hanseatic City of Bremen,A60-A79,0
2021-02-01,GM03,Free Hanseatic City of Bremen,A80+,0
2021-02-01,GM04,Free Hanseatic City of Hamburg,A00-A04,0
2021-02-01,GM04,Free Hanseatic City of Hamburg,A15-A34,0
2021-02-01,GM04,Free Hanseatic City of Hamburg,A35-A59,0
2021-02-01,GM04,Free Hanseatic City of Hamburg,A60-A79,0
2021-02-01,GM04,Free Hanseatic City of Hamburg,A80+,2
2021-02-01,GM05,Hesse State,A15-A34,0
2021-02-01,GM05,Hesse State,A35-A59,2
2021-02-01,GM05,Hesse State,A60-A79,7
2021-02-01,GM05,Hesse State,A80+,21
2021-02-01,GM05,Hesse State,unbekannt,0
2021-02-01,GM06,Lower Saxony State,A15-A34,0
2021-02-01,GM06,Lower Saxony State,A35-A59,0
2021-02-01,GM06,Lower Saxony State,A60-A79,0
2021-02-01,GM06,Lower Saxony State,A80+,7
2021-02-01,GM07,North Rhine-Westphalia State,A00-A04,0
2021-02-01,GM07,North Rhine-Westphalia State,A05-A14,0
2021-02-01,GM07,North Rhine-Westphalia State,A15-A34,-1
2021-02-01,GM07,North Rhine-Westphalia State,A35-A59,1
2021-02-01,GM07,North Rhine-Westphalia State,A60-A79,11
2021-02-01,GM07,North Rhine-Westphalia State,A80+,28
2021-02-01,GM07,North Rhine-Westphalia State,unbekannt,1
2021-02-01,GM08,Rhineland-Palatinate State,A00-A04,0
2021-02-01,GM08,Rhineland-Palatinate State,A15-A34,0
2021-02-01,GM08,Rhineland-Palatinate State,A35-A59,1
2021-02-01,GM08,Rhineland-Palatinate State,A60-A79,5
2021-02-01,GM08,Rhineland-Palatinate State,A80+,11
2021-02-01,GM08,Rhineland-Palatinate State,unbekannt,-1
2021-02-01,GM09,Saarland State,A15-A34,0
2021-02-01,GM09,Saarland State,A35-A59,0
2021-02-01,GM09,Saarland State,A60-A79,1
2021-02-01,GM09,Saarland State,A80+,0
2021-02-01,GM10,Schleswig-Holstein State,A35-A59,0
2021-02-01,GM10,Schleswig-Holstein State,A60-A79,3
2021-02-01,GM10,Schleswig-Holstein State,A80+,8
2021-02-01,GM10,Schleswig-Holstein State,unbekannt,0
2021-02-01,GM11,Brandenburg State,A35-A59,0
2021-02-01,GM11,Brandenburg State,A60-A79,4
2021-02-01,GM11,Brandenburg State,A80+,5
2021-02-01,GM11,Brandenburg State,unbekannt,0
2021-02-01,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2021-02-01,GM12,Mecklenburg-Western Pomerania State,A60-A79,1
2021-02-01,GM12,Mecklenburg-Western Pomerania State,A80+,2
2021-02-01,GM13,Free State of Saxony,A15-A34,0
2021-02-01,GM13,Free State of Saxony,A35-A59,-1
2021-02-01,GM13,Free State of Saxony,A60-A79,-1
2021-02-01,GM13,Free State of Saxony,A80+,3
2021-02-01,GM14,Sachsen-Anhalt State,A35-A59,0
2021-02-01,GM14,Sachsen-Anhalt State,A60-A79,0
2021-02-01,GM14,Sachsen-Anhalt State,A80+,0
2021-02-01,GM15,Free State of Thuringia,A15-A34,0
2021-02-01,GM15,Free State of Thuringia,A35-A59,0
2021-02-01,GM15,Free State of Thuringia,A60-A79,3
2021-02-01,GM15,Free State of Thuringia,A80+,3
2021-02-01,GM16,Berlin State,A15-A34,0
2021-02-01,GM16,Berlin State,A35-A59,1
2021-02-01,GM16,Berlin State,A60-A79,3
2021-02-01,GM16,Berlin State,A80+,6
2021-02-01,GM16,Berlin State,unbekannt,0
2021-02-02,GM,Germany,A00-A04,-1
2021-02-02,GM,Germany,A05-A14,0
2021-02-02,GM,Germany,A15-A34,2
2021-02-02,GM,Germany,A35-A59,27
2021-02-02,GM,Germany,A60-A79,226
2021-02-02,GM,Germany,A80+,605
2021-02-02,GM,Germany,unbekannt,2
2021-02-02,GM01,Baden-Württemberg State,A00-A04,0
2021-02-02,GM01,Baden-Württemberg State,A15-A34,1
2021-02-02,GM01,Baden-Württemberg State,A35-A59,3
2021-02-02,GM01,Baden-Württemberg State,A60-A79,28
2021-02-02,GM01,Baden-Württemberg State,A80+,86
2021-02-02,GM02,Free State of Bavaria,A05-A14,0
2021-02-02,GM02,Free State of Bavaria,A15-A34,0
2021-02-02,GM02,Free State of Bavaria,A35-A59,4
2021-02-02,GM02,Free State of Bavaria,A60-A79,27
2021-02-02,GM02,Free State of Bavaria,A80+,72
2021-02-02,GM02,Free State of Bavaria,unbekannt,0
2021-02-02,GM03,Free Hanseatic City of Bremen,A05-A14,0
2021-02-02,GM03,Free Hanseatic City of Bremen,A35-A59,0
2021-02-02,GM03,Free Hanseatic City of Bremen,A60-A79,2
2021-02-02,GM03,Free Hanseatic City of Bremen,A80+,3
2021-02-02,GM04,Free Hanseatic City of Hamburg,A00-A04,0
2021-02-02,GM04,Free Hanseatic City of Hamburg,A15-A34,0
2021-02-02,GM04,Free Hanseatic City of Hamburg,A35-A59,0
2021-02-02,GM04,Free Hanseatic City of Hamburg,A60-A79,0
2021-02-02,GM04,Free Hanseatic City of Hamburg,A80+,1
2021-02-02,GM05,Hesse State,A15-A34,0
2021-02-02,GM05,Hesse State,A35-A59,0
2021-02-02,GM05,Hesse State,A60-A79,17
2021-02-02,GM05,Hesse State,A80+,68
2021-02-02,GM06,Lower Saxony State,A15-A34,1
2021-02-02,GM06,Lower Saxony State,A35-A59,0
2021-02-02,GM06,Lower Saxony State,A60-A79,13
2021-02-02,GM06,Lower Saxony State,A80+,25
2021-02-02,GM07,North Rhine-Westphalia State,A00-A04,0
2021-02-02,GM07,North Rhine-Westphalia State,A05-A14,0
2021-02-02,GM07,North Rhine-Westphalia State,A15-A34,0
2021-02-02,GM07,North Rhine-Westphalia State,A35-A59,14
2021-02-02,GM07,North Rhine-Westphalia State,A60-A79,43
2021-02-02,GM07,North Rhine-Westphalia State,A80+,90
2021-02-02,GM07,North Rhine-Westphalia State,unbekannt,2
