forecast_date,target,target_end_date,location,type,quantile,value,timezero,model,truth_data_source,shift_ECDC,shift_JHU
2020-08-31,3 wk ahead cum death,2020-09-19,PL,quantile,0.025,2219.0,2020-08-31,KIT-baseline,ECDC,0.0,14.0
2020-08-31,3 wk ahead cum death,2020-09-19,PL,quantile,0.975,2300.0,2020-08-31,KIT-baseline,ECDC,0.0,14.0
2020-08-31,4 wk ahead cum death,2020-09-26,PL,quantile,0.025,2292.0,2020-08-31,KIT-baseline,ECDC,0.0,14.0
2020-08-31,4 wk ahead cum death,2020-09-26,PL,quantile,0.975,2386.0,2020-08-31,KIT-baseline,ECDC,0.0,14.0
2020-05-18,-1 wk ahead inc death,2020-05-09,PL,observed,,125.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,0 wk ahead inc death,2020-05-16,PL,observed,,131.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,1 wk ahead inc death,2020-05-23,PL,point,,130.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,2 wk ahead inc death,2020-05-30,PL,point,,130.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,3 wk ahead inc death,2020-06-06,PL,point,,130.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,4 wk ahead inc death,2020-06-13,PL,point,,130.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,1 wk ahead inc death,2020-05-23,PL,quantile,0.025,99.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,1 wk ahead inc death,2020-05-23,PL,quantile,0.975,167.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,2 wk ahead inc death,2020-05-30,PL,quantile,0.025,99.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,2 wk ahead inc death,2020-05-30,PL,quantile,0.975,167.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,3 wk ahead inc death,2020-06-06,PL,quantile,0.025,99.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,3 wk ahead inc death,2020-06-06,PL,quantile,0.975,167.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,4 wk ahead inc death,2020-06-13,PL,quantile,0.025,99.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,4 wk ahead inc death,2020-06-13,PL,quantile,0.975,167.0,2020-05-18,KIT-baseline,ECDC,0.0,0.0
2020-05-18,-1 wk ahead cum death,2020-05-09,PL,observed,,776.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,0 wk ahead cum death,2020-05-16,PL,observed,,907.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,1 wk ahead cum death,2020-05-23,PL,point,,1037.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,2 wk ahead cum death,2020-05-30,PL,point,,1168.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,3 wk ahead cum death,2020-06-06,PL,point,,1299.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,4 wk ahead cum death,2020-06-13,PL,point,,1430.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,1 wk ahead cum death,2020-05-23,PL,quantile,0.025,1006.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,1 wk ahead cum death,2020-05-23,PL,quantile,0.975,1074.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,2 wk ahead cum death,2020-05-30,PL,quantile,0.025,1123.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,2 wk ahead cum death,2020-05-30,PL,quantile,0.975,1219.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,3 wk ahead cum death,2020-06-06,PL,quantile,0.025,1243.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,3 wk ahead cum death,2020-06-06,PL,quantile,0.975,1361.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,4 wk ahead cum death,2020-06-13,PL,quantile,0.025,1365.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-05-18,4 wk ahead cum death,2020-06-13,PL,quantile,0.975,1501.0,2020-05-18,KIT-baseline,ECDC,0.0,8.0
2020-07-06,-1 wk ahead inc case,2020-06-27,PL,observed,,2079.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,0 wk ahead inc case,2020-07-04,PL,observed,,2010.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,1 wk ahead inc case,2020-07-11,PL,point,,1975.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,2 wk ahead inc case,2020-07-18,PL,point,,1975.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,3 wk ahead inc case,2020-07-25,PL,point,,1975.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,4 wk ahead inc case,2020-08-01,PL,point,,1975.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,1 wk ahead inc case,2020-07-11,PL,quantile,0.025,1206.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,1 wk ahead inc case,2020-07-11,PL,quantile,0.975,3015.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,2 wk ahead inc case,2020-07-18,PL,quantile,0.025,1206.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,2 wk ahead inc case,2020-07-18,PL,quantile,0.975,3015.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,3 wk ahead inc case,2020-07-25,PL,quantile,0.025,1206.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,3 wk ahead inc case,2020-07-25,PL,quantile,0.975,3015.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,4 wk ahead inc case,2020-08-01,PL,quantile,0.025,1206.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,4 wk ahead inc case,2020-08-01,PL,quantile,0.975,3015.0,2020-07-06,KIT-baseline,ECDC,0.0,0.0
2020-07-06,-1 wk ahead cum case,2020-06-27,PL,observed,,33395.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,0 wk ahead cum case,2020-07-04,PL,observed,,35405.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,1 wk ahead cum case,2020-07-11,PL,point,,37380.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,2 wk ahead cum case,2020-07-18,PL,point,,39390.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,3 wk ahead cum case,2020-07-25,PL,point,,41400.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,4 wk ahead cum case,2020-08-01,PL,point,,43410.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,1 wk ahead cum case,2020-07-11,PL,quantile,0.025,36611.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,1 wk ahead cum case,2020-07-11,PL,quantile,0.975,38420.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,2 wk ahead cum case,2020-07-18,PL,quantile,0.025,38244.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,2 wk ahead cum case,2020-07-18,PL,quantile,0.975,40807.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,3 wk ahead cum case,2020-07-25,PL,quantile,0.025,39965.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,3 wk ahead cum case,2020-07-25,PL,quantile,0.975,43107.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,4 wk ahead cum case,2020-08-01,PL,quantile,0.025,41731.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-07-06,4 wk ahead cum case,2020-08-01,PL,quantile,0.975,45361.0,2020-07-06,KIT-baseline,ECDC,0.0,314.0
2020-08-03,-1 wk ahead inc case,2020-07-25,GM,observed,,3592.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,0 wk ahead inc case,2020-08-01,GM,observed,,4689.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,1 wk ahead inc case,2020-08-08,GM,point,,4619.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,2 wk ahead inc case,2020-08-15,GM,point,,4619.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,3 wk ahead inc case,2020-08-22,GM,point,,4619.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,4 wk ahead inc case,2020-08-29,GM,point,,4619.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,1 wk ahead inc case,2020-08-08,GM,quantile,0.025,2944.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,1 wk ahead inc case,2020-08-08,GM,quantile,0.975,6833.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,2 wk ahead inc case,2020-08-15,GM,quantile,0.025,2944.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,2 wk ahead inc case,2020-08-15,GM,quantile,0.975,6833.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,3 wk ahead inc case,2020-08-22,GM,quantile,0.025,2944.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,3 wk ahead inc case,2020-08-22,GM,quantile,0.975,6833.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,4 wk ahead inc case,2020-08-29,GM,quantile,0.025,2944.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,4 wk ahead inc case,2020-08-29,GM,quantile,0.975,6833.0,2020-08-03,KIT-baseline,ECDC,0.0,0.0
2020-08-03,-1 wk ahead cum case,2020-07-25,GM,observed,,204964.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,0 wk ahead cum case,2020-08-01,GM,observed,,209653.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,1 wk ahead cum case,2020-08-08,GM,point,,214272.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,2 wk ahead cum case,2020-08-15,GM,point,,218961.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,3 wk ahead cum case,2020-08-22,GM,point,,223650.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,4 wk ahead cum case,2020-08-29,GM,point,,228339.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,1 wk ahead cum case,2020-08-08,GM,quantile,0.025,212597.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,1 wk ahead cum case,2020-08-08,GM,quantile,0.975,216486.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,2 wk ahead cum case,2020-08-15,GM,quantile,0.025,216475.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,2 wk ahead cum case,2020-08-15,GM,quantile,0.975,221986.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,3 wk ahead cum case,2020-08-22,GM,quantile,0.025,220543.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,3 wk ahead cum case,2020-08-22,GM,quantile,0.975,227296.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,4 wk ahead cum case,2020-08-29,GM,quantile,0.025,224709.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,4 wk ahead cum case,2020-08-29,GM,quantile,0.975,232509.0,2020-08-03,KIT-baseline,ECDC,0.0,1352.0
2020-08-03,-1 wk ahead inc case,2020-07-25,GM01,observed,,477.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,0 wk ahead inc case,2020-08-01,GM01,observed,,453.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM01,point,,440.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM01,point,,440.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM01,point,,440.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM01,point,,440.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM01,quantile,0.025,232.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM01,quantile,0.975,745.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM01,quantile,0.025,232.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM01,quantile,0.975,745.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM01,quantile,0.025,232.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM01,quantile,0.975,745.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM01,quantile,0.025,232.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM01,quantile,0.975,745.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,-1 wk ahead cum case,2020-07-25,GM01,observed,,36819.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,0 wk ahead cum case,2020-08-01,GM01,observed,,37272.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead cum case,2020-08-08,GM01,point,,37712.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead cum case,2020-08-15,GM01,point,,38165.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead cum case,2020-08-22,GM01,point,,38618.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead cum case,2020-08-29,GM01,point,,39071.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead cum case,2020-08-08,GM01,quantile,0.025,37504.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead cum case,2020-08-08,GM01,quantile,0.975,38017.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead cum case,2020-08-15,GM01,quantile,0.025,37850.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead cum case,2020-08-15,GM01,quantile,0.975,38577.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead cum case,2020-08-22,GM01,quantile,0.025,38221.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead cum case,2020-08-22,GM01,quantile,0.975,39113.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead cum case,2020-08-29,GM01,quantile,0.025,38605.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead cum case,2020-08-29,GM01,quantile,0.975,39635.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,-1 wk ahead inc case,2020-07-25,GM02,observed,,558.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,0 wk ahead inc case,2020-08-01,GM02,observed,,808.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM02,point,,791.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM02,point,,791.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM02,point,,791.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM02,point,,791.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM02,quantile,0.025,459.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM02,quantile,0.975,1252.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM02,quantile,0.025,459.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM02,quantile,0.975,1252.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM02,quantile,0.025,459.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM02,quantile,0.975,1252.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM02,quantile,0.025,459.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM02,quantile,0.975,1252.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,-1 wk ahead cum case,2020-07-25,GM02,observed,,50260.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,0 wk ahead cum case,2020-08-01,GM02,observed,,51068.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead cum case,2020-08-08,GM02,point,,51859.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead cum case,2020-08-15,GM02,point,,52667.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead cum case,2020-08-22,GM02,point,,53475.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead cum case,2020-08-29,GM02,point,,54283.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead cum case,2020-08-08,GM02,quantile,0.025,51527.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead cum case,2020-08-08,GM02,quantile,0.975,52320.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead cum case,2020-08-15,GM02,quantile,0.025,52170.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead cum case,2020-08-15,GM02,quantile,0.975,53294.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead cum case,2020-08-22,GM02,quantile,0.025,52851.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead cum case,2020-08-22,GM02,quantile,0.975,54229.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead cum case,2020-08-29,GM02,quantile,0.025,53552.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead cum case,2020-08-29,GM02,quantile,0.975,55144.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,-1 wk ahead inc case,2020-07-25,GM03,observed,,33.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,0 wk ahead inc case,2020-08-01,GM03,observed,,39.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM03,point,,38.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM03,point,,38.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM03,point,,38.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM03,point,,38.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM03,quantile,0.025,19.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM03,quantile,0.975,65.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM03,quantile,0.025,19.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM03,quantile,0.975,65.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM03,quantile,0.025,19.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM03,quantile,0.975,65.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM03,quantile,0.025,19.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM03,quantile,0.975,65.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,-1 wk ahead cum case,2020-07-25,GM03,observed,,1742.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,0 wk ahead cum case,2020-08-01,GM03,observed,,1781.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead cum case,2020-08-08,GM03,point,,1819.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead cum case,2020-08-15,GM03,point,,1858.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead cum case,2020-08-22,GM03,point,,1897.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead cum case,2020-08-29,GM03,point,,1936.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead cum case,2020-08-08,GM03,quantile,0.025,1800.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead cum case,2020-08-08,GM03,quantile,0.975,1846.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead cum case,2020-08-15,GM03,quantile,0.025,1829.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead cum case,2020-08-15,GM03,quantile,0.975,1895.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead cum case,2020-08-22,GM03,quantile,0.025,1861.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead cum case,2020-08-22,GM03,quantile,0.975,1941.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead cum case,2020-08-29,GM03,quantile,0.025,1893.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead cum case,2020-08-29,GM03,quantile,0.975,1986.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,-1 wk ahead inc case,2020-07-25,GM04,observed,,54.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,0 wk ahead inc case,2020-08-01,GM04,observed,,114.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM04,point,,50.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM04,point,,50.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM04,point,,50.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM04,point,,50.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM04,quantile,0.025,0.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM04,quantile,0.975,585.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM04,quantile,0.025,0.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM04,quantile,0.975,585.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM04,quantile,0.025,0.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM04,quantile,0.975,585.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM04,quantile,0.025,0.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM04,quantile,0.975,585.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,-1 wk ahead cum case,2020-07-25,GM04,observed,,5291.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,0 wk ahead cum case,2020-08-01,GM04,observed,,5405.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead cum case,2020-08-08,GM04,point,,5455.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead cum case,2020-08-15,GM04,point,,5560.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead cum case,2020-08-22,GM04,point,,5672.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead cum case,2020-08-29,GM04,point,,5784.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead cum case,2020-08-08,GM04,quantile,0.025,5405.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead cum case,2020-08-08,GM04,quantile,0.975,5990.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead cum case,2020-08-15,GM04,quantile,0.025,5410.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead cum case,2020-08-15,GM04,quantile,0.975,6263.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead cum case,2020-08-22,GM04,quantile,0.025,5427.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead cum case,2020-08-22,GM04,quantile,0.975,6491.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead cum case,2020-08-29,GM04,quantile,0.025,5456.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead cum case,2020-08-29,GM04,quantile,0.975,6698.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,-1 wk ahead inc case,2020-07-25,GM05,observed,,278.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,0 wk ahead inc case,2020-08-01,GM05,observed,,380.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM05,point,,375.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM05,point,,375.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM05,point,,375.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,4 wk ahead inc case,2020-08-29,GM05,point,,375.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM05,quantile,0.025,243.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,1 wk ahead inc case,2020-08-08,GM05,quantile,0.975,546.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM05,quantile,0.025,243.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,2 wk ahead inc case,2020-08-15,GM05,quantile,0.975,546.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM05,quantile,0.025,243.0,2020-08-03,KIT-baseline,ECDC,0.0,
2020-08-03,3 wk ahead inc case,2020-08-22,GM05,quantile,0.975,546.0,2020-08-03,KIT-baseline,ECDC,0.0,
