"","forecast_date","target","target_end_date","location","type","quantile","value","location_name"
"1721",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.05,236,"Rhineland-Palatinate State"
"1722",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.1,237,"Rhineland-Palatinate State"
"1723",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.15,237,"Rhineland-Palatinate State"
"1724",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.2,237,"Rhineland-Palatinate State"
"1725",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.25,238,"Rhineland-Palatinate State"
"1726",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.3,238,"Rhineland-Palatinate State"
"1727",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.35,238,"Rhineland-Palatinate State"
"1728",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.4,238,"Rhineland-Palatinate State"
"1729",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.45,239,"Rhineland-Palatinate State"
"1730",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.5,239,"Rhineland-Palatinate State"
"1731",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.55,239,"Rhineland-Palatinate State"
"1732",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.6,239,"Rhineland-Palatinate State"
"1733",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.65,240,"Rhineland-Palatinate State"
"1734",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.7,240,"Rhineland-Palatinate State"
"1735",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.75,240,"Rhineland-Palatinate State"
"1736",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.8,241,"Rhineland-Palatinate State"
"1737",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.85,241,"Rhineland-Palatinate State"
"1738",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.9,242,"Rhineland-Palatinate State"
"1739",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.95,243,"Rhineland-Palatinate State"
"1740",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.975,243,"Rhineland-Palatinate State"
"1741",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM08","quantile",0.99,244,"Rhineland-Palatinate State"
"1742",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.01,236,"Rhineland-Palatinate State"
"1743",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.025,236,"Rhineland-Palatinate State"
"1744",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.05,237,"Rhineland-Palatinate State"
"1745",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.1,237,"Rhineland-Palatinate State"
"1746",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.15,238,"Rhineland-Palatinate State"
"1747",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.2,238,"Rhineland-Palatinate State"
"1748",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.25,238,"Rhineland-Palatinate State"
"1749",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.3,239,"Rhineland-Palatinate State"
"1750",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.35,239,"Rhineland-Palatinate State"
"1751",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.4,239,"Rhineland-Palatinate State"
"1752",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.45,239,"Rhineland-Palatinate State"
"1753",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.5,240,"Rhineland-Palatinate State"
"1754",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.55,240,"Rhineland-Palatinate State"
"1755",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.6,240,"Rhineland-Palatinate State"
"1756",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.65,241,"Rhineland-Palatinate State"
"1757",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.7,241,"Rhineland-Palatinate State"
"1758",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.75,241,"Rhineland-Palatinate State"
"1759",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.8,242,"Rhineland-Palatinate State"
"1760",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.85,242,"Rhineland-Palatinate State"
"1761",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.9,243,"Rhineland-Palatinate State"
"1762",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.95,244,"Rhineland-Palatinate State"
"1763",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.975,245,"Rhineland-Palatinate State"
"1764",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM08","quantile",0.99,246,"Rhineland-Palatinate State"
"1765",2020-07-13,"-1 wk ahead inc death",2020-07-04,"GM09","observed",NA,2,"Saarland State"
"1766",2020-07-13,"0 wk ahead inc death",2020-07-11,"GM09","observed",NA,0,"Saarland State"
"1767",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","point",NA,0,"Saarland State"
"1768",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","point",NA,0,"Saarland State"
"1769",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","point",NA,0,"Saarland State"
"1770",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","point",NA,0,"Saarland State"
"1771",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.01,0,"Saarland State"
"1772",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.025,0,"Saarland State"
"1773",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.05,0,"Saarland State"
"1774",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.1,0,"Saarland State"
"1775",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.15,0,"Saarland State"
"1776",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.2,0,"Saarland State"
"1777",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.25,0,"Saarland State"
"1778",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.3,0,"Saarland State"
"1779",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.35,0,"Saarland State"
"1780",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.4,0,"Saarland State"
"1781",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.45,0,"Saarland State"
"1782",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.5,0,"Saarland State"
"1783",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.55,0,"Saarland State"
"1784",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.6,0,"Saarland State"
"1785",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.65,0,"Saarland State"
"1786",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.7,0,"Saarland State"
"1787",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.75,0,"Saarland State"
"1788",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.8,0,"Saarland State"
"1789",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.85,1,"Saarland State"
"1790",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.9,1,"Saarland State"
"1791",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.95,1,"Saarland State"
"1792",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.975,2,"Saarland State"
"1793",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM09","quantile",0.99,2,"Saarland State"
"1794",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.01,0,"Saarland State"
"1795",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.025,0,"Saarland State"
"1796",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.05,0,"Saarland State"
"1797",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.1,0,"Saarland State"
"1798",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.15,0,"Saarland State"
"1799",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.2,0,"Saarland State"
"1800",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.25,0,"Saarland State"
"1801",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.3,0,"Saarland State"
"1802",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.35,0,"Saarland State"
"1803",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.4,0,"Saarland State"
"1804",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.45,0,"Saarland State"
"1805",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.5,0,"Saarland State"
"1806",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.55,0,"Saarland State"
"1807",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.6,0,"Saarland State"
"1808",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.65,0,"Saarland State"
"1809",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.7,0,"Saarland State"
"1810",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.75,0,"Saarland State"
"1811",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.8,0,"Saarland State"
"1812",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.85,1,"Saarland State"
"1813",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.9,1,"Saarland State"
"1814",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.95,1,"Saarland State"
"1815",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.975,2,"Saarland State"
"1816",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM09","quantile",0.99,2,"Saarland State"
"1817",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.01,0,"Saarland State"
"1818",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.025,0,"Saarland State"
"1819",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.05,0,"Saarland State"
"1820",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.1,0,"Saarland State"
"1821",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.15,0,"Saarland State"
"1822",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.2,0,"Saarland State"
"1823",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.25,0,"Saarland State"
"1824",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.3,0,"Saarland State"
"1825",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.35,0,"Saarland State"
"1826",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.4,0,"Saarland State"
"1827",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.45,0,"Saarland State"
"1828",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.5,0,"Saarland State"
"1829",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.55,0,"Saarland State"
"1830",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.6,0,"Saarland State"
"1831",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.65,0,"Saarland State"
"1832",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.7,0,"Saarland State"
"1833",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.75,0,"Saarland State"
"1834",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.8,0,"Saarland State"
"1835",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.85,1,"Saarland State"
"1836",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.9,1,"Saarland State"
"1837",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.95,1,"Saarland State"
"1838",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.975,2,"Saarland State"
"1839",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM09","quantile",0.99,2,"Saarland State"
"1840",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.01,0,"Saarland State"
"1841",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.025,0,"Saarland State"
"1842",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.05,0,"Saarland State"
"1843",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.1,0,"Saarland State"
"1844",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.15,0,"Saarland State"
"1845",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.2,0,"Saarland State"
"1846",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.25,0,"Saarland State"
"1847",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.3,0,"Saarland State"
"1848",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.35,0,"Saarland State"
"1849",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.4,0,"Saarland State"
"1850",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.45,0,"Saarland State"
"1851",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.5,0,"Saarland State"
"1852",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.55,0,"Saarland State"
"1853",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.6,0,"Saarland State"
"1854",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.65,0,"Saarland State"
"1855",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.7,0,"Saarland State"
"1856",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.75,0,"Saarland State"
"1857",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.8,0,"Saarland State"
"1858",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.85,1,"Saarland State"
"1859",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.9,1,"Saarland State"
"1860",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.95,1,"Saarland State"
"1861",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.975,2,"Saarland State"
"1862",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM09","quantile",0.99,2,"Saarland State"
"1863",2020-07-13,"-1 wk ahead cum death",2020-07-04,"GM09","observed",NA,174,"Saarland State"
"1864",2020-07-13,"0 wk ahead cum death",2020-07-11,"GM09","observed",NA,174,"Saarland State"
"1865",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","point",NA,174,"Saarland State"
"1866",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","point",NA,174,"Saarland State"
"1867",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","point",NA,174,"Saarland State"
"1868",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","point",NA,175,"Saarland State"
"1869",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.01,174,"Saarland State"
"1870",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.025,174,"Saarland State"
"1871",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.05,174,"Saarland State"
"1872",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.1,174,"Saarland State"
"1873",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.15,174,"Saarland State"
"1874",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.2,174,"Saarland State"
"1875",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.25,174,"Saarland State"
"1876",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.3,174,"Saarland State"
"1877",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.35,174,"Saarland State"
"1878",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.4,174,"Saarland State"
"1879",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.45,174,"Saarland State"
"1880",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.5,174,"Saarland State"
"1881",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.55,174,"Saarland State"
"1882",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.6,174,"Saarland State"
"1883",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.65,174,"Saarland State"
"1884",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.7,174,"Saarland State"
"1885",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.75,174,"Saarland State"
"1886",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.8,174,"Saarland State"
"1887",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.85,175,"Saarland State"
"1888",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.9,175,"Saarland State"
"1889",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.95,175,"Saarland State"
"1890",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.975,176,"Saarland State"
"1891",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM09","quantile",0.99,176,"Saarland State"
"1892",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.01,174,"Saarland State"
"1893",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.025,174,"Saarland State"
"1894",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.05,174,"Saarland State"
"1895",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.1,174,"Saarland State"
"1896",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.15,174,"Saarland State"
"1897",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.2,174,"Saarland State"
"1898",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.25,174,"Saarland State"
"1899",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.3,174,"Saarland State"
"1900",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.35,174,"Saarland State"
"1901",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.4,174,"Saarland State"
"1902",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.45,174,"Saarland State"
"1903",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.5,174,"Saarland State"
"1904",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.55,174,"Saarland State"
"1905",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.6,174,"Saarland State"
"1906",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.65,174,"Saarland State"
"1907",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.7,174,"Saarland State"
"1908",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.75,175,"Saarland State"
"1909",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.8,175,"Saarland State"
"1910",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.85,175,"Saarland State"
"1911",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.9,175,"Saarland State"
"1912",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.95,176,"Saarland State"
"1913",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.975,176,"Saarland State"
"1914",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM09","quantile",0.99,177,"Saarland State"
"1915",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.01,174,"Saarland State"
"1916",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.025,174,"Saarland State"
"1917",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.05,174,"Saarland State"
"1918",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.1,174,"Saarland State"
"1919",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.15,174,"Saarland State"
"1920",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.2,174,"Saarland State"
"1921",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.25,174,"Saarland State"
"1922",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.3,174,"Saarland State"
"1923",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.35,174,"Saarland State"
"1924",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.4,174,"Saarland State"
"1925",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.45,174,"Saarland State"
"1926",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.5,174,"Saarland State"
"1927",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.55,174,"Saarland State"
"1928",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.6,175,"Saarland State"
"1929",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.65,175,"Saarland State"
"1930",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.7,175,"Saarland State"
"1931",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.75,175,"Saarland State"
"1932",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.8,175,"Saarland State"
"1933",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.85,175,"Saarland State"
"1934",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.9,176,"Saarland State"
"1935",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.95,176,"Saarland State"
"1936",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.975,177,"Saarland State"
"1937",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM09","quantile",0.99,178,"Saarland State"
"1938",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.01,174,"Saarland State"
"1939",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.025,174,"Saarland State"
"1940",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.05,174,"Saarland State"
"1941",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.1,174,"Saarland State"
"1942",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.15,174,"Saarland State"
"1943",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.2,174,"Saarland State"
"1944",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.25,174,"Saarland State"
"1945",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.3,174,"Saarland State"
"1946",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.35,174,"Saarland State"
"1947",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.4,174,"Saarland State"
"1948",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.45,174,"Saarland State"
"1949",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.5,175,"Saarland State"
"1950",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.55,175,"Saarland State"
"1951",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.6,175,"Saarland State"
"1952",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.65,175,"Saarland State"
"1953",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.7,175,"Saarland State"
"1954",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.75,175,"Saarland State"
"1955",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.8,175,"Saarland State"
"1956",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.85,176,"Saarland State"
"1957",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.9,176,"Saarland State"
"1958",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.95,177,"Saarland State"
"1959",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.975,177,"Saarland State"
"1960",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM09","quantile",0.99,178,"Saarland State"
"1961",2020-07-13,"-1 wk ahead inc death",2020-07-04,"GM10","observed",NA,0,"Schleswig-Holstein State"
"1962",2020-07-13,"0 wk ahead inc death",2020-07-11,"GM10","observed",NA,2,"Schleswig-Holstein State"
"1963",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM10","point",NA,2,"Schleswig-Holstein State"
"1964",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM10","point",NA,2,"Schleswig-Holstein State"
"1965",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM10","point",NA,2,"Schleswig-Holstein State"
"1966",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM10","point",NA,2,"Schleswig-Holstein State"
"1967",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM10","quantile",0.01,0,"Schleswig-Holstein State"
"1968",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM10","quantile",0.025,0,"Schleswig-Holstein State"
"1969",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM10","quantile",0.05,0,"Schleswig-Holstein State"
"1970",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM10","quantile",0.1,0,"Schleswig-Holstein State"
"1971",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM10","quantile",0.15,0,"Schleswig-Holstein State"
"1972",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM10","quantile",0.2,1,"Schleswig-Holstein State"
"1973",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM10","quantile",0.25,1,"Schleswig-Holstein State"
"1974",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM10","quantile",0.3,1,"Schleswig-Holstein State"
"1975",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM10","quantile",0.35,1,"Schleswig-Holstein State"
"1976",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM10","quantile",0.4,1,"Schleswig-Holstein State"
