"forecast_date","target","targed_end_date","location","type","quantile","value"
2020-09-21,"9 day ahead cum death",2020-09-30,"PL","quantile",0.99,2856.03675195454
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","point",NA,2881.42105476938
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.01,2879.11881449879
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.025,2879.71112381797
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.05,2880.18506033379
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.1,2880.44971689103
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.15,2880.66272090034
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.2,2880.90512662851
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.25,2881.04079876
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.3,2881.11864155944
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.35,2881.15357102859
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.4,2881.23059591829
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.45,2881.28888240472
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.5,2881.42105476938
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.55,2881.57526788154
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.6,2881.63623303798
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.65,2881.83044931669
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.7,2881.9377440676
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.75,2882.0903022781
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.8,2882.2696700672
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.85,2882.45092367041
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.9,2882.7062318328
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.95,2882.93292447392
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.975,2883.18727622259
2020-09-21,"10 day ahead cum death",2020-10-01,"PL","quantile",0.99,2883.97678279202
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","point",NA,2909.56179688719
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.01,2907.19694164624
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.025,2907.78226858362
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.05,2908.29355900446
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.1,2908.5678077089
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.15,2908.78128327627
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.2,2909.03165055521
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.25,2909.17138369557
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.3,2909.25184884275
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.35,2909.29665183783
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.4,2909.36581225933
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.45,2909.43422710538
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.5,2909.56179688719
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.55,2909.72293037835
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.6,2909.79777628617
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.65,2909.99277218976
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.7,2910.11388230863
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.75,2910.26284182161
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.8,2910.42660969628
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.85,2910.62443060756
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.9,2910.89394355975
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.95,2911.15157128906
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.975,2911.41949168963
2020-09-21,"11 day ahead cum death",2020-10-02,"PL","quantile",0.99,2912.22592292121
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","point",NA,2937.98197543096
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.01,2935.55357674017
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.025,2936.15289220789
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.05,2936.66916581353
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.1,2936.94947340696
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.15,2937.1784472094
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.2,2937.42206625987
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.25,2937.56379631717
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.3,2937.64735506121
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.35,2937.69457216405
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.4,2937.75814178715
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.45,2937.84482885119
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.5,2937.98197543096
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.55,2938.13468897192
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.6,2938.23525993451
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.65,2938.4190869133
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.7,2938.53434299666
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.75,2938.70189388523
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.8,2938.84843729943
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.85,2939.06692504516
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.9,2939.35713167224
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.95,2939.64238985315
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.975,2939.91811093737
2020-09-21,"12 day ahead cum death",2020-10-03,"PL","quantile",0.99,2940.7275500013
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","point",NA,2966.65843686533
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.01,2964.17805348122
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.025,2964.78874854299
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.05,2965.310432245
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.1,2965.5977943358
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.15,2965.84756498732
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.2,2966.07942729448
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.25,2966.22867678072
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.3,2966.31150993702
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.35,2966.37053029308
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.4,2966.42498674225
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.45,2966.52015609524
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.5,2966.65843686533
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.55,2966.81422598475
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.6,2966.94343285198
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.65,2967.11554983206
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.7,2967.2210910869
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.75,2967.40116174692
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.8,2967.54391357485
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.85,2967.80014327758
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.9,2968.06572334345
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.95,2968.38513884601
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.975,2968.67918577027
2020-09-21,"13 day ahead cum death",2020-10-04,"PL","quantile",0.99,2969.53008780423
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","point",NA,2995.60607438785
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.01,2993.06385009981
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.025,2993.66529715817
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.05,2994.22145956005
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.1,2994.51532380683
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.15,2994.77288124801
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.2,2995.00684106955
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.25,2995.16687486526
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.3,2995.24420980419
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.35,2995.31570294509
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.4,2995.36042852575
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.45,2995.46539213367
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.5,2995.60607438785
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.55,2995.76251341722
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.6,2995.92229308478
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.65,2996.08478680887
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.7,2996.18735508837
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.75,2996.36937523391
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.8,2996.52020104452
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.85,2996.80315235996
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.9,2997.03579376555
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.95,2997.42014009515
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.975,2997.71815263762
2020-09-21,"14 day ahead cum death",2020-10-05,"PL","quantile",0.99,2998.60484738203
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","point",NA,3024.82374020791
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.01,3022.20617332954
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.025,3022.841603788
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.05,3023.40289063439
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.1,3023.70331306717
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.15,3023.97059519823
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.2,3024.20909801828
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.25,3024.36572325192
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.3,3024.44815979674
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.35,3024.51237490407
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.4,3024.56548644746
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.45,3024.68280492616
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.5,3024.82374020791
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.55,3024.98580976646
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.6,3025.17308945891
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.65,3025.32470372622
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.7,3025.42965327175
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.75,3025.61585850069
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.8,3025.76499069181
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.85,3026.077817265
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.9,3026.31868713541
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.95,3026.72383720508
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.975,3027.03256160402
2020-09-21,"15 day ahead cum death",2020-10-06,"PL","quantile",0.99,3027.95313155431
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","point",NA,3054.32254331472
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.01,3051.62089142088
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.025,3052.28989560442
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.05,3052.85635354007
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.1,3053.16203766528
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.15,3053.43561510007
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.2,3053.68356669772
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.25,3053.83481329329
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.3,3053.92360049651
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.35,3053.9862631186
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.4,3054.04311215639
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.45,3054.17455011383
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.5,3054.32254331472
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.55,3054.49048209734
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.6,3054.69610964057
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.65,3054.83312534203
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.7,3054.94844016235
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.75,3055.13238451362
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.8,3055.29643875229
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.85,3055.62575548975
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.9,3055.8501200623
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.95,3056.30276665696
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.975,3056.62110338097
2020-09-21,"16 day ahead cum death",2020-10-07,"PL","quantile",0.99,3057.5660700827
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","point",NA,3084.09754641946
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.01,3081.32911824392
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.025,3081.98840694738
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.05,3082.58057015269
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.1,3082.89223510516
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.15,3083.17772744964
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.2,3083.42971514924
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.25,3083.5751228366
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.3,3083.67123579668
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.35,3083.73526085682
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.4,3083.78258935095
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.45,3083.93716513469
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.5,3084.09754641946
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.55,3084.26840747758
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.6,3084.49237497856
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.65,3084.61383824062
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.7,3084.73372926389
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.75,3084.9251052708
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.8,3085.1019037611
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.85,3085.44594792247
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.9,3085.6544908744
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.95,3086.15499052407
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.975,3086.48198113644
2020-09-21,"17 day ahead cum death",2020-10-08,"PL","quantile",0.99,3087.45497838199
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","point",NA,3114.14809849255
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.01,3111.3092013606
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.025,3111.96090862936
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.05,3112.57588478064
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.1,3112.89580269999
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.15,3113.18811465689
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.2,3113.44587227699
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.25,3113.5897509249
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.3,3113.69290202086
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.35,3113.76281631336
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.4,3113.81134564332
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.45,3113.97558926809
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.5,3114.14809849255
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.55,3114.32030701245
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.6,3114.56298704199
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.65,3114.67042118827
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.7,3114.79679712315
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.75,3114.98575740229
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.8,3115.17844639262
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.85,3115.52341654867
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.9,3115.75759759878
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.95,3116.28087580729
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.975,3116.61740444536
2020-09-21,"18 day ahead cum death",2020-10-09,"PL","quantile",0.99,3117.62765995987
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","point",NA,3144.46952188102
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.01,3141.54363150688
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.025,3142.20908390575
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.05,3142.85001500924
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.1,3143.17542391936
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.15,3143.47697298363
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.2,3143.74637676403
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.25,3143.88352445857
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.3,3143.99119999366
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.35,3144.05968939718
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.4,3144.11979392789
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.45,3144.2912234742
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.5,3144.46952188102
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.55,3144.63828177552
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.6,3144.9120035933
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.65,3145.00673375011
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.7,3145.14334882309
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.75,3145.33184520977
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.8,3145.52732677024
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.85,3145.88334887218
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.9,3146.14111245732
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.95,3146.68560132565
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.975,3147.03129241528
2020-09-21,"19 day ahead cum death",2020-10-10,"PL","quantile",0.99,3148.07954894698
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","point",NA,3175.0671501841
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.01,3172.05586125994
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.025,3172.73611547282
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.05,3173.40388337117
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.1,3173.73381862828
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.15,3174.04929339998
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.2,3174.32527675284
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.25,3174.45196964809
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.3,3174.56408602817
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.35,3174.634816368
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.4,3174.70721638191
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.45,3174.88434195599
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.5,3175.0671501841
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.55,3175.24523110549
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.6,3175.54012839471
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.65,3175.62111770649
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.7,3175.76477268815
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.75,3175.96443689073
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.8,3176.15069473263
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.85,3176.51530597554
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.9,3176.80773116482
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.95,3177.36820731405
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.975,3177.7264120857
2020-09-21,"20 day ahead cum death",2020-10-11,"PL","quantile",0.99,3178.81348548231
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","point",NA,3205.93164808647
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.01,3202.8489008037
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.025,3203.54423739024
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.05,3204.23932138169
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.1,3204.57363775847
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.15,3204.90042571126
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.2,3205.18212348449
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.25,3205.30128265989
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.3,3205.42062397199
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.35,3205.4892634332
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.4,3205.57586653643
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.45,3205.75617768255
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.5,3205.93164808647
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.55,3206.14452040178
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.6,3206.44530848189
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.65,3206.52502280259
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.7,3206.67041179716
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.75,3206.87508046246
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.8,3207.04351335172
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.85,3207.42492228481
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.9,3207.73309620748
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.95,3208.33388567614
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.975,3208.70473589885
2020-09-21,"21 day ahead cum death",2020-10-12,"PL","quantile",0.99,3209.84144183647
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","point",NA,3237.08034903717
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.01,3233.92372231227
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.025,3234.63450585009
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.05,3235.35717924585
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.1,3235.6954733655
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.15,3236.04527891626
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.2,3236.32119419654
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.25,3236.43475187552
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.3,3236.5631143546
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.35,3236.62887107113
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.4,3236.7265042596
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.45,3236.914592727
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.5,3237.08034903717
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.55,3237.31290508987
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.6,3237.62782689018
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.65,3237.71343875018
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.7,3237.83451988422
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.75,3238.04766386822
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.8,3238.24557665726
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.85,3238.64708341428
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.9,3238.93463304532
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.95,3239.58439844768
